bin,n,R2,RMSE,MAE,MASE,WAPE,Correlation,target,model,config,anchor_year,tower
271-365,95,0.225,30.281,21.452,0.7515,0.7782,0.494,gapfilled,XGB,BASE+arable,2022,9
1-7,0,,,,,,,observed,LightGBM,BASE+arable,2022,9
8-30,0,,,,,,,observed,LightGBM,BASE+arable,2022,9
31-90,14,-0.418,17.886,13.298,1.0389,1.0741,-0.011,observed,LightGBM,BASE+arable,2022,9
91-180,84,-0.78,24.875,20.322,1.3227,1.3716,0.213,observed,LightGBM,BASE+arable,2022,9
181-270,84,-0.487,58.57,49.133,1.3009,1.3173,0.557,observed,LightGBM,BASE+arable,2022,9
271-365,89,0.033,47.659,31.961,1.056,1.0765,0.318,observed,LightGBM,BASE+arable,2022,9
1-7,7,-29.273,10.825,10.646,7.1433,5.3596,0.534,gapfilled,LightGBM,BASE+arable,2022,9
8-30,23,-10.856,10.509,9.208,1.9375,2.5138,-0.092,gapfilled,LightGBM,BASE+arable,2022,9
31-90,60,-0.797,8.768,6.826,0.7901,0.9038,0.114,gapfilled,LightGBM,BASE+arable,2022,9
91-180,90,-0.808,18.464,16.294,1.2302,1.313,0.519,gapfilled,LightGBM,BASE+arable,2022,9
181-270,90,-0.0,47.629,39.285,0.913,0.9282,0.683,gapfilled,LightGBM,BASE+arable,2022,9
271-365,95,0.075,33.078,24.869,0.8712,0.9021,0.431,gapfilled,LightGBM,BASE+arable,2022,9
1-7,0,,,,,,,observed,SARIMAX,BASE+arable,2022,9
8-30,0,,,,,,,observed,SARIMAX,BASE+arable,2022,9
31-90,14,-1.224,22.4,20.934,1.6354,1.6909,-0.356,observed,SARIMAX,BASE+arable,2022,9
91-180,84,-0.308,21.322,16.109,1.0485,1.0872,0.083,observed,SARIMAX,BASE+arable,2022,9
181-270,84,-0.019,48.48,38.657,1.0235,1.0364,0.573,observed,SARIMAX,BASE+arable,2022,9
271-365,89,0.066,46.827,29.273,0.9672,0.9859,0.37,observed,SARIMAX,BASE+arable,2022,9
1-7,7,-4.381,4.564,3.661,2.4567,1.8433,-0.55,gapfilled,SARIMAX,BASE+arable,2022,9
8-30,23,-7.377,8.833,8.153,1.7156,2.2259,-0.253,gapfilled,SARIMAX,BASE+arable,2022,9
31-90,60,-2.429,12.111,9.644,1.1164,1.277,-0.058,gapfilled,SARIMAX,BASE+arable,2022,9
91-180,90,-0.208,15.095,11.549,0.8719,0.9306,0.429,gapfilled,SARIMAX,BASE+arable,2022,9
181-270,90,0.358,38.16,29.24,0.6795,0.6908,0.712,gapfilled,SARIMAX,BASE+arable,2022,9
271-365,95,0.164,31.45,21.404,0.7498,0.7764,0.525,gapfilled,SARIMAX,BASE+arable,2022,9
1-7,0,,,,,,,observed,Ensemble_unweighted,BASE+arable,2022,9
8-30,0,,,,,,,observed,Ensemble_unweighted,BASE+arable,2022,9
31-90,14,-0.35,17.449,13.801,1.0782,1.1148,-0.228,observed,Ensemble_unweighted,BASE+arable,2022,9
91-180,84,-0.432,22.311,17.369,1.1305,1.1723,0.161,observed,Ensemble_unweighted,BASE+arable,2022,9
181-270,84,-0.114,50.696,41.999,1.112,1.126,0.583,observed,Ensemble_unweighted,BASE+arable,2022,9
271-365,89,0.119,45.477,29.172,0.9638,0.9826,0.399,observed,Ensemble_unweighted,BASE+arable,2022,9
1-7,7,-16.706,8.279,7.997,5.3656,4.0258,0.148,gapfilled,Ensemble_unweighted,BASE+arable,2022,9
8-30,23,-4.017,6.836,5.864,1.2339,1.6009,-0.075,gapfilled,Ensemble_unweighted,BASE+arable,2022,9
31-90,60,-0.49,7.984,6.151,0.7121,0.8145,0.081,gapfilled,Ensemble_unweighted,BASE+arable,2022,9
91-180,90,-0.248,15.342,12.756,0.9631,1.0279,0.514,gapfilled,Ensemble_unweighted,BASE+arable,2022,9
181-270,90,0.279,40.447,31.578,0.7339,0.7461,0.707,gapfilled,Ensemble_unweighted,BASE+arable,2022,9
271-365,95,0.228,30.212,21.365,0.7484,0.775,0.52,gapfilled,Ensemble_unweighted,BASE+arable,2022,9
1-7,0,,,,,,,observed,Ensemble_MASEweighted,BASE+arable,2022,9
8-30,0,,,,,,,observed,Ensemble_MASEweighted,BASE+arable,2022,9
31-90,14,-0.349,17.444,13.757,1.0748,1.1112,-0.223,observed,Ensemble_MASEweighted,BASE+arable,2022,9
91-180,84,-0.441,22.382,17.458,1.1363,1.1783,0.163,observed,Ensemble_MASEweighted,BASE+arable,2022,9
181-270,84,-0.115,50.711,42.027,1.1128,1.1268,0.582,observed,Ensemble_MASEweighted,BASE+arable,2022,9
271-365,89,0.119,45.482,29.193,0.9645,0.9833,0.399,observed,Ensemble_MASEweighted,BASE+arable,2022,9
1-7,7,-17.129,8.377,8.1,5.4351,4.078,0.166,gapfilled,Ensemble_MASEweighted,BASE+arable,2022,9
8-30,23,-4.217,6.971,6.0,1.2625,1.6381,-0.071,gapfilled,Ensemble_MASEweighted,BASE+arable,2022,9
31-90,60,-0.493,7.991,6.149,0.7118,0.8142,0.084,gapfilled,Ensemble_MASEweighted,BASE+arable,2022,9
91-180,90,-0.262,15.429,12.864,0.9712,1.0366,0.515,gapfilled,Ensemble_MASEweighted,BASE+arable,2022,9
181-270,90,0.278,40.474,31.611,0.7346,0.7469,0.707,gapfilled,Ensemble_MASEweighted,BASE+arable,2022,9
271-365,95,0.227,30.233,21.407,0.7499,0.7765,0.519,gapfilled,Ensemble_MASEweighted,BASE+arable,2022,9
1-7,0,,,,,,,observed,RF,BASE+flow,2022,9
8-30,0,,,,,,,observed,RF,BASE+flow,2022,9
31-90,14,-0.628,19.164,14.169,1.107,1.1446,-0.132,observed,RF,BASE+flow,2022,9
91-180,84,-0.928,25.887,20.956,1.364,1.4144,0.116,observed,RF,BASE+flow,2022,9
181-270,84,-0.379,56.405,47.53,1.2585,1.2743,0.6,observed,RF,BASE+flow,2022,9
271-365,89,0.127,45.275,29.699,0.9812,1.0003,0.437,observed,RF,BASE+flow,2022,9
1-7,7,-26.367,10.293,9.89,6.6358,4.9789,0.11,gapfilled,RF,BASE+flow,2022,9
8-30,23,-16.977,12.94,12.227,2.5728,3.338,0.182,gapfilled,RF,BASE+flow,2022,9
31-90,60,-1.201,9.702,7.319,0.8473,0.9692,0.134,gapfilled,RF,BASE+flow,2022,9
91-180,90,-1.042,19.626,17.217,1.2999,1.3873,0.486,gapfilled,RF,BASE+flow,2022,9
181-270,90,0.051,46.399,38.569,0.8963,0.9113,0.693,gapfilled,RF,BASE+flow,2022,9
271-365,95,0.248,29.824,21.808,0.7639,0.7911,0.563,gapfilled,RF,BASE+flow,2022,9
1-7,0,,,,,,,observed,XGB,BASE+flow,2022,9
8-30,0,,,,,,,observed,XGB,BASE+flow,2022,9
31-90,14,-0.433,17.982,13.23,1.0336,1.0686,0.107,observed,XGB,BASE+flow,2022,9
91-180,84,-0.777,24.851,20.15,1.3115,1.36,0.208,observed,XGB,BASE+flow,2022,9
181-270,84,0.072,46.258,39.257,1.0394,1.0525,0.56,observed,XGB,BASE+flow,2022,9
271-365,89,0.144,44.832,28.63,0.9459,0.9643,0.428,observed,XGB,BASE+flow,2022,9
1-7,7,-32.918,11.459,11.227,7.5334,5.6523,0.356,gapfilled,XGB,BASE+flow,2022,9
8-30,23,-12.909,11.382,10.695,2.2504,2.9198,0.084,gapfilled,XGB,BASE+flow,2022,9
31-90,60,-0.856,8.911,6.97,0.8068,0.9229,0.183,gapfilled,XGB,BASE+flow,2022,9
91-180,90,-0.787,18.36,16.138,1.2184,1.3004,0.558,gapfilled,XGB,BASE+flow,2022,9
181-270,90,0.36,38.114,28.964,0.6731,0.6843,0.682,gapfilled,XGB,BASE+flow,2022,9
271-365,95,0.221,30.355,21.604,0.7568,0.7837,0.489,gapfilled,XGB,BASE+flow,2022,9
1-7,0,,,,,,,observed,LightGBM,BASE+flow,2022,9
8-30,0,,,,,,,observed,LightGBM,BASE+flow,2022,9
31-90,14,-0.399,17.763,13.263,1.0362,1.0714,-0.038,observed,LightGBM,BASE+flow,2022,9
91-180,84,-0.745,24.626,20.01,1.3024,1.3505,0.19,observed,LightGBM,BASE+flow,2022,9
181-270,84,-0.512,59.059,49.597,1.3132,1.3297,0.59,observed,LightGBM,BASE+flow,2022,9
271-365,89,0.059,47.012,31.192,1.0306,1.0506,0.33,observed,LightGBM,BASE+flow,2022,9
1-7,7,-27.886,10.575,10.406,6.9822,5.2388,0.511,gapfilled,LightGBM,BASE+flow,2022,9
8-30,23,-7.212,8.746,7.937,1.6702,2.1669,-0.002,gapfilled,LightGBM,BASE+flow,2022,9
31-90,60,-0.677,8.471,6.535,0.7564,0.8653,0.12,gapfilled,LightGBM,BASE+flow,2022,9
91-180,90,-0.747,18.153,15.918,1.2018,1.2827,0.501,gapfilled,LightGBM,BASE+flow,2022,9
181-270,90,-0.035,48.45,39.854,0.9262,0.9416,0.699,gapfilled,LightGBM,BASE+flow,2022,9
271-365,95,0.103,32.57,24.106,0.8444,0.8744,0.426,gapfilled,LightGBM,BASE+flow,2022,9
1-7,0,,,,,,,observed,SARIMAX,BASE+flow,2022,9
8-30,0,,,,,,,observed,SARIMAX,BASE+flow,2022,9
31-90,14,-1.224,22.4,20.934,1.6354,1.6909,-0.356,observed,SARIMAX,BASE+flow,2022,9
91-180,84,-0.308,21.322,16.109,1.0485,1.0872,0.083,observed,SARIMAX,BASE+flow,2022,9
181-270,84,-0.019,48.48,38.657,1.0235,1.0364,0.573,observed,SARIMAX,BASE+flow,2022,9
271-365,89,0.066,46.827,29.273,0.9672,0.9859,0.37,observed,SARIMAX,BASE+flow,2022,9
1-7,7,-4.381,4.564,3.661,2.4567,1.8433,-0.55,gapfilled,SARIMAX,BASE+flow,2022,9
8-30,23,-7.377,8.833,8.153,1.7156,2.2259,-0.253,gapfilled,SARIMAX,BASE+flow,2022,9
31-90,60,-2.429,12.111,9.644,1.1164,1.277,-0.058,gapfilled,SARIMAX,BASE+flow,2022,9
91-180,90,-0.208,15.095,11.549,0.8719,0.9306,0.429,gapfilled,SARIMAX,BASE+flow,2022,9
181-270,90,0.358,38.16,29.24,0.6795,0.6908,0.712,gapfilled,SARIMAX,BASE+flow,2022,9
271-365,95,0.164,31.45,21.404,0.7498,0.7764,0.525,gapfilled,SARIMAX,BASE+flow,2022,9
1-7,0,,,,,,,observed,Ensemble_unweighted,BASE+flow,2022,9
8-30,0,,,,,,,observed,Ensemble_unweighted,BASE+flow,2022,9
31-90,14,-0.378,17.632,13.924,1.0878,1.1247,-0.23,observed,Ensemble_unweighted,BASE+flow,2022,9
91-180,84,-0.431,22.302,17.266,1.1238,1.1653,0.16,observed,Ensemble_unweighted,BASE+flow,2022,9
181-270,84,-0.136,51.198,42.45,1.124,1.1381,0.594,observed,Ensemble_unweighted,BASE+flow,2022,9
271-365,89,0.125,45.335,29.071,0.9605,0.9792,0.406,observed,Ensemble_unweighted,BASE+flow,2022,9
1-7,7,-16.128,8.143,7.85,5.2671,3.9519,0.044,gapfilled,Ensemble_unweighted,BASE+flow,2022,9
8-30,23,-3.867,6.733,5.868,1.2349,1.6021,0.026,gapfilled,Ensemble_unweighted,BASE+flow,2022,9
31-90,60,-0.527,8.083,6.228,0.721,0.8247,0.072,gapfilled,Ensemble_unweighted,BASE+flow,2022,9
91-180,90,-0.236,15.268,12.695,0.9585,1.023,0.528,gapfilled,Ensemble_unweighted,BASE+flow,2022,9
181-270,90,0.26,40.98,32.261,0.7497,0.7622,0.712,gapfilled,Ensemble_unweighted,BASE+flow,2022,9
271-365,95,0.235,30.078,21.305,0.7463,0.7728,0.525,gapfilled,Ensemble_unweighted,BASE+flow,2022,9
1-7,0,,,,,,,observed,Ensemble_MASEweighted,BASE+flow,2022,9
8-30,0,,,,,,,observed,Ensemble_MASEweighted,BASE+flow,2022,9
31-90,14,-0.377,17.623,13.876,1.0841,1.1209,-0.225,observed,Ensemble_MASEweighted,BASE+flow,2022,9
91-180,84,-0.441,22.376,17.354,1.1295,1.1713,0.162,observed,Ensemble_MASEweighted,BASE+flow,2022,9
181-270,84,-0.136,51.199,42.469,1.1245,1.1386,0.594,observed,Ensemble_MASEweighted,BASE+flow,2022,9
271-365,89,0.125,45.338,29.086,0.961,0.9797,0.406,observed,Ensemble_MASEweighted,BASE+flow,2022,9
1-7,7,-16.537,8.239,7.953,5.3365,4.004,0.069,gapfilled,Ensemble_MASEweighted,BASE+flow,2022,9
8-30,23,-4.047,6.856,5.993,1.2612,1.6363,0.029,gapfilled,Ensemble_MASEweighted,BASE+flow,2022,9
31-90,60,-0.528,8.085,6.22,0.7201,0.8237,0.075,gapfilled,Ensemble_MASEweighted,BASE+flow,2022,9
91-180,90,-0.251,15.358,12.795,0.966,1.031,0.529,gapfilled,Ensemble_MASEweighted,BASE+flow,2022,9
181-270,90,0.259,40.994,32.283,0.7502,0.7627,0.712,gapfilled,Ensemble_MASEweighted,BASE+flow,2022,9
271-365,95,0.234,30.1,21.344,0.7477,0.7742,0.523,gapfilled,Ensemble_MASEweighted,BASE+flow,2022,9
1-7,0,,,,,,,observed,RF,BASE+mgmt,2022,9
8-30,0,,,,,,,observed,RF,BASE+mgmt,2022,9
31-90,14,-0.525,18.547,14.0,1.0938,1.1309,-0.088,observed,RF,BASE+mgmt,2022,9
91-180,84,-0.937,25.949,21.216,1.3809,1.432,0.122,observed,RF,BASE+mgmt,2022,9
181-270,84,-0.234,53.348,44.888,1.1885,1.2035,0.597,observed,RF,BASE+mgmt,2022,9
271-365,89,0.132,45.146,28.986,0.9577,0.9763,0.425,observed,RF,BASE+mgmt,2022,9
1-7,7,-32.062,11.313,10.802,7.2478,5.438,0.333,gapfilled,RF,BASE+mgmt,2022,9
8-30,23,-16.776,12.868,12.058,2.5374,3.2921,0.141,gapfilled,RF,BASE+mgmt,2022,9
31-90,60,-0.892,8.995,6.863,0.7944,0.9087,0.218,gapfilled,RF,BASE+mgmt,2022,9
91-180,90,-1.05,19.661,17.322,1.3078,1.3958,0.519,gapfilled,RF,BASE+mgmt,2022,9
181-270,90,0.16,43.644,35.56,0.8264,0.8402,0.69,gapfilled,RF,BASE+mgmt,2022,9
271-365,95,0.258,29.614,21.101,0.7392,0.7654,0.555,gapfilled,RF,BASE+mgmt,2022,9
1-7,0,,,,,,,observed,XGB,BASE+mgmt,2022,9
8-30,0,,,,,,,observed,XGB,BASE+mgmt,2022,9
31-90,14,-0.459,18.143,13.3,1.0391,1.0743,0.048,observed,XGB,BASE+mgmt,2022,9
91-180,84,-0.741,24.601,19.966,1.2996,1.3476,0.216,observed,XGB,BASE+mgmt,2022,9
181-270,84,0.054,46.724,39.899,1.0564,1.0697,0.558,observed,XGB,BASE+mgmt,2022,9
271-365,89,0.137,45.019,29.204,0.9649,0.9836,0.427,observed,XGB,BASE+mgmt,2022,9
1-7,7,-35.275,11.85,11.581,7.7709,5.8305,0.291,gapfilled,XGB,BASE+mgmt,2022,9
8-30,23,-12.104,11.048,10.304,2.1683,2.8132,0.078,gapfilled,XGB,BASE+mgmt,2022,9
31-90,60,-0.838,8.867,6.844,0.7922,0.9062,0.157,gapfilled,XGB,BASE+mgmt,2022,9
91-180,90,-0.738,18.104,15.946,1.2039,1.2849,0.547,gapfilled,XGB,BASE+mgmt,2022,9
181-270,90,0.344,38.572,29.618,0.6883,0.6998,0.682,gapfilled,XGB,BASE+mgmt,2022,9
271-365,95,0.224,30.294,21.759,0.7622,0.7893,0.503,gapfilled,XGB,BASE+mgmt,2022,9
1-7,0,,,,,,,observed,LightGBM,BASE+mgmt,2022,9
8-30,0,,,,,,,observed,LightGBM,BASE+mgmt,2022,9
31-90,14,-0.421,17.903,13.314,1.0402,1.0755,-0.029,observed,LightGBM,BASE+mgmt,2022,9
91-180,84,-0.83,25.219,20.706,1.3477,1.3975,0.203,observed,LightGBM,BASE+mgmt,2022,9
181-270,84,-0.38,56.426,47.569,1.2595,1.2753,0.576,observed,LightGBM,BASE+mgmt,2022,9
271-365,89,0.038,47.538,32.067,1.0595,1.0801,0.328,observed,LightGBM,BASE+mgmt,2022,9
1-7,7,-46.628,13.578,13.03,8.7428,6.5597,0.383,gapfilled,LightGBM,BASE+mgmt,2022,9
8-30,23,-27.496,16.292,14.522,3.0558,3.9647,0.008,gapfilled,LightGBM,BASE+mgmt,2022,9
31-90,60,-0.862,8.924,6.994,0.8097,0.9262,0.107,gapfilled,LightGBM,BASE+mgmt,2022,9
91-180,90,-0.905,18.956,16.811,1.2693,1.3547,0.49,gapfilled,LightGBM,BASE+mgmt,2022,9
181-270,90,0.082,45.641,37.642,0.8748,0.8893,0.7,gapfilled,LightGBM,BASE+mgmt,2022,9
271-365,95,0.084,32.904,24.775,0.8679,0.8987,0.441,gapfilled,LightGBM,BASE+mgmt,2022,9
1-7,0,,,,,,,observed,SARIMAX,BASE+mgmt,2022,9
8-30,0,,,,,,,observed,SARIMAX,BASE+mgmt,2022,9
31-90,14,-1.224,22.4,20.934,1.6354,1.6909,-0.356,observed,SARIMAX,BASE+mgmt,2022,9
91-180,84,-0.308,21.322,16.109,1.0485,1.0872,0.083,observed,SARIMAX,BASE+mgmt,2022,9
181-270,84,-0.019,48.48,38.657,1.0235,1.0364,0.573,observed,SARIMAX,BASE+mgmt,2022,9
271-365,89,0.066,46.827,29.273,0.9672,0.9859,0.37,observed,SARIMAX,BASE+mgmt,2022,9
1-7,7,-4.381,4.564,3.661,2.4567,1.8433,-0.55,gapfilled,SARIMAX,BASE+mgmt,2022,9
8-30,23,-7.377,8.833,8.153,1.7156,2.2259,-0.253,gapfilled,SARIMAX,BASE+mgmt,2022,9
31-90,60,-2.429,12.111,9.644,1.1164,1.277,-0.058,gapfilled,SARIMAX,BASE+mgmt,2022,9
91-180,90,-0.208,15.095,11.549,0.8719,0.9306,0.429,gapfilled,SARIMAX,BASE+mgmt,2022,9
181-270,90,0.358,38.16,29.24,0.6795,0.6908,0.712,gapfilled,SARIMAX,BASE+mgmt,2022,9
271-365,95,0.164,31.45,21.404,0.7498,0.7764,0.525,gapfilled,SARIMAX,BASE+mgmt,2022,9
1-7,0,,,,,,,observed,Ensemble_unweighted,BASE+mgmt,2022,9
8-30,0,,,,,,,observed,Ensemble_unweighted,BASE+mgmt,2022,9
31-90,14,-0.37,17.578,13.918,1.0873,1.1242,-0.23,observed,Ensemble_unweighted,BASE+mgmt,2022,9
91-180,84,-0.443,22.395,17.481,1.1378,1.1799,0.164,observed,Ensemble_unweighted,BASE+mgmt,2022,9
181-270,84,-0.089,50.121,41.773,1.106,1.1199,0.589,observed,Ensemble_unweighted,BASE+mgmt,2022,9
271-365,89,0.118,45.514,29.238,0.966,0.9848,0.397,observed,Ensemble_unweighted,BASE+mgmt,2022,9
1-7,7,-20.624,9.149,8.822,5.9196,4.4415,0.215,gapfilled,Ensemble_unweighted,BASE+mgmt,2022,9
8-30,23,-6.56,8.392,7.343,1.5451,2.0047,0.008,gapfilled,Ensemble_unweighted,BASE+mgmt,2022,9
31-90,60,-0.51,8.038,6.199,0.7176,0.8209,0.086,gapfilled,Ensemble_unweighted,BASE+mgmt,2022,9
91-180,90,-0.26,15.416,12.839,0.9693,1.0345,0.525,gapfilled,Ensemble_unweighted,BASE+mgmt,2022,9
181-270,90,0.295,39.986,31.083,0.7223,0.7344,0.712,gapfilled,Ensemble_unweighted,BASE+mgmt,2022,9
271-365,95,0.232,30.141,21.303,0.7463,0.7728,0.523,gapfilled,Ensemble_unweighted,BASE+mgmt,2022,9
1-7,0,,,,,,,observed,Ensemble_MASEweighted,BASE+mgmt,2022,9
8-30,0,,,,,,,observed,Ensemble_MASEweighted,BASE+mgmt,2022,9
31-90,14,-0.369,17.574,13.874,1.0839,1.1207,-0.225,observed,Ensemble_MASEweighted,BASE+mgmt,2022,9
91-180,84,-0.453,22.469,17.574,1.1439,1.1862,0.166,observed,Ensemble_MASEweighted,BASE+mgmt,2022,9
181-270,84,-0.089,50.132,41.808,1.107,1.1209,0.589,observed,Ensemble_MASEweighted,BASE+mgmt,2022,9
271-365,89,0.117,45.521,29.267,0.967,0.9858,0.396,observed,Ensemble_MASEweighted,BASE+mgmt,2022,9
1-7,7,-21.175,9.265,8.939,5.998,4.5003,0.223,gapfilled,Ensemble_MASEweighted,BASE+mgmt,2022,9
8-30,23,-6.868,8.561,7.516,1.5816,2.052,0.01,gapfilled,Ensemble_MASEweighted,BASE+mgmt,2022,9
31-90,60,-0.514,8.047,6.198,0.7174,0.8207,0.088,gapfilled,Ensemble_MASEweighted,BASE+mgmt,2022,9
91-180,90,-0.275,15.509,12.947,0.9775,1.0432,0.526,gapfilled,Ensemble_MASEweighted,BASE+mgmt,2022,9
181-270,90,0.294,40.01,31.112,0.723,0.7351,0.712,gapfilled,Ensemble_MASEweighted,BASE+mgmt,2022,9
271-365,95,0.231,30.164,21.349,0.7479,0.7744,0.522,gapfilled,Ensemble_MASEweighted,BASE+mgmt,2022,9
1-7,0,,,,,,,observed,RF,BASE+bodyweight,2022,9
8-30,0,,,,,,,observed,RF,BASE+bodyweight,2022,9
31-90,14,-0.462,18.159,13.668,1.0678,1.104,-0.076,observed,RF,BASE+bodyweight,2022,9
91-180,84,-0.879,25.553,20.775,1.3522,1.4022,0.11,observed,RF,BASE+bodyweight,2022,9
181-270,84,-0.295,54.663,46.055,1.2194,1.2347,0.588,observed,RF,BASE+bodyweight,2022,9
271-365,89,0.129,45.234,30.019,0.9918,1.0111,0.452,observed,RF,BASE+bodyweight,2022,9
1-7,7,-26.836,10.38,9.912,6.6506,4.99,0.138,gapfilled,RF,BASE+bodyweight,2022,9
8-30,23,-14.174,11.889,11.202,2.3572,3.0584,0.104,gapfilled,RF,BASE+bodyweight,2022,9
31-90,60,-0.894,9.001,7.025,0.8132,0.9302,0.179,gapfilled,RF,BASE+bodyweight,2022,9
91-180,90,-0.985,19.346,16.951,1.2798,1.3659,0.438,gapfilled,RF,BASE+bodyweight,2022,9
181-270,90,0.135,44.297,36.413,0.8462,0.8603,0.697,gapfilled,RF,BASE+bodyweight,2022,9
271-365,95,0.256,29.659,21.919,0.7678,0.7951,0.585,gapfilled,RF,BASE+bodyweight,2022,9
1-7,0,,,,,,,observed,XGB,BASE+bodyweight,2022,9
8-30,0,,,,,,,observed,XGB,BASE+bodyweight,2022,9
31-90,14,-0.417,17.88,13.157,1.0279,1.0628,0.075,observed,XGB,BASE+bodyweight,2022,9
91-180,84,-0.722,24.461,19.777,1.2872,1.3348,0.205,observed,XGB,BASE+bodyweight,2022,9
181-270,84,0.073,46.248,39.301,1.0406,1.0537,0.555,observed,XGB,BASE+bodyweight,2022,9
271-365,89,0.146,44.79,28.625,0.9458,0.9641,0.432,observed,XGB,BASE+bodyweight,2022,9
1-7,7,-31.43,11.204,11.001,7.3813,5.5382,0.401,gapfilled,XGB,BASE+bodyweight,2022,9
8-30,23,-12.252,11.11,10.301,2.1676,2.8123,0.04,gapfilled,XGB,BASE+bodyweight,2022,9
31-90,60,-0.821,8.825,6.893,0.798,0.9128,0.169,gapfilled,XGB,BASE+bodyweight,2022,9
91-180,90,-0.701,17.909,15.686,1.1843,1.264,0.544,gapfilled,XGB,BASE+bodyweight,2022,9
181-270,90,0.356,38.212,29.116,0.6766,0.6879,0.678,gapfilled,XGB,BASE+bodyweight,2022,9
271-365,95,0.224,30.287,21.428,0.7506,0.7773,0.495,gapfilled,XGB,BASE+bodyweight,2022,9
1-7,0,,,,,,,observed,LightGBM,BASE+bodyweight,2022,9
8-30,0,,,,,,,observed,LightGBM,BASE+bodyweight,2022,9
31-90,14,-0.422,17.912,13.318,1.0405,1.0758,-0.005,observed,LightGBM,BASE+bodyweight,2022,9
91-180,84,-0.845,25.32,20.823,1.3553,1.4054,0.218,observed,LightGBM,BASE+bodyweight,2022,9
181-270,84,-0.428,57.391,47.97,1.2701,1.2861,0.539,observed,LightGBM,BASE+bodyweight,2022,9
271-365,89,0.04,47.487,31.992,1.057,1.0775,0.33,observed,LightGBM,BASE+bodyweight,2022,9
1-7,7,-29.967,10.949,10.781,7.2335,5.4273,0.542,gapfilled,LightGBM,BASE+bodyweight,2022,9
8-30,23,-11.307,10.707,9.593,2.0186,2.619,-0.033,gapfilled,LightGBM,BASE+bodyweight,2022,9
31-90,60,-0.77,8.701,6.765,0.7831,0.8958,0.105,gapfilled,LightGBM,BASE+bodyweight,2022,9
91-180,90,-0.929,19.075,17.024,1.2853,1.3718,0.5,gapfilled,LightGBM,BASE+bodyweight,2022,9
181-270,90,0.066,46.026,37.8,0.8785,0.8931,0.682,gapfilled,LightGBM,BASE+bodyweight,2022,9
271-365,95,0.089,32.815,24.698,0.8652,0.8959,0.445,gapfilled,LightGBM,BASE+bodyweight,2022,9
1-7,0,,,,,,,observed,SARIMAX,BASE+bodyweight,2022,9
8-30,0,,,,,,,observed,SARIMAX,BASE+bodyweight,2022,9
31-90,14,-1.224,22.4,20.934,1.6354,1.6909,-0.356,observed,SARIMAX,BASE+bodyweight,2022,9
91-180,84,-0.308,21.322,16.109,1.0485,1.0872,0.083,observed,SARIMAX,BASE+bodyweight,2022,9
181-270,84,-0.019,48.48,38.657,1.0235,1.0364,0.573,observed,SARIMAX,BASE+bodyweight,2022,9
271-365,89,0.066,46.827,29.273,0.9672,0.9859,0.37,observed,SARIMAX,BASE+bodyweight,2022,9
1-7,7,-4.381,4.564,3.661,2.4567,1.8433,-0.55,gapfilled,SARIMAX,BASE+bodyweight,2022,9
8-30,23,-7.377,8.833,8.153,1.7156,2.2259,-0.253,gapfilled,SARIMAX,BASE+bodyweight,2022,9
31-90,60,-2.429,12.111,9.644,1.1164,1.277,-0.058,gapfilled,SARIMAX,BASE+bodyweight,2022,9
91-180,90,-0.208,15.095,11.549,0.8719,0.9306,0.429,gapfilled,SARIMAX,BASE+bodyweight,2022,9
181-270,90,0.358,38.16,29.24,0.6795,0.6908,0.712,gapfilled,SARIMAX,BASE+bodyweight,2022,9
271-365,95,0.164,31.45,21.404,0.7498,0.7764,0.525,gapfilled,SARIMAX,BASE+bodyweight,2022,9
1-7,0,,,,,,,observed,Ensemble_unweighted,BASE+bodyweight,2022,9
8-30,0,,,,,,,observed,Ensemble_unweighted,BASE+bodyweight,2022,9
31-90,14,-0.35,17.449,13.839,1.0812,1.1179,-0.225,observed,Ensemble_unweighted,BASE+bodyweight,2022,9
91-180,84,-0.432,22.31,17.336,1.1284,1.1701,0.165,observed,Ensemble_unweighted,BASE+bodyweight,2022,9
181-270,84,-0.11,50.609,42.029,1.1128,1.1268,0.576,observed,Ensemble_unweighted,BASE+bodyweight,2022,9
271-365,89,0.119,45.479,29.385,0.9709,0.9897,0.404,observed,Ensemble_unweighted,BASE+bodyweight,2022,9
1-7,7,-16.271,8.177,7.892,5.2956,3.9733,0.113,gapfilled,Ensemble_unweighted,BASE+bodyweight,2022,9
8-30,23,-4.157,6.931,6.026,1.268,1.6451,-0.056,gapfilled,Ensemble_unweighted,BASE+bodyweight,2022,9
31-90,60,-0.487,7.976,6.194,0.717,0.8201,0.073,gapfilled,Ensemble_unweighted,BASE+bodyweight,2022,9
91-180,90,-0.25,15.353,12.766,0.9638,1.0287,0.514,gapfilled,Ensemble_unweighted,BASE+bodyweight,2022,9
181-270,90,0.289,40.166,31.224,0.7256,0.7377,0.708,gapfilled,Ensemble_unweighted,BASE+bodyweight,2022,9
271-365,95,0.231,30.149,21.431,0.7507,0.7774,0.529,gapfilled,Ensemble_unweighted,BASE+bodyweight,2022,9
1-7,0,,,,,,,observed,Ensemble_MASEweighted,BASE+bodyweight,2022,9
8-30,0,,,,,,,observed,Ensemble_MASEweighted,BASE+bodyweight,2022,9
31-90,14,-0.349,17.444,13.796,1.0778,1.1144,-0.219,observed,Ensemble_MASEweighted,BASE+bodyweight,2022,9
