bin,n,R2,RMSE,MAE,MASE,WAPE,Correlation,target,model,config,anchor_year,tower
8-30,23,-0.605,14.952,11.305,0.9821,0.6969,0.768,gapfilled,TabICLv2,BASE+flow,2018,4
31-90,60,-0.916,25.928,17.944,1.2305,0.8358,-0.193,gapfilled,TabICLv2,BASE+flow,2018,4
91-180,90,-3.265,29.289,22.239,1.4788,1.8108,-0.124,gapfilled,TabICLv2,BASE+flow,2018,4
181-270,90,-0.478,67.23,46.926,0.8834,0.7015,0.233,gapfilled,TabICLv2,BASE+flow,2018,4
271-365,95,-0.095,41.045,26.655,0.9923,0.7982,0.553,gapfilled,TabICLv2,BASE+flow,2018,4
1-7,1,,,,,,,observed,TabPFN,BASE+mgmt,2018,4
8-30,7,-0.321,9.819,6.08,0.4008,0.8694,0.336,observed,TabPFN,BASE+mgmt,2018,4
31-90,33,-0.382,18.85,11.73,0.7142,0.9615,-0.019,observed,TabPFN,BASE+mgmt,2018,4
91-180,83,-0.332,22.138,15.979,0.8768,1.2933,0.017,observed,TabPFN,BASE+mgmt,2018,4
181-270,72,-0.216,87.91,58.539,0.9581,0.8379,0.188,observed,TabPFN,BASE+mgmt,2018,4
271-365,67,-0.09,64.702,27.499,0.9033,0.8947,0.004,observed,TabPFN,BASE+mgmt,2018,4
1-7,7,-1.225,31.781,23.248,1.5963,0.7153,-0.579,gapfilled,TabPFN,BASE+mgmt,2018,4
8-30,23,-0.757,15.644,11.984,1.041,0.7388,0.743,gapfilled,TabPFN,BASE+mgmt,2018,4
31-90,60,-1.12,27.277,19.965,1.3692,0.9299,-0.146,gapfilled,TabPFN,BASE+mgmt,2018,4
91-180,90,-0.453,17.097,13.713,0.9119,1.1166,-0.039,gapfilled,TabPFN,BASE+mgmt,2018,4
181-270,90,-0.53,68.409,48.396,0.9111,0.7234,0.425,gapfilled,TabPFN,BASE+mgmt,2018,4
271-365,95,-0.116,41.432,26.694,0.9937,0.7994,0.643,gapfilled,TabPFN,BASE+mgmt,2018,4
1-7,1,,,,,,,observed,TabICLv2,BASE+mgmt,2018,4
8-30,7,-0.218,9.429,5.756,0.3794,0.823,0.189,observed,TabICLv2,BASE+mgmt,2018,4
31-90,33,-0.305,18.318,11.553,0.7034,0.947,-0.147,observed,TabICLv2,BASE+mgmt,2018,4
91-180,83,-2.569,36.237,28.121,1.543,2.276,-0.032,observed,TabICLv2,BASE+mgmt,2018,4
181-270,72,-0.218,87.989,58.75,0.9616,0.8409,0.024,observed,TabICLv2,BASE+mgmt,2018,4
271-365,67,-0.092,64.77,28.051,0.9215,0.9127,-0.134,observed,TabICLv2,BASE+mgmt,2018,4
1-7,7,-1.276,32.145,23.256,1.5968,0.7155,-0.324,gapfilled,TabICLv2,BASE+mgmt,2018,4
8-30,23,-0.87,16.141,12.426,1.0794,0.766,0.724,gapfilled,TabICLv2,BASE+mgmt,2018,4
31-90,60,-0.925,25.993,17.782,1.2194,0.8282,-0.22,gapfilled,TabICLv2,BASE+mgmt,2018,4
91-180,90,-4.07,31.934,24.26,1.6132,1.9754,-0.08,gapfilled,TabICLv2,BASE+mgmt,2018,4
181-270,90,-0.516,68.088,48.14,0.9062,0.7196,0.225,gapfilled,TabICLv2,BASE+mgmt,2018,4
271-365,95,-0.1,41.147,26.438,0.9842,0.7917,0.505,gapfilled,TabICLv2,BASE+mgmt,2018,4
1-7,1,,,,,,,observed,TabPFN,BASE+bodyweight,2018,4
8-30,7,-0.338,9.882,6.096,0.4019,0.8718,0.085,observed,TabPFN,BASE+bodyweight,2018,4
31-90,33,-0.363,18.719,11.679,0.7111,0.9573,0.221,observed,TabPFN,BASE+bodyweight,2018,4
91-180,83,-0.108,20.191,13.157,0.722,1.0649,0.017,observed,TabPFN,BASE+bodyweight,2018,4
181-270,72,-0.195,87.161,57.416,0.9398,0.8218,0.237,observed,TabPFN,BASE+bodyweight,2018,4
271-365,67,-0.088,64.651,27.581,0.906,0.8974,0.007,observed,TabPFN,BASE+bodyweight,2018,4
1-7,7,-1.174,31.42,22.987,1.5783,0.7072,-0.22,gapfilled,TabPFN,BASE+bodyweight,2018,4
8-30,23,-0.703,15.402,11.833,1.0279,0.7295,0.77,gapfilled,TabPFN,BASE+bodyweight,2018,4
31-90,60,-1.106,27.184,19.942,1.3676,0.9289,0.08,gapfilled,TabPFN,BASE+bodyweight,2018,4
91-180,90,-0.145,15.178,11.17,0.7427,0.9095,-0.038,gapfilled,TabPFN,BASE+bodyweight,2018,4
181-270,90,-0.484,67.368,47.013,0.885,0.7028,0.467,gapfilled,TabPFN,BASE+bodyweight,2018,4
271-365,95,-0.066,40.496,26.156,0.9737,0.7832,0.65,gapfilled,TabPFN,BASE+bodyweight,2018,4
1-7,1,,,,,,,observed,TabICLv2,BASE+bodyweight,2018,4
8-30,7,-0.218,9.431,5.709,0.3763,0.8163,-0.165,observed,TabICLv2,BASE+bodyweight,2018,4
31-90,33,-0.315,18.39,11.547,0.703,0.9465,-0.224,observed,TabICLv2,BASE+bodyweight,2018,4
91-180,83,-1.287,29.01,22.314,1.2244,1.806,-0.03,observed,TabICLv2,BASE+bodyweight,2018,4
181-270,72,-0.132,84.812,57.302,0.9379,0.8202,0.136,observed,TabICLv2,BASE+bodyweight,2018,4
271-365,67,-0.088,64.658,28.18,0.9257,0.9169,-0.102,observed,TabICLv2,BASE+bodyweight,2018,4
1-7,7,-1.094,30.834,21.851,1.5003,0.6723,-0.239,gapfilled,TabICLv2,BASE+bodyweight,2018,4
8-30,23,-0.605,14.954,11.498,0.9988,0.7088,0.795,gapfilled,TabICLv2,BASE+bodyweight,2018,4
31-90,60,-0.959,26.216,18.086,1.2403,0.8424,-0.25,gapfilled,TabICLv2,BASE+bodyweight,2018,4
91-180,90,-1.946,24.341,18.838,1.2527,1.5339,-0.074,gapfilled,TabICLv2,BASE+bodyweight,2018,4
181-270,90,-0.291,62.828,42.179,0.794,0.6305,0.331,gapfilled,TabICLv2,BASE+bodyweight,2018,4
271-365,95,0.048,38.267,24.052,0.8954,0.7202,0.563,gapfilled,TabICLv2,BASE+bodyweight,2018,4
1-7,1,,,,,,,observed,TabPFN,BASE+ALL,2018,4
8-30,7,-0.244,9.531,5.878,0.3875,0.8406,-0.072,observed,TabPFN,BASE+ALL,2018,4
31-90,33,-0.383,18.859,11.779,0.7171,0.9655,-0.18,observed,TabPFN,BASE+ALL,2018,4
91-180,83,-0.052,19.677,12.15,0.6667,0.9834,0.022,observed,TabPFN,BASE+ALL,2018,4
181-270,72,-0.195,87.141,57.314,0.9381,0.8204,0.247,observed,TabPFN,BASE+ALL,2018,4
271-365,67,-0.093,64.803,27.604,0.9068,0.8981,-0.003,observed,TabPFN,BASE+ALL,2018,4
1-7,7,-1.173,31.413,22.975,1.5775,0.7069,-0.445,gapfilled,TabPFN,BASE+ALL,2018,4
8-30,23,-0.715,15.457,11.548,1.0032,0.7119,0.665,gapfilled,TabPFN,BASE+ALL,2018,4
31-90,60,-1.106,27.187,19.776,1.3562,0.9211,-0.228,gapfilled,TabPFN,BASE+ALL,2018,4
91-180,90,-0.081,14.743,10.24,0.6809,0.8338,-0.041,gapfilled,TabPFN,BASE+ALL,2018,4
181-270,90,-0.49,67.493,47.062,0.886,0.7035,0.46,gapfilled,TabPFN,BASE+ALL,2018,4
271-365,95,-0.107,41.275,26.719,0.9947,0.8001,0.642,gapfilled,TabPFN,BASE+ALL,2018,4
1-7,1,,,,,,,observed,TabICLv2,BASE+ALL,2018,4
8-30,7,-0.174,9.258,5.881,0.3876,0.8409,-0.285,observed,TabICLv2,BASE+ALL,2018,4
31-90,33,-0.341,18.568,11.709,0.7129,0.9597,-0.289,observed,TabICLv2,BASE+ALL,2018,4
91-180,83,-0.866,26.204,19.279,1.0579,1.5604,-0.054,observed,TabICLv2,BASE+ALL,2018,4
181-270,72,-0.109,83.954,56.767,0.9291,0.8125,0.161,observed,TabICLv2,BASE+ALL,2018,4
271-365,67,-0.091,64.735,27.658,0.9086,0.8999,-0.082,observed,TabICLv2,BASE+ALL,2018,4
1-7,7,-1.235,31.852,22.865,1.5699,0.7035,-0.449,gapfilled,TabICLv2,BASE+ALL,2018,4
8-30,23,-0.705,15.41,11.674,1.0141,0.7197,0.8,gapfilled,TabICLv2,BASE+ALL,2018,4
31-90,60,-0.997,26.475,18.491,1.2681,0.8612,-0.305,gapfilled,TabICLv2,BASE+ALL,2018,4
91-180,90,-1.311,21.561,16.7,1.1105,1.3598,-0.116,gapfilled,TabICLv2,BASE+ALL,2018,4
181-270,90,-0.272,62.379,41.34,0.7782,0.618,0.313,gapfilled,TabICLv2,BASE+ALL,2018,4
271-365,95,-0.064,40.464,25.737,0.9581,0.7707,0.551,gapfilled,TabICLv2,BASE+ALL,2018,4
1-7,0,,,,,,,observed,TabPFN,BASE,2018,9
8-30,0,,,,,,,observed,TabPFN,BASE,2018,9
31-90,0,,,,,,,observed,TabPFN,BASE,2018,9
91-180,0,,,,,,,observed,TabPFN,BASE,2018,9
181-270,0,,,,,,,observed,TabPFN,BASE,2018,9
271-365,0,,,,,,,observed,TabPFN,BASE,2018,9
1-7,7,-0.62,73.477,45.461,1.5977,1.0,,gapfilled,TabPFN,BASE,2018,9
8-30,23,-0.438,55.288,30.52,1.6103,1.0,,gapfilled,TabPFN,BASE,2018,9
31-90,60,-0.723,57.134,37.012,1.5078,1.0,,gapfilled,TabPFN,BASE,2018,9
91-180,90,-1.875,18.897,15.261,2.0306,1.0,,gapfilled,TabPFN,BASE,2018,9
181-270,90,-2.849,111.056,95.57,1.1969,1.0,,gapfilled,TabPFN,BASE,2018,9
271-365,95,-1.168,40.378,29.639,1.5457,1.0,,gapfilled,TabPFN,BASE,2018,9
1-7,0,,,,,,,observed,TabICLv2,BASE,2018,9
8-30,0,,,,,,,observed,TabICLv2,BASE,2018,9
31-90,0,,,,,,,observed,TabICLv2,BASE,2018,9
91-180,0,,,,,,,observed,TabICLv2,BASE,2018,9
181-270,0,,,,,,,observed,TabICLv2,BASE,2018,9
271-365,0,,,,,,,observed,TabICLv2,BASE,2018,9
1-7,7,-0.62,73.477,45.461,1.5977,1.0,0.148,gapfilled,TabICLv2,BASE,2018,9
8-30,23,-0.438,55.288,30.52,1.6103,1.0,-0.338,gapfilled,TabICLv2,BASE,2018,9
31-90,60,-0.723,57.134,37.012,1.5078,1.0,-0.18,gapfilled,TabICLv2,BASE,2018,9
91-180,90,-1.875,18.897,15.261,2.0306,1.0,-0.07,gapfilled,TabICLv2,BASE,2018,9
181-270,90,-2.849,111.056,95.57,1.1969,1.0,0.363,gapfilled,TabICLv2,BASE,2018,9
271-365,95,-1.168,40.377,29.638,1.5457,1.0,-0.03,gapfilled,TabICLv2,BASE,2018,9
1-7,0,,,,,,,observed,TabPFN,BASE+species,2018,9
8-30,0,,,,,,,observed,TabPFN,BASE+species,2018,9
31-90,0,,,,,,,observed,TabPFN,BASE+species,2018,9
91-180,0,,,,,,,observed,TabPFN,BASE+species,2018,9
181-270,0,,,,,,,observed,TabPFN,BASE+species,2018,9
271-365,0,,,,,,,observed,TabPFN,BASE+species,2018,9
1-7,7,-0.62,73.477,45.461,1.5977,1.0,,gapfilled,TabPFN,BASE+species,2018,9
8-30,23,-0.438,55.288,30.52,1.6103,1.0,,gapfilled,TabPFN,BASE+species,2018,9
31-90,60,-0.723,57.134,37.012,1.5078,1.0,,gapfilled,TabPFN,BASE+species,2018,9
91-180,90,-1.875,18.897,15.261,2.0306,1.0,,gapfilled,TabPFN,BASE+species,2018,9
181-270,90,-2.849,111.056,95.57,1.1969,1.0,,gapfilled,TabPFN,BASE+species,2018,9
271-365,95,-1.168,40.378,29.639,1.5457,1.0,,gapfilled,TabPFN,BASE+species,2018,9
1-7,0,,,,,,,observed,TabICLv2,BASE+species,2018,9
8-30,0,,,,,,,observed,TabICLv2,BASE+species,2018,9
31-90,0,,,,,,,observed,TabICLv2,BASE+species,2018,9
91-180,0,,,,,,,observed,TabICLv2,BASE+species,2018,9
181-270,0,,,,,,,observed,TabICLv2,BASE+species,2018,9
271-365,0,,,,,,,observed,TabICLv2,BASE+species,2018,9
1-7,7,-0.62,73.477,45.461,1.5977,1.0,0.633,gapfilled,TabICLv2,BASE+species,2018,9
8-30,23,-0.438,55.288,30.52,1.6103,1.0,0.348,gapfilled,TabICLv2,BASE+species,2018,9
31-90,60,-0.723,57.134,37.012,1.5078,1.0,-0.303,gapfilled,TabICLv2,BASE+species,2018,9
91-180,90,-1.875,18.897,15.262,2.0307,1.0,0.012,gapfilled,TabICLv2,BASE+species,2018,9
181-270,90,-2.849,111.056,95.57,1.1969,1.0,0.283,gapfilled,TabICLv2,BASE+species,2018,9
271-365,95,-1.168,40.377,29.639,1.5457,1.0,0.095,gapfilled,TabICLv2,BASE+species,2018,9
1-7,0,,,,,,,observed,TabPFN,BASE+arable,2018,9
8-30,0,,,,,,,observed,TabPFN,BASE+arable,2018,9
31-90,0,,,,,,,observed,TabPFN,BASE+arable,2018,9
91-180,0,,,,,,,observed,TabPFN,BASE+arable,2018,9
181-270,0,,,,,,,observed,TabPFN,BASE+arable,2018,9
271-365,0,,,,,,,observed,TabPFN,BASE+arable,2018,9
1-7,7,-0.62,73.477,45.461,1.5977,1.0,,gapfilled,TabPFN,BASE+arable,2018,9
8-30,23,-0.438,55.288,30.52,1.6103,1.0,,gapfilled,TabPFN,BASE+arable,2018,9
31-90,60,-0.723,57.134,37.012,1.5078,1.0,,gapfilled,TabPFN,BASE+arable,2018,9
91-180,90,-1.875,18.897,15.261,2.0306,1.0,,gapfilled,TabPFN,BASE+arable,2018,9
181-270,90,-2.849,111.056,95.57,1.1969,1.0,,gapfilled,TabPFN,BASE+arable,2018,9
271-365,95,-1.168,40.378,29.639,1.5457,1.0,,gapfilled,TabPFN,BASE+arable,2018,9
1-7,0,,,,,,,observed,TabICLv2,BASE+arable,2018,9
8-30,0,,,,,,,observed,TabICLv2,BASE+arable,2018,9
31-90,0,,,,,,,observed,TabICLv2,BASE+arable,2018,9
91-180,0,,,,,,,observed,TabICLv2,BASE+arable,2018,9
181-270,0,,,,,,,observed,TabICLv2,BASE+arable,2018,9
271-365,0,,,,,,,observed,TabICLv2,BASE+arable,2018,9
1-7,7,-0.62,73.477,45.461,1.5977,1.0,0.148,gapfilled,TabICLv2,BASE+arable,2018,9
8-30,23,-0.438,55.288,30.52,1.6103,1.0,-0.338,gapfilled,TabICLv2,BASE+arable,2018,9
31-90,60,-0.723,57.134,37.012,1.5078,1.0,-0.18,gapfilled,TabICLv2,BASE+arable,2018,9
91-180,90,-1.875,18.897,15.261,2.0306,1.0,-0.07,gapfilled,TabICLv2,BASE+arable,2018,9
181-270,90,-2.849,111.056,95.57,1.1969,1.0,0.363,gapfilled,TabICLv2,BASE+arable,2018,9
271-365,95,-1.168,40.377,29.638,1.5457,1.0,-0.03,gapfilled,TabICLv2,BASE+arable,2018,9
1-7,0,,,,,,,observed,TabPFN,BASE+flow,2018,9
8-30,0,,,,,,,observed,TabPFN,BASE+flow,2018,9
31-90,0,,,,,,,observed,TabPFN,BASE+flow,2018,9
91-180,0,,,,,,,observed,TabPFN,BASE+flow,2018,9
181-270,0,,,,,,,observed,TabPFN,BASE+flow,2018,9
271-365,0,,,,,,,observed,TabPFN,BASE+flow,2018,9
1-7,7,-0.62,73.477,45.461,1.5977,1.0,,gapfilled,TabPFN,BASE+flow,2018,9
8-30,23,-0.438,55.288,30.52,1.6103,1.0,,gapfilled,TabPFN,BASE+flow,2018,9
31-90,60,-0.723,57.134,37.012,1.5078,1.0,,gapfilled,TabPFN,BASE+flow,2018,9
91-180,90,-1.875,18.897,15.261,2.0306,1.0,,gapfilled,TabPFN,BASE+flow,2018,9
181-270,90,-2.849,111.056,95.57,1.1969,1.0,,gapfilled,TabPFN,BASE+flow,2018,9
271-365,95,-1.168,40.378,29.639,1.5457,1.0,,gapfilled,TabPFN,BASE+flow,2018,9
1-7,0,,,,,,,observed,TabICLv2,BASE+flow,2018,9
8-30,0,,,,,,,observed,TabICLv2,BASE+flow,2018,9
31-90,0,,,,,,,observed,TabICLv2,BASE+flow,2018,9
91-180,0,,,,,,,observed,TabICLv2,BASE+flow,2018,9
181-270,0,,,,,,,observed,TabICLv2,BASE+flow,2018,9
271-365,0,,,,,,,observed,TabICLv2,BASE+flow,2018,9
1-7,7,-0.62,73.477,45.461,1.5977,1.0,-0.167,gapfilled,TabICLv2,BASE+flow,2018,9
8-30,23,-0.438,55.288,30.52,1.6103,1.0,0.131,gapfilled,TabICLv2,BASE+flow,2018,9
31-90,60,-0.723,57.134,37.012,1.5078,1.0,-0.41,gapfilled,TabICLv2,BASE+flow,2018,9
91-180,90,-1.875,18.897,15.261,2.0306,1.0,-0.219,gapfilled,TabICLv2,BASE+flow,2018,9
181-270,90,-2.849,111.056,95.569,1.1969,1.0,0.017,gapfilled,TabICLv2,BASE+flow,2018,9
271-365,95,-1.168,40.377,29.638,1.5456,1.0,-0.084,gapfilled,TabICLv2,BASE+flow,2018,9
1-7,0,,,,,,,observed,TabPFN,BASE+mgmt,2018,9
8-30,0,,,,,,,observed,TabPFN,BASE+mgmt,2018,9
31-90,0,,,,,,,observed,TabPFN,BASE+mgmt,2018,9
91-180,0,,,,,,,observed,TabPFN,BASE+mgmt,2018,9
181-270,0,,,,,,,observed,TabPFN,BASE+mgmt,2018,9
271-365,0,,,,,,,observed,TabPFN,BASE+mgmt,2018,9
1-7,7,-0.62,73.477,45.461,1.5977,1.0,,gapfilled,TabPFN,BASE+mgmt,2018,9
8-30,23,-0.438,55.288,30.52,1.6103,1.0,,gapfilled,TabPFN,BASE+mgmt,2018,9
31-90,60,-0.723,57.134,37.012,1.5078,1.0,,gapfilled,TabPFN,BASE+mgmt,2018,9
91-180,90,-1.875,18.897,15.261,2.0306,1.0,,gapfilled,TabPFN,BASE+mgmt,2018,9
181-270,90,-2.849,111.056,95.57,1.1969,1.0,,gapfilled,TabPFN,BASE+mgmt,2018,9
271-365,95,-1.168,40.378,29.639,1.5457,1.0,,gapfilled,TabPFN,BASE+mgmt,2018,9
1-7,0,,,,,,,observed,TabICLv2,BASE+mgmt,2018,9
8-30,0,,,,,,,observed,TabICLv2,BASE+mgmt,2018,9
31-90,0,,,,,,,observed,TabICLv2,BASE+mgmt,2018,9
91-180,0,,,,,,,observed,TabICLv2,BASE+mgmt,2018,9
181-270,0,,,,,,,observed,TabICLv2,BASE+mgmt,2018,9
271-365,0,,,,,,,observed,TabICLv2,BASE+mgmt,2018,9
1-7,7,-0.62,73.477,45.461,1.5977,1.0,-0.445,gapfilled,TabICLv2,BASE+mgmt,2018,9
8-30,23,-0.438,55.288,30.52,1.6103,1.0,-0.455,gapfilled,TabICLv2,BASE+mgmt,2018,9
31-90,60,-0.723,57.134,37.012,1.5078,1.0,-0.401,gapfilled,TabICLv2,BASE+mgmt,2018,9
91-180,90,-1.875,18.898,15.262,2.0307,1.0,-0.319,gapfilled,TabICLv2,BASE+mgmt,2018,9
181-270,90,-2.849,111.056,95.57,1.1969,1.0,0.301,gapfilled,TabICLv2,BASE+mgmt,2018,9
271-365,95,-1.168,40.377,29.638,1.5457,1.0,0.243,gapfilled,TabICLv2,BASE+mgmt,2018,9
1-7,0,,,,,,,observed,TabPFN,BASE+bodyweight,2018,9
8-30,0,,,,,,,observed,TabPFN,BASE+bodyweight,2018,9
31-90,0,,,,,,,observed,TabPFN,BASE+bodyweight,2018,9
91-180,0,,,,,,,observed,TabPFN,BASE+bodyweight,2018,9
181-270,0,,,,,,,observed,TabPFN,BASE+bodyweight,2018,9
271-365,0,,,,,,,observed,TabPFN,BASE+bodyweight,2018,9
1-7,7,-0.62,73.477,45.461,1.5977,1.0,,gapfilled,TabPFN,BASE+bodyweight,2018,9
8-30,23,-0.438,55.288,30.52,1.6103,1.0,,gapfilled,TabPFN,BASE+bodyweight,2018,9
31-90,60,-0.723,57.134,37.012,1.5078,1.0,,gapfilled,TabPFN,BASE+bodyweight,2018,9
91-180,90,-1.875,18.897,15.261,2.0306,1.0,,gapfilled,TabPFN,BASE+bodyweight,2018,9
181-270,90,-2.849,111.056,95.57,1.1969,1.0,,gapfilled,TabPFN,BASE+bodyweight,2018,9
271-365,95,-1.168,40.378,29.639,1.5457,1.0,,gapfilled,TabPFN,BASE+bodyweight,2018,9
1-7,0,,,,,,,observed,TabICLv2,BASE+bodyweight,2018,9
8-30,0,,,,,,,observed,TabICLv2,BASE+bodyweight,2018,9
31-90,0,,,,,,,observed,TabICLv2,BASE+bodyweight,2018,9
91-180,0,,,,,,,observed,TabICLv2,BASE+bodyweight,2018,9
181-270,0,,,,,,,observed,TabICLv2,BASE+bodyweight,2018,9
271-365,0,,,,,,,observed,TabICLv2,BASE+bodyweight,2018,9
1-7,7,-0.62,73.477,45.461,1.5977,1.0,-0.179,gapfilled,TabICLv2,BASE+bodyweight,2018,9
8-30,23,-0.438,55.288,30.52,1.6103,1.0,-0.327,gapfilled,TabICLv2,BASE+bodyweight,2018,9
31-90,60,-0.723,57.134,37.012,1.5078,1.0,-0.448,gapfilled,TabICLv2,BASE+bodyweight,2018,9
91-180,90,-1.875,18.897,15.261,2.0306,1.0,-0.311,gapfilled,TabICLv2,BASE+bodyweight,2018,9
181-270,90,-2.849,111.056,95.57,1.1969,1.0,-0.288,gapfilled,TabICLv2,BASE+bodyweight,2018,9
271-365,95,-1.168,40.377,29.639,1.5457,1.0,-0.235,gapfilled,TabICLv2,BASE+bodyweight,2018,9
1-7,0,,,,,,,observed,TabPFN,BASE+ALL,2018,9
8-30,0,,,,,,,observed,TabPFN,BASE+ALL,2018,9
31-90,0,,,,,,,observed,TabPFN,BASE+ALL,2018,9
91-180,0,,,,,,,observed,TabPFN,BASE+ALL,2018,9
181-270,0,,,,,,,observed,TabPFN,BASE+ALL,2018,9
271-365,0,,,,,,,observed,TabPFN,BASE+ALL,2018,9
1-7,7,-0.62,73.477,45.461,1.5977,1.0,,gapfilled,TabPFN,BASE+ALL,2018,9
8-30,23,-0.438,55.288,30.52,1.6103,1.0,,gapfilled,TabPFN,BASE+ALL,2018,9
31-90,60,-0.723,57.134,37.012,1.5078,1.0,,gapfilled,TabPFN,BASE+ALL,2018,9
91-180,90,-1.875,18.897,15.261,2.0306,1.0,,gapfilled,TabPFN,BASE+ALL,2018,9
181-270,90,-2.849,111.056,95.57,1.1969,1.0,,gapfilled,TabPFN,BASE+ALL,2018,9
271-365,95,-1.168,40.378,29.639,1.5457,1.0,,gapfilled,TabPFN,BASE+ALL,2018,9
1-7,0,,,,,,,observed,TabICLv2,BASE+ALL,2018,9
8-30,0,,,,,,,observed,TabICLv2,BASE+ALL,2018,9
31-90,0,,,,,,,observed,TabICLv2,BASE+ALL,2018,9
91-180,0,,,,,,,observed,TabICLv2,BASE+ALL,2018,9
181-270,0,,,,,,,observed,TabICLv2,BASE+ALL,2018,9
271-365,0,,,,,,,observed,TabICLv2,BASE+ALL,2018,9
1-7,7,-0.62,73.477,45.461,1.5977,1.0,-0.379,gapfilled,TabICLv2,BASE+ALL,2018,9
8-30,23,-0.438,55.288,30.52,1.6103,1.0,0.154,gapfilled,TabICLv2,BASE+ALL,2018,9
31-90,60,-0.723,57.135,37.013,1.5078,1.0,-0.409,gapfilled,TabICLv2,BASE+ALL,2018,9
91-180,90,-1.875,18.898,15.262,2.0307,1.0,-0.25,gapfilled,TabICLv2,BASE+ALL,2018,9
181-270,90,-2.849,111.056,95.57,1.1969,1.0,-0.0,gapfilled,TabICLv2,BASE+ALL,2018,9
271-365,95,-1.168,40.378,29.639,1.5457,1.0,-0.135,gapfilled,TabICLv2,BASE+ALL,2018,9
1-7,0,,,,,,,observed,TabPFN,BASE,2019,2
8-30,0,,,,,,,observed,TabPFN,BASE,2019,2
31-90,0,,,,,,,observed,TabPFN,BASE,2019,2
91-180,0,,,,,,,observed,TabPFN,BASE,2019,2
181-270,0,,,,,,,observed,TabPFN,BASE,2019,2
271-365,0,,,,,,,observed,TabPFN,BASE,2019,2
1-7,7,-1.57,52.657,41.188,1.4471,0.9133,0.052,gapfilled,TabPFN,BASE,2019,2
8-30,23,-0.797,25.591,19.185,1.3475,0.8366,-0.079,gapfilled,TabPFN,BASE,2019,2
31-90,60,-0.808,41.741,27.621,1.5864,0.8839,-0.169,gapfilled,TabPFN,BASE,2019,2
91-180,90,-1.764,12.859,10.382,1.1201,0.8854,0.046,gapfilled,TabPFN,BASE,2019,2
181-270,90,-0.646,28.856,18.429,1.1026,0.9336,-0.274,gapfilled,TabPFN,BASE,2019,2
271-365,95,-0.857,34.142,24.604,1.2095,0.9336,-0.387,gapfilled,TabPFN,BASE,2019,2
1-7,0,,,,,,,observed,TabICLv2,BASE,2019,2
8-30,0,,,,,,,observed,TabICLv2,BASE,2019,2
31-90,0,,,,,,,observed,TabICLv2,BASE,2019,2
91-180,0,,,,,,,observed,TabICLv2,BASE,2019,2
181-270,0,,,,,,,observed,TabICLv2,BASE,2019,2
271-365,0,,,,,,,observed,TabICLv2,BASE,2019,2
1-7,7,-1.607,53.033,42.465,1.492,0.9416,0.736,gapfilled,TabICLv2,BASE,2019,2
8-30,23,-0.935,26.556,20.623,1.4485,0.8993,0.176,gapfilled,TabICLv2,BASE,2019,2
31-90,60,-0.837,42.076,28.399,1.6311,0.9088,0.023,gapfilled,TabICLv2,BASE,2019,2
91-180,90,-2.321,14.096,11.47,1.2375,0.9783,-0.273,gapfilled,TabICLv2,BASE,2019,2
181-270,90,-0.683,29.185,19.047,1.1396,0.9649,0.103,gapfilled,TabICLv2,BASE,2019,2
271-365,95,-0.95,34.985,25.947,1.2755,0.9846,-0.317,gapfilled,TabICLv2,BASE,2019,2
1-7,0,,,,,,,observed,TabPFN,BASE+species,2019,2
8-30,0,,,,,,,observed,TabPFN,BASE+species,2019,2
31-90,0,,,,,,,observed,TabPFN,BASE+species,2019,2
91-180,0,,,,,,,observed,TabPFN,BASE+species,2019,2
181-270,0,,,,,,,observed,TabPFN,BASE+species,2019,2
271-365,0,,,,,,,observed,TabPFN,BASE+species,2019,2
1-7,7,-1.58,52.752,41.344,1.4526,0.9168,0.092,gapfilled,TabPFN,BASE+species,2019,2
8-30,23,-0.809,25.676,19.348,1.3589,0.8437,-0.044,gapfilled,TabPFN,BASE+species,2019,2
31-90,60,-0.792,41.549,27.418,1.5747,0.8774,-0.119,gapfilled,TabPFN,BASE+species,2019,2
91-180,90,-1.793,12.926,10.384,1.1203,0.8857,-0.052,gapfilled,TabPFN,BASE+species,2019,2
181-270,90,-0.619,28.62,18.116,1.0839,0.9178,-0.232,gapfilled,TabPFN,BASE+species,2019,2
271-365,95,-0.841,33.999,24.522,1.2055,0.9305,-0.443,gapfilled,TabPFN,BASE+species,2019,2
1-7,0,,,,,,,observed,TabICLv2,BASE+species,2019,2
8-30,0,,,,,,,observed,TabICLv2,BASE+species,2019,2
31-90,0,,,,,,,observed,TabICLv2,BASE+species,2019,2
91-180,0,,,,,,,observed,TabICLv2,BASE+species,2019,2
181-270,0,,,,,,,observed,TabICLv2,BASE+species,2019,2
271-365,0,,,,,,,observed,TabICLv2,BASE+species,2019,2
1-7,7,-1.641,53.372,42.897,1.5071,0.9512,0.742,gapfilled,TabICLv2,BASE+species,2019,2
8-30,23,-1.012,27.08,21.289,1.4952,0.9283,0.258,gapfilled,TabICLv2,BASE+species,2019,2
31-90,60,-0.844,42.146,28.598,1.6425,0.9152,0.076,gapfilled,TabICLv2,BASE+species,2019,2
91-180,90,-2.349,14.155,11.673,1.2594,0.9956,-0.15,gapfilled,TabICLv2,BASE+species,2019,2
181-270,90,-0.699,29.317,19.067,1.1408,0.9659,0.019,gapfilled,TabICLv2,BASE+species,2019,2
