Datetime,RF_tuned,XGB_tuned,LightGBM_tuned,SARIMAX,Ensemble_4model_tuned,anchor_year
2020-12-29,21.12246435071383,20.187902450561523,15.988586536137314,5.899935776193528,15.799722278401548,2020
2020-12-30,20.047675678665303,18.740955352783203,15.635650858847862,5.0342061712393305,14.864622015383924,2020
2020-12-31,20.055809357408005,17.48806381225586,15.56886586145267,4.868178397954352,14.495229357267723,2020
2021-01-01,27.608032422898546,22.947511672973633,26.83781852085864,24.906815733418888,25.575044587537427,2020
2021-01-02,19.90266273379235,19.141441345214844,16.31355014748741,2.5357082908713195,14.47334062934148,2020
2021-01-03,20.403059698768807,17.943862915039062,16.431583611776276,5.847120761020742,15.156406746651221,2020
2021-01-04,21.20295278507912,18.826826095581055,17.45774564137823,11.252236394011081,17.184940229012373,2020
2021-01-05,19.526818127017727,17.199888229370117,15.671374719691272,9.573129101060612,15.492802544284931,2020
2021-01-06,20.349290950001897,17.09349822998047,15.344655110519797,5.804022543968316,14.64786670861762,2020
2021-01-07,20.141608203864298,16.71733283996582,12.028091270607739,2.8415545933877304,12.932146726956397,2020
2021-01-08,19.64920532834646,16.680355072021484,11.80386825584602,5.550938978040998,13.42109190856374,2020
2021-01-09,20.63293769950287,16.54999542236328,12.204720011428163,7.2708476726410325,14.164625201483839,2020
2021-01-10,19.593816854411674,16.207069396972656,9.016949915353226,5.223487380080348,12.510330886704475,2020
2021-01-11,24.229618937439973,19.45647621154785,15.635117705339693,16.592929308582328,18.978535540727464,2020
2021-01-12,41.59011013165657,37.48478698730469,44.03939346641327,31.33137808077689,38.611417166537855,2020
2021-01-13,36.23422013354434,32.550048828125,39.88305381125408,25.145916957819722,33.453309932685784,2020
2021-01-14,29.283314066444397,24.98680305480957,27.392829022051625,16.25319567695662,24.479035455065553,2020
2021-01-15,21.04609807195583,19.585309982299805,17.499730281971665,5.99170910093498,16.03071185929057,2020
2021-01-16,27.686963591673436,22.804058074951172,30.500453757717334,19.717869619691502,25.17733626100836,2020
2021-01-17,18.83678548014641,19.188297271728516,13.562119492025635,9.27310560286665,15.215076961691803,2020
2021-01-18,19.901532402599276,18.41921615600586,14.080137122479082,12.351793406841871,16.18816977198152,2020
2021-01-19,44.8311003659467,52.49406051635742,55.89274905412799,37.3402376969316,47.63953690834093,2020
2021-01-20,52.91789063835988,61.397705078125,76.71811059866863,49.272412783367216,60.076529774630174,2020
2021-01-21,26.67509611724365,28.407663345336914,22.17775905221932,11.825373334300927,22.271472962275205,2020
2021-01-22,19.71172373803037,21.90839958190918,18.643603621095387,8.816638275461315,17.270091304124065,2020
