date,RF,XGB,LightGBM,SARIMAX,Ensemble_unweighted,Ensemble_MASEweighted,y_true,y_gapfilled,persistence,tower,anchor_year,variant,TabPFN,TabICLv2,TFT,DLinear,LSTM,y_true_tft
2019-01-13,14.86768787074681,11.162579536437988,11.068627687297766,18.46126843482387,13.890040882326607,13.803971083656757,6.104765118727273,6.952233333333333,54.91721666666666,2,2018,A_removal,5.333310127258301,6.059572,-5.852174286197624,-0.6668833275671204,2.6374343607226365,6.104765
2019-01-14,14.269247993451382,10.816853523254396,11.147434862236386,18.52692125374614,13.690114408172075,13.604311875873757,2.132986624178572,2.909558333333333,54.91721666666666,2,2018,A_removal,2.8206801414489746,5.7224503,-3.7429566536534367,3.3306088611620908,9.327943130258973,2.1329865
2019-01-15,13.996288298143238,10.724947929382324,11.068627687297766,18.592228700181277,13.59552315375115,13.509412936779889,2.2440845584,3.629925,54.91721666666666,2,2018,A_removal,3.547494888305664,7.2430553,13.14637194210843,20.107208359994388,28.338777423629267,2.2440846
2019-01-16,18.052010092856936,12.419477462768556,14.455181185432547,18.657171422123447,15.895960040795371,15.82113787636417,7.618485403499999,7.1197875,54.91721666666666,2,2018,A_removal,2.6316583156585693,6.8899765,13.924002244585608,7.488125233268875,24.450466235563116,7.6184855
2019-01-17,16.380684735038127,10.724947929382324,11.058239079693807,18.721730175642573,14.22140047993921,14.120762335654833,7.6029276680625,8.611983333333333,54.91721666666666,2,2018,A_removal,2.661364316940308,4.4431605,12.931116678016563,4.108820284918693,25.37428400194545,7.6029277
2019-01-18,17.982027705785097,11.724059104919434,13.096179210910137,18.78588583058669,15.39703796305034,15.307480875916983,47.92393224357142,28.46534583333333,54.91721666666666,2,2018,A_removal,1.617479920387268,4.515859,13.83872904901125,24.044354843509723,22.533723927513392,47.92393
2019-01-19,15.83602805228335,11.13178539276123,12.62858404059656,18.849619376250644,14.611504215472946,14.525535150032564,24.86850198355556,17.846983333333334,54.91721666666666,2,2018,A_removal,2.385704755783081,5.289668,14.478395447687603,-0.230118417194717,13.16065561314008,24.868502
2019-01-20,14.81907861450339,10.88752269744873,11.058239079693807,18.91291192700937,13.919438079663824,13.827214053788085,17.4627153565625,13.149675,54.91721666666666,2,2018,A_removal,1.930583477020264,4.634726,13.653681146502665,-14.455205400531668,9.054018218002966,17.462715
2019-01-21,16.03682638273683,11.149052619934082,11.568009938166398,18.97574472791413,14.43240841718786,14.338076210646314,-12.724279198928574,-4.2037125,54.91721666666666,2,2018,A_removal,1.4431686401367188,3.788237,14.63513432333184,-18.712345707175245,7.222639242787636,-12.724279
2019-01-22,16.810756953682688,11.422731399536133,11.612847263004898,20.346004453355523,15.048085017394811,14.939867165080184,4.337085952833333,6.4629625,54.91721666666666,2,2018,A_removal,1.0829039812088013,3.9420538,10.733703297377248,-10.413699913869095,3.3941249146896557,4.3370857
2019-01-23,15.655400286912508,10.724947929382324,11.058239079693807,20.407862040158392,14.461612334036758,14.350049643387024,1.5778612148928572,3.477591666666666,54.91721666666666,2,2018,A_removal,2.3929288387298584,4.6844354,7.446804718420367,-3.563269230255628,2.5553905189317447,1.5778612
2019-01-24,15.973213002729684,11.40546417236328,11.623235870608855,20.469204451690345,14.867779374348045,14.763058543547428,,13.412779166666668,54.91721666666666,2,2018,A_removal,2.1299872398376465,4.616579,0.1750154898008986,-6.6916325871357,-1.715024342909146,
2019-01-25,16.52548328499431,10.96353816986084,11.068627687297766,20.530013510870965,14.77191566325597,14.656511397234528,4.680099354454547,5.937991666666666,54.91721666666666,2,2018,A_removal,3.1469433307647705,6.839595,-1.9887929515814449,-7.035526745777133,3.1896885831069994,4.6800995
2019-01-26,25.18600440537776,19.45561408996582,19.49052861574216,20.59027119866365,21.18060457743735,21.138730617936712,-0.1596002495,8.154216666666667,54.91721666666666,2,2018,A_removal,1.4962083101272583,5.528462,6.452306891759804,-18.130211804178543,13.767117678223483,-0.15960024
2019-01-27,20.309600240192125,12.526995658874512,13.726676845468432,20.64995965941505,16.80330810098753,16.69479258466778,5.2462252687,14.440466666666666,54.91721666666666,2,2018,A_removal,2.0200510025024414,3.4430194,11.518670884279686,-8.927638345059677,19.7335700275637,5.2462254
2019-01-28,17.867740762102077,11.0192289352417,11.340636046479077,20.70906120614605,15.234166737492224,15.111760381530823,2.2563893023,5.128345833333333,54.91721666666666,2,2018,A_removal,1.7105634212493896,3.6099763,13.15786613809496,9.249400307519863,25.707030380716677,2.2563894
2019-01-29,19.76688520333736,12.931604385375977,13.11876389693527,20.767558325792837,16.646202952860357,16.539541849885566,10.0498731726875,9.319275,54.91721666666666,2,2018,A_removal,1.0144513845443726,3.3156238,12.62563135736798,3.0613815187730324,21.29237404528885,10.049873
2019-01-30,21.33314509144965,13.291468620300291,14.754809705901572,20.825433684396398,17.551214275511978,17.448041546042905,15.474247531375,13.059829166666669,54.91721666666666,2,2018,A_removal,0.6615297198295593,2.595923,14.478866941055005,-5.389304634522887,14.918751816635677,15.474248
2019-01-31,23.755466026656777,12.00973129272461,11.895244229790164,20.882670132238918,17.135777920352616,16.990700012143684,0.4904963130500012,6.3016125,54.91721666666666,2,2018,A_removal,1.3362888097763062,2.7472095,10.6516281335945,13.583617576929557,13.78864025250141,0.4904963
2019-02-01,26.023399379290662,11.917131423950195,13.46600679791216,20.939250708925638,18.086447077519665,17.936693638345957,8.4084680965,7.477216666666667,54.91721666666666,2,2018,A_removal,0.8305580615997314,2.5212874,11.808953634141972,13.96020382194547,9.418361123267688,8.408468
2019-02-02,22.23357366425388,11.542981147766112,14.22619705374836,20.99515864841058,17.249477628544735,17.1216858807327,2.5245367430714287,4.454875,54.91721666666666,2,2018,A_removal,1.6984893083572388,3.6614518,11.99819376606706,30.511558595531937,7.044902016573587,2.5245368
2019-02-03,18.45301810873795,11.542981147766112,12.188346652335872,21.05037738396468,15.808680823201154,15.68946612599892,37.99870940657692,30.64916666666667,54.91721666666666,2,2018,A_removal,1.4075933694839478,3.8602152,13.383760906076644,21.91351345947396,3.2484457051873505,37.99871
