ssp,gcm,realization,tower,year,multiplier,model,annual_mean
ssp245,ACCESS-ESM1-5,1,2,2042,1.0,Ensemble_MASEweighted,18.727112361885073
ssp245,ACCESS-ESM1-5,1,2,2042,2.0,RF,21.222045764393282
ssp245,ACCESS-ESM1-5,1,2,2042,2.0,XGB,21.089066824194504
ssp245,ACCESS-ESM1-5,1,2,2042,2.0,LightGBM,21.35595916356225
ssp245,ACCESS-ESM1-5,1,2,2042,2.0,SARIMAX,20.72226513372373
ssp245,ACCESS-ESM1-5,1,2,2042,2.0,Ensemble_unweighted,21.09733422146844
ssp245,ACCESS-ESM1-5,1,2,2042,2.0,Ensemble_MASEweighted,21.101426909902226
ssp245,ACCESS-ESM1-5,1,2,2042,3.0,RF,21.704085042542822
ssp245,ACCESS-ESM1-5,1,2,2042,3.0,XGB,21.584593869562017
ssp245,ACCESS-ESM1-5,1,2,2042,3.0,LightGBM,22.129101334066537
ssp245,ACCESS-ESM1-5,1,2,2042,3.0,SARIMAX,24.74765428514633
ssp245,ACCESS-ESM1-5,1,2,2042,3.0,Ensemble_unweighted,22.541358632829425
ssp245,ACCESS-ESM1-5,1,2,2042,3.0,Ensemble_MASEweighted,22.515817778897755
ssp245,ACCESS-ESM1-5,1,2,2043,1.0,RF,20.342600965193913
ssp245,ACCESS-ESM1-5,1,2,2043,1.0,XGB,19.30807786445095
ssp245,ACCESS-ESM1-5,1,2,2043,1.0,LightGBM,19.342419947264695
ssp245,ACCESS-ESM1-5,1,2,2043,1.0,SARIMAX,16.69687598230113
ssp245,ACCESS-ESM1-5,1,2,2043,1.0,Ensemble_unweighted,18.92249368980267
ssp245,ACCESS-ESM1-5,1,2,2043,1.0,Ensemble_MASEweighted,18.940110067182513
ssp245,ACCESS-ESM1-5,1,2,2043,2.0,RF,21.4523322062645
ssp245,ACCESS-ESM1-5,1,2,2043,2.0,XGB,21.365991038492282
ssp245,ACCESS-ESM1-5,1,2,2043,2.0,LightGBM,21.63487632412692
ssp245,ACCESS-ESM1-5,1,2,2043,2.0,SARIMAX,20.72226513372373
ssp245,ACCESS-ESM1-5,1,2,2043,2.0,Ensemble_unweighted,21.293866175651857
ssp245,ACCESS-ESM1-5,1,2,2043,2.0,Ensemble_MASEweighted,21.30069056588279
ssp245,ACCESS-ESM1-5,1,2,2043,3.0,RF,21.933112824545173
ssp245,ACCESS-ESM1-5,1,2,2043,3.0,XGB,21.88373019597302
ssp245,ACCESS-ESM1-5,1,2,2043,3.0,LightGBM,22.42093639473682
ssp245,ACCESS-ESM1-5,1,2,2043,3.0,SARIMAX,24.74765428514633
ssp245,ACCESS-ESM1-5,1,2,2043,3.0,Ensemble_unweighted,22.746358425100333
ssp245,ACCESS-ESM1-5,1,2,2043,3.0,Ensemble_MASEweighted,22.723822685752584
ssp245,ACCESS-ESM1-5,1,2,2044,1.0,RF,20.267065408021903
ssp245,ACCESS-ESM1-5,1,2,2044,1.0,XGB,19.026388487097336
ssp245,ACCESS-ESM1-5,1,2,2044,1.0,LightGBM,19.165264870979627
ssp245,ACCESS-ESM1-5,1,2,2044,1.0,SARIMAX,16.69687598230113
ssp245,ACCESS-ESM1-5,1,2,2044,1.0,Ensemble_unweighted,18.788898687099994
ssp245,ACCESS-ESM1-5,1,2,2044,1.0,Ensemble_MASEweighted,18.80347988218875
ssp245,ACCESS-ESM1-5,1,2,2044,2.0,RF,21.298164699917397
ssp245,ACCESS-ESM1-5,1,2,2044,2.0,XGB,21.149340791571632
ssp245,ACCESS-ESM1-5,1,2,2044,2.0,LightGBM,21.483804544888685
ssp245,ACCESS-ESM1-5,1,2,2044,2.0,SARIMAX,20.722265133723727
ssp245,ACCESS-ESM1-5,1,2,2044,2.0,Ensemble_unweighted,21.16339379252536
ssp245,ACCESS-ESM1-5,1,2,2044,2.0,Ensemble_MASEweighted,21.16833273281164
ssp245,ACCESS-ESM1-5,1,2,2044,3.0,RF,21.781303138707823
ssp245,ACCESS-ESM1-5,1,2,2044,3.0,XGB,21.65613126101559
ssp245,ACCESS-ESM1-5,1,2,2044,3.0,LightGBM,22.268115518668143
ssp245,ACCESS-ESM1-5,1,2,2044,3.0,SARIMAX,24.74765428514633
ssp245,ACCESS-ESM1-5,1,2,2044,3.0,Ensemble_unweighted,22.613301050884466
ssp245,ACCESS-ESM1-5,1,2,2044,3.0,Ensemble_MASEweighted,22.588762689151288
ssp245,ACCESS-ESM1-5,1,2,2045,1.0,RF,20.12240041088157
ssp245,ACCESS-ESM1-5,1,2,2045,1.0,XGB,18.990492366111443
ssp245,ACCESS-ESM1-5,1,2,2045,1.0,LightGBM,19.092239968416152
ssp245,ACCESS-ESM1-5,1,2,2045,1.0,SARIMAX,16.69687598230113
ssp245,ACCESS-ESM1-5,1,2,2045,1.0,Ensemble_unweighted,18.725502181927574
ssp245,ACCESS-ESM1-5,1,2,2045,1.0,Ensemble_MASEweighted,18.740152547269734
ssp245,ACCESS-ESM1-5,1,2,2045,2.0,RF,21.213488136395082
ssp245,ACCESS-ESM1-5,1,2,2045,2.0,XGB,21.076989829703553
ssp245,ACCESS-ESM1-5,1,2,2045,2.0,LightGBM,21.39314129747858
ssp245,ACCESS-ESM1-5,1,2,2045,2.0,SARIMAX,20.72226513372373
ssp245,ACCESS-ESM1-5,1,2,2045,2.0,Ensemble_unweighted,21.101471099325234
ssp245,ACCESS-ESM1-5,1,2,2045,2.0,Ensemble_MASEweighted,21.105728054150568
ssp245,ACCESS-ESM1-5,1,2,2045,3.0,RF,21.704550430145897
ssp245,ACCESS-ESM1-5,1,2,2045,3.0,XGB,21.58790468189814
ssp245,ACCESS-ESM1-5,1,2,2045,3.0,LightGBM,22.175042846870205
ssp245,ACCESS-ESM1-5,1,2,2045,3.0,SARIMAX,24.74765428514633
ssp245,ACCESS-ESM1-5,1,2,2045,3.0,Ensemble_unweighted,22.55378806101514
ssp245,ACCESS-ESM1-5,1,2,2045,3.0,Ensemble_MASEweighted,22.528544501857542
ssp245,ACCESS-ESM1-5,1,2,2046,1.0,RF,20.128295506811625
ssp245,ACCESS-ESM1-5,1,2,2046,1.0,XGB,18.93233353079182
ssp245,ACCESS-ESM1-5,1,2,2046,1.0,LightGBM,19.007272173650136
ssp245,ACCESS-ESM1-5,1,2,2046,1.0,SARIMAX,16.69687598230113
ssp245,ACCESS-ESM1-5,1,2,2046,1.0,Ensemble_unweighted,18.69119429838868
ssp245,ACCESS-ESM1-5,1,2,2046,1.0,Ensemble_MASEweighted,18.704811933513547
ssp245,ACCESS-ESM1-5,1,2,2046,2.0,RF,21.19441886021488
ssp245,ACCESS-ESM1-5,1,2,2046,2.0,XGB,21.04101573212506
ssp245,ACCESS-ESM1-5,1,2,2046,2.0,LightGBM,21.32022935778524
ssp245,ACCESS-ESM1-5,1,2,2046,2.0,SARIMAX,20.72226513372373
ssp245,ACCESS-ESM1-5,1,2,2046,2.0,Ensemble_unweighted,21.06948227096223
ssp245,ACCESS-ESM1-5,1,2,2046,2.0,Ensemble_MASEweighted,21.073106970040303
ssp245,ACCESS-ESM1-5,1,2,2046,3.0,RF,21.660984632293168
ssp245,ACCESS-ESM1-5,1,2,2046,3.0,XGB,21.548052022228504
ssp245,ACCESS-ESM1-5,1,2,2046,3.0,LightGBM,22.102301254245567
ssp245,ACCESS-ESM1-5,1,2,2046,3.0,SARIMAX,24.74765428514633
ssp245,ACCESS-ESM1-5,1,2,2046,3.0,Ensemble_unweighted,22.514748048478392
ssp245,ACCESS-ESM1-5,1,2,2046,3.0,Ensemble_MASEweighted,22.488976867835984
ssp245,ACCESS-ESM1-5,1,2,2047,1.0,RF,20.087217271812694
ssp245,ACCESS-ESM1-5,1,2,2047,1.0,XGB,18.95945140107037
ssp245,ACCESS-ESM1-5,1,2,2047,1.0,LightGBM,19.061972588626485
ssp245,ACCESS-ESM1-5,1,2,2047,1.0,SARIMAX,16.69687598230113
ssp245,ACCESS-ESM1-5,1,2,2047,1.0,Ensemble_unweighted,18.701379310952667
ssp245,ACCESS-ESM1-5,1,2,2047,1.0,Ensemble_MASEweighted,18.71578169691097
ssp245,ACCESS-ESM1-5,1,2,2047,2.0,RF,21.094179676498676
ssp245,ACCESS-ESM1-5,1,2,2047,2.0,XGB,21.09380227441657
ssp245,ACCESS-ESM1-5,1,2,2047,2.0,LightGBM,21.39372516099175
ssp245,ACCESS-ESM1-5,1,2,2047,2.0,SARIMAX,20.72226513372373
ssp245,ACCESS-ESM1-5,1,2,2047,2.0,Ensemble_unweighted,21.075993061407683
ssp245,ACCESS-ESM1-5,1,2,2047,2.0,Ensemble_MASEweighted,21.0810636103635
ssp245,ACCESS-ESM1-5,1,2,2047,3.0,RF,21.6082913956021
ssp245,ACCESS-ESM1-5,1,2,2047,3.0,XGB,21.59552124232462
ssp245,ACCESS-ESM1-5,1,2,2047,3.0,LightGBM,22.164670504864414
ssp245,ACCESS-ESM1-5,1,2,2047,3.0,SARIMAX,24.74765428514633
ssp245,ACCESS-ESM1-5,1,2,2047,3.0,Ensemble_unweighted,22.529034356984372
ssp245,ACCESS-ESM1-5,1,2,2047,3.0,Ensemble_MASEweighted,22.50433223100801
ssp245,ACCESS-ESM1-5,1,2,2048,1.0,RF,20.073182907449073
ssp245,ACCESS-ESM1-5,1,2,2048,1.0,XGB,18.86591705949339
ssp245,ACCESS-ESM1-5,1,2,2048,1.0,LightGBM,19.00356421985139
ssp245,ACCESS-ESM1-5,1,2,2048,1.0,SARIMAX,16.69687598230113
ssp245,ACCESS-ESM1-5,1,2,2048,1.0,Ensemble_unweighted,18.65988504227375
ssp245,ACCESS-ESM1-5,1,2,2048,1.0,Ensemble_MASEweighted,18.673220363665045
ssp245,ACCESS-ESM1-5,1,2,2048,2.0,RF,21.16886422848577
ssp245,ACCESS-ESM1-5,1,2,2048,2.0,XGB,20.979076537040815
ssp245,ACCESS-ESM1-5,1,2,2048,2.0,LightGBM,21.320654037751147
ssp245,ACCESS-ESM1-5,1,2,2048,2.0,SARIMAX,20.722265133723727
ssp245,ACCESS-ESM1-5,1,2,2048,2.0,Ensemble_unweighted,21.047714984250366
ssp245,ACCESS-ESM1-5,1,2,2048,2.0,Ensemble_MASEweighted,21.050955025977228
ssp245,ACCESS-ESM1-5,1,2,2048,3.0,RF,21.636838207129664
ssp245,ACCESS-ESM1-5,1,2,2048,3.0,XGB,21.50334122278919
ssp245,ACCESS-ESM1-5,1,2,2048,3.0,LightGBM,22.10922517868869
ssp245,ACCESS-ESM1-5,1,2,2048,3.0,SARIMAX,24.74765428514633
ssp245,ACCESS-ESM1-5,1,2,2048,3.0,Ensemble_unweighted,22.49926472343847
ssp245,ACCESS-ESM1-5,1,2,2048,3.0,Ensemble_MASEweighted,22.473286826954467
ssp245,ACCESS-ESM1-5,1,2,2049,1.0,RF,20.245388855857698
ssp245,ACCESS-ESM1-5,1,2,2049,1.0,XGB,19.167832633240582
ssp245,ACCESS-ESM1-5,1,2,2049,1.0,LightGBM,19.254751490433346
ssp245,ACCESS-ESM1-5,1,2,2049,1.0,SARIMAX,16.69687598230113
ssp245,ACCESS-ESM1-5,1,2,2049,1.0,Ensemble_unweighted,18.84121224045819
ssp245,ACCESS-ESM1-5,1,2,2049,1.0,Ensemble_MASEweighted,18.857653513328305
ssp245,ACCESS-ESM1-5,1,2,2049,2.0,RF,21.316158578783813
ssp245,ACCESS-ESM1-5,1,2,2049,2.0,XGB,21.319115800726905
ssp245,ACCESS-ESM1-5,1,2,2049,2.0,LightGBM,21.581811715419818
ssp245,ACCESS-ESM1-5,1,2,2049,2.0,SARIMAX,20.72226513372373
ssp245,ACCESS-ESM1-5,1,2,2049,2.0,Ensemble_unweighted,21.234837807163565
ssp245,ACCESS-ESM1-5,1,2,2049,2.0,Ensemble_MASEweighted,21.24170800911813
ssp245,ACCESS-ESM1-5,1,2,2049,3.0,RF,21.80858881302275
ssp245,ACCESS-ESM1-5,1,2,2049,3.0,XGB,21.830665975074247
ssp245,ACCESS-ESM1-5,1,2,2049,3.0,LightGBM,22.36042365102742
ssp245,ACCESS-ESM1-5,1,2,2049,3.0,SARIMAX,24.74765428514633
ssp245,ACCESS-ESM1-5,1,2,2049,3.0,Ensemble_unweighted,22.686833181067687
ssp245,ACCESS-ESM1-5,1,2,2049,3.0,Ensemble_MASEweighted,22.66418121889071
ssp245,ACCESS-ESM1-5,1,2,2050,1.0,RF,20.066830013643656
ssp245,ACCESS-ESM1-5,1,2,2050,1.0,XGB,18.81522750331931
ssp245,ACCESS-ESM1-5,1,2,2050,1.0,LightGBM,18.988369454741665
ssp245,ACCESS-ESM1-5,1,2,2050,1.0,SARIMAX,16.69687598230113
ssp245,ACCESS-ESM1-5,1,2,2050,1.0,Ensemble_unweighted,18.641825738501442
ssp245,ACCESS-ESM1-5,1,2,2050,1.0,Ensemble_MASEweighted,18.654673074657232
ssp245,ACCESS-ESM1-5,1,2,2050,2.0,RF,21.076317114450795
ssp245,ACCESS-ESM1-5,1,2,2050,2.0,XGB,20.949859282088607
ssp245,ACCESS-ESM1-5,1,2,2050,2.0,LightGBM,21.32371506920317
ssp245,ACCESS-ESM1-5,1,2,2050,2.0,SARIMAX,20.72226513372373
ssp245,ACCESS-ESM1-5,1,2,2050,2.0,Ensemble_unweighted,21.018039149866574
ssp245,ACCESS-ESM1-5,1,2,2050,2.0,Ensemble_MASEweighted,21.021564191469317
ssp245,ACCESS-ESM1-5,1,2,2050,3.0,RF,21.547487549438173
ssp245,ACCESS-ESM1-5,1,2,2050,3.0,XGB,21.470998319861007
ssp245,ACCESS-ESM1-5,1,2,2050,3.0,LightGBM,22.109177746492296
ssp245,ACCESS-ESM1-5,1,2,2050,3.0,SARIMAX,24.74765428514633
ssp245,ACCESS-ESM1-5,1,2,2050,3.0,Ensemble_unweighted,22.468829475234447
ssp245,ACCESS-ESM1-5,1,2,2050,3.0,Ensemble_MASEweighted,22.44307361258689
ssp245,ACCESS-ESM1-5,1,4,2025,1.0,RF,29.977638268736495
ssp245,ACCESS-ESM1-5,1,4,2025,1.0,XGB,28.194570862757015
ssp245,ACCESS-ESM1-5,1,4,2025,1.0,LightGBM,29.86034673556888
ssp245,ACCESS-ESM1-5,1,4,2025,1.0,SARIMAX,23.955645613119437
ssp245,ACCESS-ESM1-5,1,4,2025,1.0,Ensemble_unweighted,27.997050370045457
ssp245,ACCESS-ESM1-5,1,4,2025,1.0,Ensemble_MASEweighted,28.034586400810305
ssp245,ACCESS-ESM1-5,1,4,2025,2.0,RF,42.91455903399621
ssp245,ACCESS-ESM1-5,1,4,2025,2.0,XGB,39.4874361874306
ssp245,ACCESS-ESM1-5,1,4,2025,2.0,LightGBM,40.14028292216892
ssp245,ACCESS-ESM1-5,1,4,2025,2.0,SARIMAX,44.05177501996783
ssp245,ACCESS-ESM1-5,1,4,2025,2.0,Ensemble_unweighted,41.64851329089089
ssp245,ACCESS-ESM1-5,1,4,2025,2.0,Ensemble_MASEweighted,41.59269516824982
ssp245,ACCESS-ESM1-5,1,4,2025,3.0,RF,46.37747114573829
ssp245,ACCESS-ESM1-5,1,4,2025,3.0,XGB,42.7092222579538
ssp245,ACCESS-ESM1-5,1,4,2025,3.0,LightGBM,43.891335208352224
ssp245,ACCESS-ESM1-5,1,4,2025,3.0,SARIMAX,64.14790442681621
ssp245,ACCESS-ESM1-5,1,4,2025,3.0,Ensemble_unweighted,49.28148325971514
ssp245,ACCESS-ESM1-5,1,4,2025,3.0,Ensemble_MASEweighted,49.07758029500363
ssp245,ACCESS-ESM1-5,1,4,2026,1.0,RF,29.980814933493278
ssp245,ACCESS-ESM1-5,1,4,2026,1.0,XGB,28.16696451657439
ssp245,ACCESS-ESM1-5,1,4,2026,1.0,LightGBM,29.845888531588383
ssp245,ACCESS-ESM1-5,1,4,2026,1.0,SARIMAX,23.955645613119437
ssp245,ACCESS-ESM1-5,1,4,2026,1.0,Ensemble_unweighted,27.987328398693872
ssp245,ACCESS-ESM1-5,1,4,2026,1.0,Ensemble_MASEweighted,28.024525052669265
ssp245,ACCESS-ESM1-5,1,4,2026,2.0,RF,43.03293283835591
ssp245,ACCESS-ESM1-5,1,4,2026,2.0,XGB,39.46046165701461
ssp245,ACCESS-ESM1-5,1,4,2026,2.0,LightGBM,40.18495687180342
ssp245,ACCESS-ESM1-5,1,4,2026,2.0,SARIMAX,44.05177501996783
ssp245,ACCESS-ESM1-5,1,4,2026,2.0,Ensemble_unweighted,41.68253159678544
ssp245,ACCESS-ESM1-5,1,4,2026,2.0,Ensemble_MASEweighted,41.62608569261813
ssp245,ACCESS-ESM1-5,1,4,2026,3.0,RF,46.53681227418792
ssp245,ACCESS-ESM1-5,1,4,2026,3.0,XGB,42.67581143967093
ssp245,ACCESS-ESM1-5,1,4,2026,3.0,LightGBM,43.92219825588814
ssp245,ACCESS-ESM1-5,1,4,2026,3.0,SARIMAX,64.14790442681621
ssp245,ACCESS-ESM1-5,1,4,2026,3.0,Ensemble_unweighted,49.320681599140805
ssp245,ACCESS-ESM1-5,1,4,2026,3.0,Ensemble_MASEweighted,49.115785357536
ssp245,ACCESS-ESM1-5,1,4,2027,1.0,RF,29.57752383289018
ssp245,ACCESS-ESM1-5,1,4,2027,1.0,XGB,27.67082017611151
ssp245,ACCESS-ESM1-5,1,4,2027,1.0,LightGBM,29.52967675655869
ssp245,ACCESS-ESM1-5,1,4,2027,1.0,SARIMAX,23.955645613119437
ssp245,ACCESS-ESM1-5,1,4,2027,1.0,Ensemble_unweighted,27.683416594669957
ssp245,ACCESS-ESM1-5,1,4,2027,1.0,Ensemble_MASEweighted,27.716751874641282
ssp245,ACCESS-ESM1-5,1,4,2027,2.0,RF,42.504295258114595
ssp245,ACCESS-ESM1-5,1,4,2027,2.0,XGB,38.9989886897884
ssp245,ACCESS-ESM1-5,1,4,2027,2.0,LightGBM,39.85835181731769
ssp245,ACCESS-ESM1-5,1,4,2027,2.0,SARIMAX,44.05177501996783
ssp245,ACCESS-ESM1-5,1,4,2027,2.0,Ensemble_unweighted,41.35335269629713
ssp245,ACCESS-ESM1-5,1,4,2027,2.0,Ensemble_MASEweighted,41.29398062692523
ssp245,ACCESS-ESM1-5,1,4,2027,3.0,RF,45.986510227958775
ssp245,ACCESS-ESM1-5,1,4,2027,3.0,XGB,42.22756604495114
ssp245,ACCESS-ESM1-5,1,4,2027,3.0,LightGBM,43.60264360931201
ssp245,ACCESS-ESM1-5,1,4,2027,3.0,SARIMAX,64.14790442681621
ssp245,ACCESS-ESM1-5,1,4,2027,3.0,Ensemble_unweighted,48.99115607725953
ssp245,ACCESS-ESM1-5,1,4,2027,3.0,Ensemble_MASEweighted,48.78360949946625
ssp245,ACCESS-ESM1-5,1,4,2028,1.0,RF,29.825979031529897
ssp245,ACCESS-ESM1-5,1,4,2028,1.0,XGB,27.938240776323294
ssp245,ACCESS-ESM1-5,1,4,2028,1.0,LightGBM,29.69023732898559
ssp245,ACCESS-ESM1-5,1,4,2028,1.0,SARIMAX,23.955645613119437
ssp245,ACCESS-ESM1-5,1,4,2028,1.0,Ensemble_unweighted,27.852525687489553
ssp245,ACCESS-ESM1-5,1,4,2028,1.0,Ensemble_MASEweighted,27.88771026659263
ssp245,ACCESS-ESM1-5,1,4,2028,2.0,RF,42.885953231673824
ssp245,ACCESS-ESM1-5,1,4,2028,2.0,XGB,39.25754064141888
ssp245,ACCESS-ESM1-5,1,4,2028,2.0,LightGBM,40.031126840035654
ssp245,ACCESS-ESM1-5,1,4,2028,2.0,SARIMAX,44.05177501996783
ssp245,ACCESS-ESM1-5,1,4,2028,2.0,Ensemble_unweighted,41.556598933274046
ssp245,ACCESS-ESM1-5,1,4,2028,2.0,Ensemble_MASEweighted,41.49832858412116
ssp245,ACCESS-ESM1-5,1,4,2028,3.0,RF,46.39615541312527
ssp245,ACCESS-ESM1-5,1,4,2028,3.0,XGB,42.49026807889546
ssp245,ACCESS-ESM1-5,1,4,2028,3.0,LightGBM,43.76985779339773
ssp245,ACCESS-ESM1-5,1,4,2028,3.0,SARIMAX,64.14790442681621
ssp245,ACCESS-ESM1-5,1,4,2028,3.0,Ensemble_unweighted,49.20104642805867
ssp245,ACCESS-ESM1-5,1,4,2028,3.0,Ensemble_MASEweighted,48.994447899911016
ssp245,ACCESS-ESM1-5,1,4,2029,1.0,RF,29.92761491444549
ssp245,ACCESS-ESM1-5,1,4,2029,1.0,XGB,28.078743563612846
ssp245,ACCESS-ESM1-5,1,4,2029,1.0,LightGBM,29.77057098014396
ssp245,ACCESS-ESM1-5,1,4,2029,1.0,SARIMAX,23.955645613119437
ssp245,ACCESS-ESM1-5,1,4,2029,1.0,Ensemble_unweighted,27.933143767830437
ssp245,ACCESS-ESM1-5,1,4,2029,1.0,Ensemble_MASEweighted,27.969437591329957
ssp245,ACCESS-ESM1-5,1,4,2029,2.0,RF,42.74954124018326
ssp245,ACCESS-ESM1-5,1,4,2029,2.0,XGB,39.39373577326944
ssp245,ACCESS-ESM1-5,1,4,2029,2.0,LightGBM,40.09756095995469
ssp245,ACCESS-ESM1-5,1,4,2029,2.0,SARIMAX,44.05177501996783
ssp245,ACCESS-ESM1-5,1,4,2029,2.0,Ensemble_unweighted,41.57315324834381
ssp245,ACCESS-ESM1-5,1,4,2029,2.0,Ensemble_MASEweighted,41.51720257797948
ssp245,ACCESS-ESM1-5,1,4,2029,3.0,RF,46.216944704547274
ssp245,ACCESS-ESM1-5,1,4,2029,3.0,XGB,42.6241658458971
ssp245,ACCESS-ESM1-5,1,4,2029,3.0,LightGBM,43.84613609254823
ssp245,ACCESS-ESM1-5,1,4,2029,3.0,SARIMAX,64.14790442681621
ssp245,ACCESS-ESM1-5,1,4,2029,3.0,Ensemble_unweighted,49.20878776745221
ssp245,ACCESS-ESM1-5,1,4,2029,3.0,Ensemble_MASEweighted,49.004786477527105
ssp245,ACCESS-ESM1-5,1,4,2030,1.0,RF,30.02249728560291
ssp245,ACCESS-ESM1-5,1,4,2030,1.0,XGB,28.286232587735945
ssp245,ACCESS-ESM1-5,1,4,2030,1.0,LightGBM,29.947592407667337
ssp245,ACCESS-ESM1-5,1,4,2030,1.0,SARIMAX,23.955645613119437
ssp245,ACCESS-ESM1-5,1,4,2030,1.0,Ensemble_unweighted,28.05299197353141
ssp245,ACCESS-ESM1-5,1,4,2030,1.0,Ensemble_MASEweighted,28.091577362801537
ssp245,ACCESS-ESM1-5,1,4,2030,2.0,RF,43.02486996051176
ssp245,ACCESS-ESM1-5,1,4,2030,2.0,XGB,39.58134659022501
ssp245,ACCESS-ESM1-5,1,4,2030,2.0,LightGBM,40.248073482613684
ssp245,ACCESS-ESM1-5,1,4,2030,2.0,SARIMAX,44.05177501996783
ssp245,ACCESS-ESM1-5,1,4,2030,2.0,Ensemble_unweighted,41.72651626332957
ssp245,ACCESS-ESM1-5,1,4,2030,2.0,Ensemble_MASEweighted,41.671522646038234
ssp245,ACCESS-ESM1-5,1,4,2030,3.0,RF,46.51938289715213
ssp245,ACCESS-ESM1-5,1,4,2030,3.0,XGB,42.805245389023874
ssp245,ACCESS-ESM1-5,1,4,2030,3.0,LightGBM,44.00201958668388
ssp245,ACCESS-ESM1-5,1,4,2030,3.0,SARIMAX,64.14790442681621
ssp245,ACCESS-ESM1-5,1,4,2030,3.0,Ensemble_unweighted,49.36863807491902
ssp245,ACCESS-ESM1-5,1,4,2030,3.0,Ensemble_MASEweighted,49.165418311559385
ssp245,ACCESS-ESM1-5,1,4,2031,1.0,RF,29.865301971790615
ssp245,ACCESS-ESM1-5,1,4,2031,1.0,XGB,27.86229967744383
ssp245,ACCESS-ESM1-5,1,4,2031,1.0,LightGBM,29.65470247981876
ssp245,ACCESS-ESM1-5,1,4,2031,1.0,SARIMAX,23.955645613119437
ssp245,ACCESS-ESM1-5,1,4,2031,1.0,Ensemble_unweighted,27.83448743554316
ssp245,ACCESS-ESM1-5,1,4,2031,1.0,Ensemble_MASEweighted,27.868592679482774
ssp245,ACCESS-ESM1-5,1,4,2031,2.0,RF,42.76312301833887
ssp245,ACCESS-ESM1-5,1,4,2031,2.0,XGB,39.19707068743771
ssp245,ACCESS-ESM1-5,1,4,2031,2.0,LightGBM,39.96850127741617
ssp245,ACCESS-ESM1-5,1,4,2031,2.0,SARIMAX,44.05177501996783
ssp245,ACCESS-ESM1-5,1,4,2031,2.0,Ensemble_unweighted,41.495117500790144
ssp245,ACCESS-ESM1-5,1,4,2031,2.0,Ensemble_MASEweighted,41.43664562447224
ssp245,ACCESS-ESM1-5,1,4,2031,3.0,RF,46.198185524794475
ssp245,ACCESS-ESM1-5,1,4,2031,3.0,XGB,42.42951279601006
ssp245,ACCESS-ESM1-5,1,4,2031,3.0,LightGBM,43.74121669109394
ssp245,ACCESS-ESM1-5,1,4,2031,3.0,SARIMAX,64.14790442681621
ssp245,ACCESS-ESM1-5,1,4,2031,3.0,Ensemble_unweighted,49.129204859678666
ssp245,ACCESS-ESM1-5,1,4,2031,3.0,Ensemble_MASEweighted,48.923022892686404
ssp245,ACCESS-ESM1-5,1,4,2032,1.0,RF,29.671347534090206
ssp245,ACCESS-ESM1-5,1,4,2032,1.0,XGB,27.97307648070871
ssp245,ACCESS-ESM1-5,1,4,2032,1.0,LightGBM,29.657331051227082
ssp245,ACCESS-ESM1-5,1,4,2032,1.0,SARIMAX,23.955645613119437
ssp245,ACCESS-ESM1-5,1,4,2032,1.0,Ensemble_unweighted,27.814350169786355
ssp245,ACCESS-ESM1-5,1,4,2032,1.0,Ensemble_MASEweighted,27.850501835269803
ssp245,ACCESS-ESM1-5,1,4,2032,2.0,RF,42.68110934751434
ssp245,ACCESS-ESM1-5,1,4,2032,2.0,XGB,39.259284440132035
ssp245,ACCESS-ESM1-5,1,4,2032,2.0,LightGBM,39.95085319006524
ssp245,ACCESS-ESM1-5,1,4,2032,2.0,SARIMAX,44.05177501996783
ssp245,ACCESS-ESM1-5,1,4,2032,2.0,Ensemble_unweighted,41.48575549941985
ssp245,ACCESS-ESM1-5,1,4,2032,2.0,Ensemble_MASEweighted,41.4281695652081
ssp245,ACCESS-ESM1-5,1,4,2032,3.0,RF,46.15995091094593
ssp245,ACCESS-ESM1-5,1,4,2032,3.0,XGB,42.4978057391023
ssp245,ACCESS-ESM1-5,1,4,2032,3.0,LightGBM,43.68795397285718
ssp245,ACCESS-ESM1-5,1,4,2032,3.0,SARIMAX,64.14790442681621
ssp245,ACCESS-ESM1-5,1,4,2032,3.0,Ensemble_unweighted,49.12340376243041
ssp245,ACCESS-ESM1-5,1,4,2032,3.0,Ensemble_MASEweighted,48.91770472168724
ssp245,ACCESS-ESM1-5,1,4,2033,1.0,RF,29.838629245218122
ssp245,ACCESS-ESM1-5,1,4,2033,1.0,XGB,27.980836910091035
ssp245,ACCESS-ESM1-5,1,4,2033,1.0,LightGBM,29.71111981345813
ssp245,ACCESS-ESM1-5,1,4,2033,1.0,SARIMAX,23.955645613119437
ssp245,ACCESS-ESM1-5,1,4,2033,1.0,Ensemble_unweighted,27.87155789547168
ssp245,ACCESS-ESM1-5,1,4,2033,1.0,Ensemble_MASEweighted,27.907159673259425
ssp245,ACCESS-ESM1-5,1,4,2033,2.0,RF,42.78766695814868
ssp245,ACCESS-ESM1-5,1,4,2033,2.0,XGB,39.28431737978165
ssp245,ACCESS-ESM1-5,1,4,2033,2.0,LightGBM,40.00406702475649
ssp245,ACCESS-ESM1-5,1,4,2033,2.0,SARIMAX,44.05177501996783
ssp245,ACCESS-ESM1-5,1,4,2033,2.0,Ensemble_unweighted,41.53195659566366
ssp245,ACCESS-ESM1-5,1,4,2033,2.0,Ensemble_MASEweighted,41.474304272068885
ssp245,ACCESS-ESM1-5,1,4,2033,3.0,RF,46.18653932532586
ssp245,ACCESS-ESM1-5,1,4,2033,3.0,XGB,42.49949917989235
