anchor_year,eval_tower,model,bin,n,raw_picp,raw_mpiw,raw_pinball,conformal_picp,conformal_mpiw,conformal_pinball,conformal_margin
2019,4,Ensemble_unweighted,91-180,62,0.5967741935483871,85.13316391478581,15.678513400727716,0.6935483870967742,106.61470614531176,15.98397559798301,53.307353072655864
2019,4,Ensemble_unweighted,181-270,61,0.7868852459016393,55.20921186562978,4.640853754744687,1.0,219.89654783767682,6.52241613326646,109.94827391883837
2019,4,Ensemble_unweighted,271-365,66,0.8484848484848485,52.71218627554573,6.938444621662786,0.9545454545454546,127.3212907005356,7.312377210536251,63.66064535026779
2020,4,Ensemble_unweighted,1-7,4,0.75,53.925218425446225,3.393082608022889,0.75,36.29094608706173,3.379761054271681,18.145473043530863
2020,4,Ensemble_unweighted,8-30,21,0.9047619047619048,48.24311224310583,3.0510942858955397,1.0,153.63454669884283,4.515342615043753,76.81727334942143
2020,4,Ensemble_unweighted,31-90,37,0.6756756756756757,56.65855330683929,8.784175007098595,0.8378378378378378,76.96558590859964,8.550102140977197,38.48279295429982
2020,4,Ensemble_unweighted,91-180,42,0.8333333333333334,55.60642304085102,4.037941916452616,1.0,136.80934144133136,4.891262039438447,68.40467072066568
2020,4,Ensemble_unweighted,181-270,79,0.569620253164557,89.82872606297406,15.682628513050195,0.9493670886075949,213.20329707546583,14.306584638219755,106.6016485377329
2020,4,Ensemble_unweighted,271-365,80,0.775,74.4893808283748,12.784091780426744,0.775,94.71186361572519,12.854739042532708,47.3559318078626
2021,4,Ensemble_unweighted,1-7,3,1.0,41.64872959155262,1.2917828992154312,1.0,48.021798281209236,1.3980007107097079,24.010899140604614
2021,4,Ensemble_unweighted,8-30,19,0.8947368421052632,53.18450346545033,3.801526736506256,1.0,153.50560092464832,4.87010978988242,76.75280046232417
2021,4,Ensemble_unweighted,31-90,50,0.86,49.36243891939563,4.163187712055047,0.94,86.77080755104532,4.200732422105468,43.38540377552267
2021,4,Ensemble_unweighted,91-180,90,0.6111111111111112,89.25015402862861,17.654435967106448,0.7555555555555555,106.33260009856872,18.1089070151236,53.16630004928435
2021,4,Ensemble_unweighted,181-270,88,0.38636363636363635,89.2338853315864,21.177688972628548,0.7727272727272727,173.95442507988835,18.22901959297731,86.97721253994419
2021,4,Ensemble_unweighted,271-365,91,0.6923076923076923,65.91471783819303,7.365228739096469,0.9010989010989011,111.87716957501362,6.880872812512038,55.93858478750683
2022,4,Ensemble_unweighted,91-180,75,0.6533333333333333,53.51734509310653,6.5405722114557845,0.9733333333333334,140.31965619756693,6.628760112875066,70.15982809878345
2022,4,Ensemble_unweighted,181-270,74,0.581081081081081,79.66275409062267,11.246609892087378,0.9459459459459459,207.73847201014678,10.393891991394954,103.8692360050734
2022,4,Ensemble_unweighted,271-365,74,0.7162162162162162,53.297974827698084,6.333921790266756,0.918918918918919,113.80850918490809,6.109693666483268,56.904254592454045
2019,9,Ensemble_unweighted,31-90,16,0.9375,94.62753570523043,4.421177891030095,0.875,67.27972802567022,4.353324632605184,33.63986401283511
2019,9,Ensemble_unweighted,91-180,81,0.8271604938271605,123.28682377139405,10.95447683260108,0.8395061728395061,143.72154581300143,11.756940590841767,71.86077290650071
2019,9,Ensemble_unweighted,181-270,49,0.7551020408163265,107.37619757276079,12.028050850738955,0.9183673469387755,174.9445728024423,11.667273788800236,87.47228640122117
2019,9,Ensemble_unweighted,271-365,49,0.8367346938775511,133.5313529257043,19.59003432587485,0.8163265306122449,130.6265343765808,20.536933746540807,65.3132671882904
2020,9,Ensemble_unweighted,1-7,4,0.75,63.366016364600085,5.150979763229294,0.0,6.712366711072638,9.883072735963838,3.35618335553632
2020,9,Ensemble_unweighted,8-30,19,0.7368421052631579,59.7703349409179,24.081429482439614,0.8947368421052632,98.18237289879042,23.689266612440605,49.09118644939521
2020,9,Ensemble_unweighted,31-90,24,0.75,63.01499183503167,4.1526647017066045,0.8333333333333334,64.02687505528506,4.336765553402564,32.01343752764253
2020,9,Ensemble_unweighted,91-180,57,0.8070175438596491,49.29755599831071,4.24419812974686,1.0,173.27093991764076,5.32160641917864,86.63546995882038
2020,9,Ensemble_unweighted,181-270,64,0.421875,80.66497017491798,19.856062575823014,0.828125,160.1882670725247,17.774018894525856,80.09413353626233
2020,9,Ensemble_unweighted,271-365,86,0.7209302325581395,62.510370211482304,9.353612582914364,0.9186046511627907,145.45027742369163,8.842200077040056,72.72513871184582
2021,9,Ensemble_unweighted,8-30,12,0.9166666666666666,53.04115991133154,3.644405962741292,1.0,381.1555337908009,8.52643900338716,190.57776689540043
2021,9,Ensemble_unweighted,31-90,35,0.9428571428571428,58.982468936123276,3.037378088020056,0.9714285714285714,78.38446440747254,3.2610260569849436,39.19223220373627
2021,9,Ensemble_unweighted,91-180,85,0.7647058823529411,116.86403065819705,18.053200111557214,0.7176470588235294,111.91934439853372,19.93672756675898,55.95967219926688
2021,9,Ensemble_unweighted,181-270,47,0.723404255319149,112.08858256626814,13.587419873667434,0.8085106382978723,164.83193433598444,12.865799535226264,82.41596716799224
2022,9,Ensemble_unweighted,31-90,14,0.9285714285714286,57.885546081969615,3.660302100287861,0.9285714285714286,75.10419019222721,3.6705886335605555,37.55209509611362
2022,9,Ensemble_unweighted,91-180,84,0.9047619047619048,73.93284958044367,4.356406522936664,1.0,192.35148925934237,5.930334582823946,96.17574462967117
2022,9,Ensemble_unweighted,181-270,84,0.7738095238095238,117.05693993489149,9.165419960325735,0.9880952380952381,227.25141941360192,9.874211358651918,113.62570970680095
2022,9,Ensemble_unweighted,271-365,89,0.8764044943820225,101.44448030339596,8.051906486932591,0.9550561797752809,184.24604709415544,8.577941960444859,92.12302354707771
2018,2,Ensemble_MASEweighted,1-7,6,1.0,68.6199782539736,2.8392728902906437,,,,
2018,2,Ensemble_MASEweighted,8-30,21,0.9047619047619048,40.033599056770626,2.6815715785557503,,,,
2018,2,Ensemble_MASEweighted,31-90,32,0.78125,44.481677464626955,3.7911179064127745,,,,
2018,2,Ensemble_MASEweighted,91-180,43,0.32558139534883723,39.07211529239815,8.8615340963791,,,,
2018,4,Ensemble_MASEweighted,8-30,7,1.0,38.07800674306527,2.337380483956998,1.0,144.00208044081253,4.102781712252787,72.00104022040627
2018,4,Ensemble_MASEweighted,31-90,33,0.8787878787878788,47.48923687495412,3.008881336072084,1.0,87.36538831091082,3.553454653577548,43.68269415545541
2018,4,Ensemble_MASEweighted,91-180,83,0.8433734939759037,54.586744324032836,4.82214662954564,1.0,145.85119436202288,5.356637794209516,72.92559718101145
2018,4,Ensemble_MASEweighted,181-270,72,0.5833333333333334,95.22984971118275,18.049871087721773,0.8055555555555556,179.64593134392229,15.98010580328941,89.82296567196116
2018,4,Ensemble_MASEweighted,271-365,67,0.7910447761194029,81.04694089308363,10.396078886263014,0.9253731343283582,114.08199093202063,10.37530449862817,57.04099546601032
2019,4,Ensemble_MASEweighted,8-30,8,0.25,55.53211372593976,20.8787401073545,0.375,62.24223000421933,19.455930316850072,31.121115002109665
2019,4,Ensemble_MASEweighted,31-90,32,0.78125,58.04511009182232,5.076198801936674,0.8125,75.17820767898654,4.704039721380586,37.58910383949327
2019,4,Ensemble_MASEweighted,91-180,62,0.5967741935483871,85.1666629411514,15.66275507388093,0.7258064516129032,106.73745289211466,15.995486942541312,53.36872644605734
2019,4,Ensemble_MASEweighted,181-270,61,0.7868852459016393,54.833444628573375,4.6468638895497,1.0,220.56887364990448,6.5351546524572655,110.28443682495222
2019,4,Ensemble_MASEweighted,271-365,66,0.8484848484848485,52.23279590131243,6.9453838018229925,0.9545454545454546,127.01962808303837,7.316534961963288,63.50981404151919
2020,4,Ensemble_MASEweighted,1-7,4,0.75,53.53400609939326,3.4209293107714154,0.75,35.98383978425268,3.3970059812329616,17.99191989212634
2020,4,Ensemble_MASEweighted,8-30,21,0.8571428571428571,47.6392295497041,3.0637213458674943,1.0,153.53687018539307,4.5183756653628615,76.76843509269652
2020,4,Ensemble_MASEweighted,31-90,37,0.6756756756756757,56.13636782099926,8.8058904238857,0.8378378378378378,76.78341389125627,8.55497139847157,38.39170694562814
2020,4,Ensemble_MASEweighted,91-180,42,0.8333333333333334,54.82868076003103,4.048999039007279,1.0,136.86654017449538,4.889873349591172,68.43327008724768
2020,4,Ensemble_MASEweighted,181-270,79,0.569620253164557,89.32308495310092,15.698433709295223,0.9493670886075949,213.1413382296699,14.307999100208358,106.57066911483493
2020,4,Ensemble_MASEweighted,271-365,80,0.775,73.66253506712965,12.79479400744767,0.7875,95.53085696277685,12.839127188432471,47.76542848138843
2021,4,Ensemble_MASEweighted,1-7,3,1.0,40.94654574484147,1.2765475228060634,1.0,48.08396129525746,1.3955044486463297,24.041980647628726
2021,4,Ensemble_MASEweighted,8-30,19,0.8947368421052632,52.56657344833791,3.804821181993016,1.0,153.40757308162475,4.870337609817002,76.70378654081237
2021,4,Ensemble_MASEweighted,31-90,50,0.86,48.717137205946635,4.167992526302174,0.94,86.7401891707922,4.201929806036635,43.370094585396096
2021,4,Ensemble_MASEweighted,91-180,90,0.6111111111111112,89.23406694478771,17.638960840647705,0.7555555555555555,106.04658786616051,18.118923205341158,53.02329393308026
2021,4,Ensemble_MASEweighted,181-270,88,0.38636363636363635,89.08351372794736,21.155248478968385,0.7727272727272727,173.80114072844913,18.230492393095194,86.90057036422456
2021,4,Ensemble_MASEweighted,271-365,91,0.6813186813186813,65.44832350805306,7.366889342745806,0.9010989010989011,111.26546451678372,6.868629647172643,55.63273225839186
2022,4,Ensemble_MASEweighted,91-180,75,0.6266666666666667,52.79066282215046,6.572540638555952,0.9733333333333334,139.75413443529922,6.625591526194628,69.87706721764962
2022,4,Ensemble_MASEweighted,181-270,74,0.581081081081081,79.32279046654052,11.261131696743766,0.9459459459459459,207.03711169873142,10.381867935473045,103.51855584936568
2022,4,Ensemble_MASEweighted,271-365,74,0.7162162162162162,52.64938706758818,6.349888607846211,0.918918918918919,114.07888936317323,6.111933946199424,57.03944468158662
2019,9,Ensemble_MASEweighted,31-90,16,0.9375,93.43531127238067,4.412815616974849,0.875,66.912005776515,4.3507756691243875,33.4560028882575
2019,9,Ensemble_MASEweighted,91-180,81,0.8024691358024691,121.90916666923751,10.969091625205158,0.8395061728395061,144.07231184658872,11.762385951958008,72.03615592329437
2019,9,Ensemble_MASEweighted,181-270,49,0.7551020408163265,104.94091686354334,12.100628331416457,0.9183673469387755,174.99486788857192,11.674816397304411,87.49743394428597
2019,9,Ensemble_MASEweighted,271-365,49,0.8367346938775511,130.79380705543068,19.620600225473833,0.8163265306122449,131.4486474835778,20.541745171320034,65.7243237417889
2020,9,Ensemble_MASEweighted,1-7,4,0.75,62.95187602215279,5.147674994965823,0.0,6.989608835591178,9.837598536229839,3.4948044177955886
2020,9,Ensemble_MASEweighted,8-30,19,0.7368421052631579,59.16289279885152,24.10154568382362,0.8947368421052632,97.80479571040114,23.684929986405432,48.90239785520058
2020,9,Ensemble_MASEweighted,31-90,24,0.7083333333333334,62.506082267579735,4.195297365812843,0.8333333333333334,63.93102692618553,4.346091693534459,31.965513463092766
2020,9,Ensemble_MASEweighted,91-180,57,0.8070175438596491,48.555146911893495,4.254772169452429,1.0,173.929053249551,5.331024595808032,86.9645266247755
2020,9,Ensemble_MASEweighted,181-270,64,0.40625,80.34523234080163,19.889026407344,0.828125,160.14600745095368,17.790003479847826,80.07300372547684
2020,9,Ensemble_MASEweighted,271-365,86,0.7209302325581395,61.979461152130774,9.354768142953295,0.9186046511627907,145.9801086926099,8.84033567871121,72.99005434630496
2021,9,Ensemble_MASEweighted,8-30,12,0.9166666666666666,52.13782544942603,3.631657421222441,1.0,380.7499112848921,8.516000293028796,190.37495564244605
2021,9,Ensemble_MASEweighted,31-90,35,0.9428571428571428,57.81788667194621,3.031555160193347,0.9714285714285714,78.4247184831369,3.2645224012345566,39.21235924156844
2021,9,Ensemble_MASEweighted,91-180,85,0.7647058823529411,115.86041156927897,18.069514176474332,0.7176470588235294,112.44208227594692,19.935944814217994,56.221041137973444
2021,9,Ensemble_MASEweighted,181-270,47,0.723404255319149,110.55339007681718,13.631572919552562,0.8085106382978723,164.47117854125162,12.879129007496806,82.2355892706258
2022,9,Ensemble_MASEweighted,31-90,14,0.9285714285714286,56.65473803827444,3.652467028868075,0.9285714285714286,74.7253743491705,3.6655180086496784,37.362687174585254
2022,9,Ensemble_MASEweighted,91-180,84,0.9047619047619048,72.55339770767759,4.369063445712918,1.0,192.63485020441703,5.943726750589479,96.31742510220855
2022,9,Ensemble_MASEweighted,181-270,84,0.7738095238095238,115.72193342609265,9.183652005134642,0.9880952380952381,227.30755226847396,9.868040413714189,113.65377613423698
2022,9,Ensemble_MASEweighted,271-365,89,0.8764044943820225,99.49730604758041,8.057651653176379,0.9550561797752809,183.882524897042,8.576385831626606,91.94126244852099
2018,2,TFT,1-7,6,1.0,63.6323766708374,3.731307215559017,,,,
2018,2,TFT,8-30,21,1.0,56.477805273873464,2.2915031772809047,,,,
2018,2,TFT,31-90,32,0.9375,56.70531755685806,2.7819402236084145,,,,
2018,2,TFT,91-180,43,0.4883720930232558,84.81558777565179,8.002457944553912,,,,
2018,4,TFT,8-30,7,1.0,156.7803213936942,5.178951086949133,1.0,112.03513480975339,4.433197977216786,56.01756740487671
2018,4,TFT,31-90,33,1.0,161.25669305974787,5.863561065071437,0.8484848484848485,84.40253606482193,5.233542673153017,42.201268032410965
2018,4,TFT,91-180,83,0.9879518072289156,170.38434026327477,6.526606561084502,1.0,196.54185174583898,6.851856873898307,98.27092587291948
2018,4,TFT,181-270,72,0.7083333333333334,155.99841483434042,16.760772072854575,0.8055555555555556,201.39348627970628,17.168360615604403,100.69674313985313
2018,4,TFT,271-365,67,0.9104477611940298,145.55743544848997,10.460930265266002,0.9402985074626866,145.95802766050224,10.242938649147304,72.9790138302511
2019,4,TFT,8-30,8,0.5,109.04449224472046,14.550388668054408,0.5,87.9747473945728,11.711822485662822,43.9873736972864
2019,4,TFT,31-90,32,0.9375,101.18423068523407,5.275845039739445,0.96875,85.26135490312257,5.084082020011488,42.63067745156128
2019,4,TFT,91-180,62,0.8225806451612904,138.35999236568327,17.144448230005867,0.7258064516129032,123.41292603597141,21.815319213777524,61.70646301798571
2019,4,TFT,181-270,61,0.7540983606557377,120.911536732658,8.24218497535192,1.0,241.90644396419415,9.322362046349946,120.95322198209709
2019,4,TFT,271-365,66,0.9090909090909091,104.2990954428008,8.515000205190468,0.9696969696969697,152.01275981451278,8.87688915301392,76.00637990725637
2020,4,TFT,1-7,4,1.0,65.56932544708252,2.3091325670749847,0.75,26.077118898925782,1.6753912405850226,13.038559449462891
2020,4,TFT,8-30,21,0.9047619047619048,54.33975237891788,2.853204751537641,0.9523809523809523,112.74215207249424,3.49544472886033,56.37107603624712
2020,4,TFT,31-90,37,0.6756756756756757,52.64025286081675,8.679253022874844,0.918918918918919,84.56672886271964,7.906222715682278,42.28336443135982
2020,4,TFT,91-180,42,0.6904761904761905,116.22222323644729,6.620735655471033,1.0,166.34489392756018,6.0069053138074056,83.17244696378008
2020,4,TFT,181-270,79,0.810126582278481,148.02289273467244,14.340463018923527,0.9493670886075949,239.24955056652107,14.639473160426569,119.62477528326052
2020,4,TFT,271-365,80,0.8375,104.77264924049378,11.863633865095194,0.875,133.33911184935707,12.920486915618776,66.66955592467853
2021,4,TFT,1-7,3,1.0,93.9027722676595,2.3942584519104986,1.0,26.664209682429387,1.273615742156662,13.332104841214694
2021,4,TFT,8-30,19,0.8421052631578947,72.9355401490864,4.965071197946497,1.0,122.75811130171874,5.339812354717736,61.379055650859385
2021,4,TFT,31-90,50,0.86,74.41110912322998,5.051782268498292,0.9,84.53829390387664,5.157936911418293,42.269146951938325
2021,4,TFT,91-180,90,0.8888888888888888,189.77635815938314,14.094450405412806,0.7666666666666667,122.53424255320394,17.19236207567505,61.267121276601955
2021,4,TFT,181-270,88,0.7159090909090909,143.45166505466807,20.78805148301935,0.7727272727272727,187.42932122868297,20.700907893810896,93.71466061434147
2021,4,TFT,271-365,91,0.6593406593406593,104.24937124566718,10.870397718221831,0.7802197802197802,112.22752803498855,11.225808986523099,56.11376401749428
2022,4,TFT,91-180,75,0.8933333333333333,194.03734079996744,8.198250245098334,0.9733333333333334,172.08181687901407,7.505935577846986,86.04090843950705
2022,4,TFT,181-270,74,0.8783783783783784,212.40143920279837,10.341281297238384,0.972972972972973,241.3058568998356,9.730674506543403,120.65292844991781
2022,4,TFT,271-365,74,0.8648648648648649,134.39612491710767,6.311281622824052,0.9324324324324325,145.95507499578108,6.209818076338043,72.97753749789052
2019,9,TFT,31-90,16,0.875,64.18501019477844,5.215897491914094,0.75,55.38967421698861,6.038828667642545,27.694837108494305
2019,9,TFT,91-180,81,0.8765432098765432,161.05220008190767,13.31565895075991,0.7777777777777778,144.9779047017264,14.839683989182392,72.4889523508632
2019,9,TFT,181-270,49,0.5918367346938775,147.32980006081718,15.51759149851542,0.8775510204081632,186.92464601168695,12.38799725336925,93.46232300584346
2019,9,TFT,271-365,49,0.5306122448979592,98.94968690677565,25.49461659425921,0.673469387755102,132.5638117609056,27.307058557249764,66.2819058804528
2020,9,TFT,1-7,4,1.0,82.02224397659302,2.1895115598223254,0.5,7.832973675118581,1.6017416881251743,3.9164868375592903
2020,9,TFT,8-30,19,0.7894736842105263,81.45965194702148,24.599481039262212,0.8947368421052632,116.55192540486651,25.09477470960287,58.27596270243326
2020,9,TFT,31-90,24,1.0,70.41585604349773,3.1691550435309224,1.0,71.7168753255227,3.1908386982313384,35.85843766276135
2020,9,TFT,91-180,57,0.8947368421052632,133.7608849040249,5.3334605271485165,1.0,203.38569393818304,6.066266944214166,101.69284696909152
2020,9,TFT,181-270,64,0.78125,159.2020447254181,17.38161712438652,0.859375,168.02258319897658,18.24900594343372,84.01129159948827
2020,9,TFT,271-365,86,0.8837209302325582,125.40987845354302,8.173578281143374,0.9767441860465116,209.30893739852868,8.726208312592993,104.65446869926437
2021,9,TFT,8-30,12,0.5,30.62574354807536,5.460872651109377,1.0,403.4438576669481,9.191618700803778,201.72192883347404
2021,9,TFT,31-90,35,0.9142857142857143,44.88828217642648,2.8506870082804716,0.9428571428571428,66.63932037933836,3.197375946884558,33.319660189669186
2021,9,TFT,91-180,85,0.8941176470588236,200.77609174391802,16.142376753540052,0.7294117647058823,119.35180960894866,20.43290651079729,59.67590480447434
2021,9,TFT,181-270,47,0.9574468085106383,225.68125022725857,10.47602217895358,0.8936170212765957,189.03010297411845,11.233232840517495,94.51505148705921
2022,9,TFT,31-90,14,0.8571428571428571,116.47666331699916,4.508924385049727,0.9285714285714286,57.69200446208923,3.0047182950238205,28.846002231044608
2022,9,TFT,91-180,84,0.9285714285714286,203.77089395977202,6.661615224600548,1.0,228.0717595719215,6.652867011615956,114.03587978596072
2022,9,TFT,181-270,84,0.8690476190476191,214.45949200221472,9.891165745937721,0.9761904761904762,205.30932341239935,9.338178104297773,102.65466170619965
2022,9,TFT,271-365,89,0.9325842696629213,186.41378929909695,8.504776294148988,0.9662921348314607,190.88792405271042,8.624217047167429,95.44396202635521
2018,2,TabPFN,1-7,6,1.0,66.2531368335088,2.3425798810861487,,,,
2018,2,TabPFN,8-30,21,1.0,50.225676264081685,2.338340822343509,,,,
2018,2,TabPFN,31-90,32,0.90625,76.17122483253479,3.0712386711863977,,,,
2018,2,TabPFN,91-180,43,0.627906976744186,60.90656171843063,6.273840132040235,,,,
2018,4,TabPFN,8-30,7,1.0,40.94586290631975,1.6831718401395193,1.0,114.9656815965635,2.916835484976915,57.48284079828174
2018,4,TabPFN,31-90,33,0.8787878787878788,46.39878562002471,3.295355397888621,0.9090909090909091,75.0735595972135,3.5764242312170658,37.53677979860675
2018,4,TabPFN,91-180,83,0.891566265060241,93.41622205814683,4.6972416135175115,1.0,199.9783936806248,5.792749446498736,99.98919684031243
2018,4,TabPFN,181-270,72,0.625,101.23833811624597,19.084732527050132,0.8055555555555556,206.07157285042643,17.733710168099094,103.03578642521319
2018,4,TabPFN,271-365,67,0.8208955223880597,60.78942929452925,9.80203775614173,0.8805970149253731,94.89731144670665,9.800174508794084,47.448655723353326
2019,4,TabPFN,8-30,8,0.25,63.668203592300415,16.393476698954988,0.5,56.30309481408534,15.037709825719405,28.15154740704267
2019,4,TabPFN,31-90,32,0.8125,58.701903104782104,4.997806913407682,0.9375,80.87150459145275,4.888018224604349,40.435752295726374
2019,4,TabPFN,91-180,62,0.8709677419354839,158.68557220889676,16.76813148306421,0.6935483870967742,97.59547379601551,21.907194780809238,48.79773689800775
2019,4,TabPFN,181-270,61,0.9672131147540983,118.37092415231173,5.540617467641961,1.0,251.45700188786753,7.620104676522832,125.72850094393374
2019,4,TabPFN,271-365,66,0.9242424242424242,71.15064574732925,7.113758197845631,0.9393939393939394,108.78596752274348,7.875310619812616,54.392983761371724
2020,4,TabPFN,1-7,4,1.0,51.5101854801178,1.909220457816044,0.5,8.562381416210936,2.160930068515091,4.281190708105468
2020,4,TabPFN,8-30,21,0.9523809523809523,50.36205845787411,2.7505542495631423,1.0,117.25531387963433,3.4505282979878786,58.62765693981717
2020,4,TabPFN,31-90,37,0.8108108108108109,62.14058314143001,7.924258078552668,0.7837837837837838,69.33853885198852,8.227241004756067,34.669269425994244
2020,4,TabPFN,91-180,42,0.9523809523809523,92.97218102500553,4.127413832828821,1.0,173.472922145643,5.368308565733699,86.73646107282151
2020,4,TabPFN,181-270,79,0.8481012658227848,179.44198879712744,13.341965576193331,0.9367088607594937,236.34851897245966,14.374895715520253,118.17425948622981
2020,4,TabPFN,271-365,80,0.825,107.96758182644844,11.276253396563343,0.8125,90.95697235458951,13.415348028264077,45.47848617729475
2021,4,TabPFN,1-7,3,1.0,62.27752876281738,1.5424180835136296,1.0,31.319509822810247,1.0264511011801773,15.659754911405123
2021,4,TabPFN,8-30,19,0.8421052631578947,68.3835533041703,3.2881285930331514,1.0,117.1517311857686,3.87442398812481,58.575865592884305
2021,4,TabPFN,31-90,50,0.94,79.0147716331482,3.7115123793959293,0.94,82.7635150666236,3.9204823138908047,41.3817575333118
2021,4,TabPFN,91-180,90,0.9444444444444444,212.77204442951415,14.305063718401454,0.8111111111111111,110.93982456973457,18.56221293802292,55.46991228486729
2021,4,TabPFN,181-270,88,0.8068181818181818,189.07994175228205,16.390822667283896,0.7613636363636364,187.88780614283323,19.964763995200652,93.94390307141661
2021,4,TabPFN,271-365,91,0.9340659340659341,146.97452670925267,6.196288642906137,0.9560439560439561,112.8743942582671,5.83017364195327,56.43719712913353
2022,4,TabPFN,91-180,75,0.9066666666666666,97.37883193969726,5.394056955024131,0.9866666666666667,197.97499459314645,6.8975765782992555,98.98749729657321
2022,4,TabPFN,181-270,74,0.8783783783783784,130.34162491721077,8.642407055578637,0.9864864864864865,251.45882920827083,9.981480715464153,125.72941460413543
2022,4,TabPFN,271-365,74,0.8918918918918919,90.66707898475029,5.519439750226488,0.918918918918919,107.51194580374134,5.9757882370990565,53.75597290187065
2019,9,TabPFN,31-90,16,0.0,0.0,11.37154479856091,0.625,48.81511516434462,6.63610174930648,24.40755758217231
2019,9,TabPFN,91-180,81,0.0,0.0,30.89554651342623,0.7530864197530864,159.21144974637454,19.550914182726462,79.60572487318727
2019,9,TabPFN,181-270,49,0.0,0.0,19.652081787112365,0.9387755102040817,205.17044049507413,12.273216796409455,102.58522024753705
2019,9,TabPFN,271-365,49,0.0,0.0,37.558070089396885,0.673469387755102,144.2424574301581,27.80186931991202,72.12122871507906
2020,9,TabPFN,1-7,4,1.0,100.28347587585449,4.270077666556465,0.25,15.160876945840016,5.646294926960645,7.580438472920008
2020,9,TabPFN,8-30,19,0.8421052631578947,125.21529900400262,22.7773298762106,0.8947368421052632,103.72301648457844,23.649695182351184,51.86150824228922
2020,9,TabPFN,31-90,24,1.0,114.05809052785237,4.136248273346642,1.0,73.89373306266195,3.466842315593468,36.946866531330976
2020,9,TabPFN,91-180,57,0.9824561403508771,168.4704871930574,5.729605080648002,1.0,251.7549498763269,7.037386503282327,125.87747493816343
2020,9,TabPFN,181-270,64,0.828125,170.6245240867138,18.033631803130117,0.828125,191.66153723654395,19.50841273799885,95.83076861827197
2020,9,TabPFN,271-365,86,0.8837209302325582,166.8914095080176,10.287095485802917,0.9534883720930233,210.09214171703275,9.991818770896336,105.0460708585164
2021,9,TabPFN,8-30,12,1.0,94.63354110717773,3.7549963425664044,1.0,347.10345175103527,7.9628281866306985,173.55172587551763
2021,9,TabPFN,31-90,35,0.9714285714285714,80.36034066336495,3.120935599068574,0.9428571428571428,72.62332931364854,3.044793961382483,36.31166465682428
2021,9,TabPFN,91-180,85,0.8941176470588236,204.35984349531287,16.893362493577126,0.7294117647058823,150.26351063396618,21.38508758399715,75.13175531698309
2021,9,TabPFN,181-270,47,0.9148936170212766,179.76381285647128,12.251716060436793,0.7872340425531915,191.6609190776106,14.389025024887545,95.83045953880529
2022,9,TabPFN,31-90,14,0.9285714285714286,76.29975196293422,3.4134323201059007,0.9285714285714286,67.59464369689388,3.1580802458420743,33.797321848446956
2022,9,TabPFN,91-180,84,0.9642857142857143,97.5566684405009,4.011729226883773,1.0,269.1483968159623,6.70787862509454,134.57419840798116
2022,9,TabPFN,181-270,84,0.9166666666666666,257.1139261037821,11.277519849667405,1.0,223.61870956275166,10.332609610531142,111.80935478137587
2022,9,TabPFN,271-365,89,0.898876404494382,135.81850491212995,8.008992538220213,0.9887640449438202,235.70221539939575,9.000648372422056,117.85110769969789
