bin,n,R2,RMSE,MAE,MASE,WAPE,Correlation,target,model,config,anchor_year,tower
271-365,95,0.147,62.851,33.824,1.1251,0.9358,0.418,gapfilled,LSTM,BASE+mgmt,2020,4
1-7,4,-6.791,10.373,7.75,0.3174,2.3666,-0.291,observed,TFT,BASE+mgmt,2020,9
8-30,19,0.033,149.463,56.138,0.911,0.8614,0.463,observed,TFT,BASE+mgmt,2020,9
31-90,24,0.079,13.735,11.489,0.5512,0.945,0.465,observed,TFT,BASE+mgmt,2020,9
91-180,57,-5.002,49.709,42.078,2.2754,2.2654,-0.195,observed,TFT,BASE+mgmt,2020,9
181-270,64,-0.045,98.351,68.083,1.1108,1.0052,-0.008,observed,TFT,BASE+mgmt,2020,9
271-365,86,0.225,46.765,27.998,0.808,0.8506,0.485,observed,TFT,BASE+mgmt,2020,9
1-7,7,-0.277,57.923,37.745,1.0011,0.9698,0.037,gapfilled,TFT,BASE+mgmt,2020,9
8-30,23,0.051,70.467,42.129,0.8488,0.734,0.611,gapfilled,TFT,BASE+mgmt,2020,9
31-90,60,-0.206,50.498,30.396,0.9853,0.7608,0.501,gapfilled,TFT,BASE+mgmt,2020,9
91-180,90,-5.636,41.234,34.287,2.4315,1.8866,0.179,gapfilled,TFT,BASE+mgmt,2020,9
181-270,90,-0.101,78.391,54.333,0.949,0.727,-0.006,gapfilled,TFT,BASE+mgmt,2020,9
271-365,95,0.395,25.379,17.864,0.749,0.6606,0.655,gapfilled,TFT,BASE+mgmt,2020,9
1-7,4,-106.707,38.568,34.504,1.413,10.5367,0.441,observed,DLinear,BASE+mgmt,2020,9
8-30,19,0.118,142.713,85.232,1.3832,1.3078,0.473,observed,DLinear,BASE+mgmt,2020,9
31-90,24,-3.549,30.527,24.288,1.1653,1.9977,0.118,observed,DLinear,BASE+mgmt,2020,9
91-180,57,-1.688,33.269,26.661,1.4417,1.4354,-0.115,observed,DLinear,BASE+mgmt,2020,9
181-270,64,0.125,89.986,64.373,1.0503,0.9505,0.389,observed,DLinear,BASE+mgmt,2020,9
271-365,86,-0.236,59.045,48.039,1.3863,1.4594,0.474,observed,DLinear,BASE+mgmt,2020,9
1-7,7,-0.276,57.886,47.716,1.2655,1.226,-0.092,gapfilled,DLinear,BASE+mgmt,2020,9
8-30,23,-0.183,78.67,67.044,1.3508,1.168,0.017,gapfilled,DLinear,BASE+mgmt,2020,9
31-90,60,-0.584,57.859,43.625,1.4141,1.0919,-0.071,gapfilled,DLinear,BASE+mgmt,2020,9
91-180,90,-2.256,28.884,22.968,1.6288,1.2637,-0.08,gapfilled,DLinear,BASE+mgmt,2020,9
181-270,90,0.126,69.817,49.413,0.863,0.6612,0.419,gapfilled,DLinear,BASE+mgmt,2020,9
271-365,95,-0.948,45.545,40.701,1.7066,1.5052,0.578,gapfilled,DLinear,BASE+mgmt,2020,9
1-7,4,-101.244,37.577,37.485,1.5351,11.4469,0.753,observed,LSTM,BASE+mgmt,2020,9
8-30,19,0.042,148.725,94.737,1.5374,1.4537,0.282,observed,LSTM,BASE+mgmt,2020,9
31-90,24,-3.649,30.861,26.829,1.2873,2.2067,0.506,observed,LSTM,BASE+mgmt,2020,9
91-180,57,-8.056,61.062,47.893,2.5899,2.5785,-0.186,observed,LSTM,BASE+mgmt,2020,9
181-270,64,-0.227,106.548,85.555,1.3959,1.2632,0.144,observed,LSTM,BASE+mgmt,2020,9
271-365,86,0.138,49.307,32.385,0.9346,0.9838,0.441,observed,LSTM,BASE+mgmt,2020,9
1-7,7,-0.054,52.63,46.444,1.2318,1.1933,0.174,gapfilled,LSTM,BASE+mgmt,2020,9
8-30,23,-0.009,72.664,62.563,1.2605,1.0899,0.359,gapfilled,LSTM,BASE+mgmt,2020,9
31-90,60,0.01,45.754,34.043,1.1035,0.8521,0.295,gapfilled,LSTM,BASE+mgmt,2020,9
91-180,90,-11.571,56.753,42.378,3.0052,2.3317,0.039,gapfilled,LSTM,BASE+mgmt,2020,9
181-270,90,-0.565,93.446,72.78,1.2712,0.9738,0.233,gapfilled,LSTM,BASE+mgmt,2020,9
271-365,95,0.155,29.989,22.515,0.9441,0.8326,0.573,gapfilled,LSTM,BASE+mgmt,2020,9
1-7,0,,,,,,,observed,TFT,BASE+bodyweight,2020,2
8-30,0,,,,,,,observed,TFT,BASE+bodyweight,2020,2
31-90,0,,,,,,,observed,TFT,BASE+bodyweight,2020,2
91-180,0,,,,,,,observed,TFT,BASE+bodyweight,2020,2
181-270,0,,,,,,,observed,TFT,BASE+bodyweight,2020,2
271-365,0,,,,,,,observed,TFT,BASE+bodyweight,2020,2
1-7,7,-0.54,30.357,16.664,1.0133,0.7566,-0.103,gapfilled,TFT,BASE+bodyweight,2020,2
8-30,23,-5.042,34.462,30.639,2.7789,1.1049,-0.017,gapfilled,TFT,BASE+bodyweight,2020,2
31-90,60,-1.323,23.624,18.181,1.584,0.7543,0.058,gapfilled,TFT,BASE+bodyweight,2020,2
91-180,90,-0.078,18.914,11.154,0.93,0.6966,0.343,gapfilled,TFT,BASE+bodyweight,2020,2
181-270,90,-1.503,22.254,16.877,1.218,1.0391,0.058,gapfilled,TFT,BASE+bodyweight,2020,2
271-365,95,-0.724,23.648,14.89,0.9414,1.0379,-0.144,gapfilled,TFT,BASE+bodyweight,2020,2
1-7,0,,,,,,,observed,DLinear,BASE+bodyweight,2020,2
8-30,0,,,,,,,observed,DLinear,BASE+bodyweight,2020,2
31-90,0,,,,,,,observed,DLinear,BASE+bodyweight,2020,2
91-180,0,,,,,,,observed,DLinear,BASE+bodyweight,2020,2
181-270,0,,,,,,,observed,DLinear,BASE+bodyweight,2020,2
271-365,0,,,,,,,observed,DLinear,BASE+bodyweight,2020,2
1-7,7,-0.166,26.417,21.516,1.3084,0.977,0.448,gapfilled,DLinear,BASE+bodyweight,2020,2
8-30,23,-2.333,25.598,21.486,1.9487,0.7748,0.298,gapfilled,DLinear,BASE+bodyweight,2020,2
31-90,60,-2.926,30.715,25.041,2.1816,1.0389,-0.216,gapfilled,DLinear,BASE+bodyweight,2020,2
91-180,90,-2.983,36.359,29.159,2.4311,1.821,0.17,gapfilled,DLinear,BASE+bodyweight,2020,2
181-270,90,-4.394,32.667,27.071,1.9537,1.6667,0.129,gapfilled,DLinear,BASE+bodyweight,2020,2
271-365,95,-5.795,46.951,38.632,2.4424,2.6927,0.074,gapfilled,DLinear,BASE+bodyweight,2020,2
1-7,0,,,,,,,observed,LSTM,BASE+bodyweight,2020,2
8-30,0,,,,,,,observed,LSTM,BASE+bodyweight,2020,2
31-90,0,,,,,,,observed,LSTM,BASE+bodyweight,2020,2
91-180,0,,,,,,,observed,LSTM,BASE+bodyweight,2020,2
181-270,0,,,,,,,observed,LSTM,BASE+bodyweight,2020,2
271-365,0,,,,,,,observed,LSTM,BASE+bodyweight,2020,2
1-7,7,-0.117,25.851,18.227,1.1084,0.8276,0.292,gapfilled,LSTM,BASE+bodyweight,2020,2
8-30,23,0.16,12.851,9.278,0.8415,0.3346,0.528,gapfilled,LSTM,BASE+bodyweight,2020,2
31-90,60,-0.374,18.173,13.781,1.2007,0.5718,0.434,gapfilled,LSTM,BASE+bodyweight,2020,2
91-180,90,-0.3,20.769,14.26,1.1889,0.8906,0.422,gapfilled,LSTM,BASE+bodyweight,2020,2
181-270,90,-4.154,31.933,25.572,1.8455,1.5744,-0.053,gapfilled,LSTM,BASE+bodyweight,2020,2
271-365,95,-1.192,26.667,17.287,1.093,1.205,-0.037,gapfilled,LSTM,BASE+bodyweight,2020,2
1-7,4,-0.489,9.2,7.951,0.7065,0.8969,-0.809,observed,TFT,BASE+bodyweight,2020,4
8-30,21,-0.568,18.458,11.355,0.8984,0.9897,-0.288,observed,TFT,BASE+bodyweight,2020,4
31-90,37,-0.07,45.419,25.759,0.9749,0.8882,0.253,observed,TFT,BASE+bodyweight,2020,4
91-180,42,0.026,20.682,14.384,0.851,0.6849,0.44,observed,TFT,BASE+bodyweight,2020,4
181-270,79,0.057,79.515,46.469,0.9114,0.7625,0.352,observed,TFT,BASE+bodyweight,2020,4
271-365,80,0.066,96.448,35.969,0.9173,0.8338,0.398,observed,TFT,BASE+bodyweight,2020,4
1-7,7,-3.617,37.257,25.18,2.3406,1.1785,-0.755,gapfilled,TFT,BASE+bodyweight,2020,4
8-30,23,-0.48,29.22,13.456,1.1583,0.9136,-0.358,gapfilled,TFT,BASE+bodyweight,2020,4
31-90,60,-0.467,38.246,22.308,1.1937,0.8152,0.005,gapfilled,TFT,BASE+bodyweight,2020,4
91-180,90,-0.453,24.682,17.59,1.2786,0.7012,0.286,gapfilled,TFT,BASE+bodyweight,2020,4
181-270,90,0.095,58.942,37.877,0.795,0.6265,0.443,gapfilled,TFT,BASE+bodyweight,2020,4
271-365,95,0.175,61.825,25.566,0.8504,0.7073,0.612,gapfilled,TFT,BASE+bodyweight,2020,4
1-7,4,-6.925,21.221,16.457,1.4622,1.8563,-0.593,observed,DLinear,BASE+bodyweight,2020,4
8-30,21,-5.034,36.207,29.494,2.3336,2.5707,0.109,observed,DLinear,BASE+bodyweight,2020,4
31-90,37,-0.237,48.844,30.982,1.1726,1.0682,0.116,observed,DLinear,BASE+bodyweight,2020,4
91-180,42,-3.592,44.897,38.184,2.2589,1.8181,0.032,observed,DLinear,BASE+bodyweight,2020,4
181-270,79,-0.313,93.805,73.51,1.4418,1.2062,0.228,observed,DLinear,BASE+bodyweight,2020,4
271-365,80,-0.007,100.159,64.908,1.6553,1.5047,0.317,observed,DLinear,BASE+bodyweight,2020,4
1-7,7,-0.792,23.208,17.228,1.6013,0.8063,0.357,gapfilled,DLinear,BASE+bodyweight,2020,4
8-30,23,-1.124,35.004,29.426,2.533,1.998,0.194,gapfilled,DLinear,BASE+bodyweight,2020,4
31-90,60,-0.743,41.7,27.108,1.4506,0.9907,0.017,gapfilled,DLinear,BASE+bodyweight,2020,4
91-180,90,-2.923,40.553,33.799,2.4568,1.3473,0.119,gapfilled,DLinear,BASE+bodyweight,2020,4
181-270,90,-0.479,75.353,62.994,1.3222,1.042,0.361,gapfilled,DLinear,BASE+bodyweight,2020,4
271-365,95,-0.109,71.683,53.149,1.7679,1.4705,0.409,gapfilled,DLinear,BASE+bodyweight,2020,4
1-7,4,-7.207,21.596,17.963,1.596,2.0263,-0.84,observed,LSTM,BASE+bodyweight,2020,4
8-30,21,-0.54,18.288,16.138,1.2768,1.4065,0.143,observed,LSTM,BASE+bodyweight,2020,4
31-90,37,0.155,40.359,24.597,0.9309,0.8481,0.449,observed,LSTM,BASE+bodyweight,2020,4
91-180,42,-1.953,36.005,24.171,1.4299,1.1509,0.385,observed,LSTM,BASE+bodyweight,2020,4
181-270,79,-0.035,83.287,56.7,1.1121,0.9304,0.357,observed,LSTM,BASE+bodyweight,2020,4
271-365,80,-0.132,106.196,55.572,1.4172,1.2883,-0.014,observed,LSTM,BASE+bodyweight,2020,4
1-7,7,-3.561,37.029,30.404,2.8262,1.423,-0.276,gapfilled,LSTM,BASE+bodyweight,2020,4
8-30,23,-0.033,24.416,17.157,1.4769,1.165,0.232,gapfilled,LSTM,BASE+bodyweight,2020,4
31-90,60,-0.135,33.651,20.443,1.0939,0.7471,0.272,gapfilled,LSTM,BASE+bodyweight,2020,4
91-180,90,-1.181,30.239,20.507,1.4906,0.8175,0.445,gapfilled,LSTM,BASE+bodyweight,2020,4
181-270,90,-0.351,72.028,51.38,1.0785,0.8499,0.406,gapfilled,LSTM,BASE+bodyweight,2020,4
271-365,95,-0.254,76.234,45.884,1.5262,1.2695,0.014,gapfilled,LSTM,BASE+bodyweight,2020,4
1-7,4,-8.994,11.748,9.767,0.4,2.9826,-0.427,observed,TFT,BASE+bodyweight,2020,9
8-30,19,-0.146,162.683,63.228,1.0261,0.9702,-0.339,observed,TFT,BASE+bodyweight,2020,9
31-90,24,0.042,14.01,11.545,0.5539,0.9496,0.283,observed,TFT,BASE+bodyweight,2020,9
91-180,57,-0.888,27.883,20.443,1.1055,1.1006,-0.292,observed,TFT,BASE+bodyweight,2020,9
181-270,64,0.041,94.185,58.947,0.9618,0.8704,0.284,observed,TFT,BASE+bodyweight,2020,9
271-365,86,0.159,48.709,31.434,0.9071,0.9549,0.458,observed,TFT,BASE+bodyweight,2020,9
1-7,7,-1.13,74.801,48.269,1.2802,1.2402,-0.551,gapfilled,TFT,BASE+bodyweight,2020,9
8-30,23,-0.445,86.949,52.45,1.0567,0.9138,0.102,gapfilled,TFT,BASE+bodyweight,2020,9
31-90,60,-0.726,60.404,36.926,1.1969,0.9243,-0.302,gapfilled,TFT,BASE+bodyweight,2020,9
91-180,90,-1.045,22.891,16.868,1.1962,0.9281,-0.137,gapfilled,TFT,BASE+bodyweight,2020,9
181-270,90,-0.141,79.777,48.373,0.8449,0.6473,0.218,gapfilled,TFT,BASE+bodyweight,2020,9
271-365,95,0.209,29.02,21.529,0.9027,0.7961,0.626,gapfilled,TFT,BASE+bodyweight,2020,9
1-7,4,-127.023,42.048,38.04,1.5578,11.6164,-0.083,observed,DLinear,BASE+bodyweight,2020,9
8-30,19,0.187,137.066,75.818,1.2304,1.1634,0.552,observed,DLinear,BASE+bodyweight,2020,9
31-90,24,-3.665,30.914,26.294,1.2616,2.1627,0.193,observed,DLinear,BASE+bodyweight,2020,9
91-180,57,-1.785,33.858,27.664,1.496,1.4894,-0.07,observed,DLinear,BASE+bodyweight,2020,9
181-270,64,0.173,87.483,60.044,0.9797,0.8866,0.42,observed,DLinear,BASE+bodyweight,2020,9
271-365,86,-0.069,54.915,42.69,1.2319,1.2969,0.461,observed,DLinear,BASE+bodyweight,2020,9
1-7,7,-0.145,54.847,46.861,1.2429,1.204,0.14,gapfilled,DLinear,BASE+bodyweight,2020,9
8-30,23,-0.138,77.176,63.095,1.2712,1.0992,0.119,gapfilled,DLinear,BASE+bodyweight,2020,9
31-90,60,-0.544,57.123,41.764,1.3538,1.0454,0.01,gapfilled,DLinear,BASE+bodyweight,2020,9
91-180,90,-3.267,33.063,25.594,1.815,1.4082,-0.023,gapfilled,DLinear,BASE+bodyweight,2020,9
181-270,90,0.182,67.539,45.151,0.7886,0.6042,0.456,gapfilled,DLinear,BASE+bodyweight,2020,9
271-365,95,-0.56,40.75,35.395,1.4841,1.3089,0.55,gapfilled,DLinear,BASE+bodyweight,2020,9
1-7,4,-62.026,29.503,28.769,1.1781,8.7853,-0.562,observed,LSTM,BASE+bodyweight,2020,9
8-30,19,0.111,143.313,77.67,1.2605,1.1918,0.586,observed,LSTM,BASE+bodyweight,2020,9
31-90,24,-1.713,23.574,18.914,0.9075,1.5557,0.43,observed,LSTM,BASE+bodyweight,2020,9
91-180,57,-1.478,31.939,23.426,1.2668,1.2612,-0.142,observed,LSTM,BASE+bodyweight,2020,9
181-270,64,-0.116,101.635,60.445,0.9862,0.8925,0.195,observed,LSTM,BASE+bodyweight,2020,9
271-365,86,-0.328,61.208,42.925,1.2387,1.304,0.216,observed,LSTM,BASE+bodyweight,2020,9
1-7,7,-0.156,55.099,44.186,1.1719,1.1353,0.033,gapfilled,LSTM,BASE+bodyweight,2020,9
8-30,23,0.167,66.04,54.15,1.091,0.9434,0.543,gapfilled,LSTM,BASE+bodyweight,2020,9
31-90,60,-0.051,47.139,33.821,1.0963,0.8466,0.256,gapfilled,LSTM,BASE+bodyweight,2020,9
91-180,90,-1.665,26.131,19.957,1.4153,1.0981,0.036,gapfilled,LSTM,BASE+bodyweight,2020,9
181-270,90,-0.261,83.889,56.629,0.9891,0.7577,0.333,gapfilled,LSTM,BASE+bodyweight,2020,9
271-365,95,-0.888,44.842,34.045,1.4276,1.259,0.334,gapfilled,LSTM,BASE+bodyweight,2020,9
1-7,0,,,,,,,observed,TFT,BASE+ALL,2020,2
8-30,0,,,,,,,observed,TFT,BASE+ALL,2020,2
31-90,0,,,,,,,observed,TFT,BASE+ALL,2020,2
91-180,0,,,,,,,observed,TFT,BASE+ALL,2020,2
181-270,0,,,,,,,observed,TFT,BASE+ALL,2020,2
271-365,0,,,,,,,observed,TFT,BASE+ALL,2020,2
1-7,7,-0.617,31.103,19.623,1.1932,0.891,-0.781,gapfilled,TFT,BASE+ALL,2020,2
8-30,23,-1.342,21.458,16.281,1.4766,0.5871,-0.443,gapfilled,TFT,BASE+ALL,2020,2
31-90,60,-0.709,20.263,13.549,1.1804,0.5621,-0.52,gapfilled,TFT,BASE+ALL,2020,2
91-180,90,-0.59,22.969,14.436,1.2036,0.9015,-0.042,gapfilled,TFT,BASE+ALL,2020,2
181-270,90,-1.205,20.887,16.144,1.1651,0.9939,-0.051,gapfilled,TFT,BASE+ALL,2020,2
271-365,95,-1.411,27.968,19.261,1.2177,1.3425,0.195,gapfilled,TFT,BASE+ALL,2020,2
1-7,0,,,,,,,observed,DLinear,BASE+ALL,2020,2
8-30,0,,,,,,,observed,DLinear,BASE+ALL,2020,2
31-90,0,,,,,,,observed,DLinear,BASE+ALL,2020,2
91-180,0,,,,,,,observed,DLinear,BASE+ALL,2020,2
181-270,0,,,,,,,observed,DLinear,BASE+ALL,2020,2
271-365,0,,,,,,,observed,DLinear,BASE+ALL,2020,2
1-7,7,-11.997,88.194,80.193,4.8763,3.6412,-0.229,gapfilled,DLinear,BASE+ALL,2020,2
8-30,23,-50.502,100.616,98.516,8.9351,3.5527,0.373,gapfilled,DLinear,BASE+ALL,2020,2
31-90,60,-20.251,71.458,64.153,5.5891,2.6616,-0.339,gapfilled,DLinear,BASE+ALL,2020,2
91-180,90,-12.866,67.836,60.919,5.0792,3.8046,0.039,gapfilled,DLinear,BASE+ALL,2020,2
181-270,90,-45.56,95.977,92.549,6.6791,5.6979,0.131,gapfilled,DLinear,BASE+ALL,2020,2
271-365,95,-24.086,90.212,84.814,5.3621,5.9116,0.096,gapfilled,DLinear,BASE+ALL,2020,2
1-7,0,,,,,,,observed,LSTM,BASE+ALL,2020,2
8-30,0,,,,,,,observed,LSTM,BASE+ALL,2020,2
31-90,0,,,,,,,observed,LSTM,BASE+ALL,2020,2
91-180,0,,,,,,,observed,LSTM,BASE+ALL,2020,2
181-270,0,,,,,,,observed,LSTM,BASE+ALL,2020,2
271-365,0,,,,,,,observed,LSTM,BASE+ALL,2020,2
1-7,7,-0.746,32.322,30.341,1.845,1.3777,0.681,gapfilled,LSTM,BASE+ALL,2020,2
8-30,23,-0.054,14.394,11.709,1.062,0.4223,0.414,gapfilled,LSTM,BASE+ALL,2020,2
31-90,60,-1.019,22.023,17.291,1.5064,0.7174,0.461,gapfilled,LSTM,BASE+ALL,2020,2
91-180,90,-0.869,24.904,17.033,1.4202,1.0638,0.16,gapfilled,LSTM,BASE+ALL,2020,2
181-270,90,-1.877,23.857,18.72,1.351,1.1525,0.042,gapfilled,LSTM,BASE+ALL,2020,2
271-365,95,-1.362,27.684,21.149,1.3371,1.4741,0.269,gapfilled,LSTM,BASE+ALL,2020,2
1-7,4,0.315,6.24,5.513,0.4898,0.6218,0.86,observed,TFT,BASE+ALL,2020,4
8-30,21,-0.091,15.396,9.512,0.7526,0.8291,-0.244,observed,TFT,BASE+ALL,2020,4
31-90,37,-0.095,45.958,26.069,0.9867,0.8989,0.435,observed,TFT,BASE+ALL,2020,4
91-180,42,-0.424,25.003,18.285,1.0817,0.8706,0.392,observed,TFT,BASE+ALL,2020,4
181-270,79,0.086,78.278,50.024,0.9812,0.8209,0.316,observed,TFT,BASE+ALL,2020,4
271-365,80,0.192,89.741,40.79,1.0402,0.9456,0.448,observed,TFT,BASE+ALL,2020,4
1-7,7,-0.767,23.049,17.38,1.6155,0.8135,0.529,gapfilled,TFT,BASE+ALL,2020,4
8-30,23,-0.129,25.515,9.438,0.8124,0.6409,-0.25,gapfilled,TFT,BASE+ALL,2020,4
31-90,60,-0.381,37.117,23.455,1.2551,0.8572,0.379,gapfilled,TFT,BASE+ALL,2020,4
91-180,90,-0.243,22.826,17.236,1.2528,0.687,0.522,gapfilled,TFT,BASE+ALL,2020,4
181-270,90,0.271,52.893,33.827,0.71,0.5595,0.523,gapfilled,TFT,BASE+ALL,2020,4
271-365,95,0.331,55.682,29.703,0.988,0.8218,0.581,gapfilled,TFT,BASE+ALL,2020,4
1-7,4,-9.711,24.671,21.059,1.8711,2.3755,0.069,observed,DLinear,BASE+ALL,2020,4
8-30,21,-3.858,32.487,25.314,2.0029,2.2063,-0.06,observed,DLinear,BASE+ALL,2020,4
31-90,37,-0.092,45.892,28.288,1.0706,0.9754,0.203,observed,DLinear,BASE+ALL,2020,4
91-180,42,-4.117,47.395,37.893,2.2417,1.8043,-0.114,observed,DLinear,BASE+ALL,2020,4
181-270,79,-0.325,94.258,74.05,1.4524,1.2151,0.291,observed,DLinear,BASE+ALL,2020,4
271-365,80,0.035,98.074,63.842,1.6281,1.48,0.35,observed,DLinear,BASE+ALL,2020,4
1-7,7,-2.461,32.257,25.437,2.3644,1.1906,-0.154,gapfilled,DLinear,BASE+ALL,2020,4
8-30,23,-0.953,33.568,25.635,2.2067,1.7406,0.049,gapfilled,DLinear,BASE+ALL,2020,4
31-90,60,-0.524,38.984,25.139,1.3452,0.9187,0.075,gapfilled,DLinear,BASE+ALL,2020,4
91-180,90,-4.55,48.236,37.156,2.7008,1.4811,-0.031,gapfilled,DLinear,BASE+ALL,2020,4
181-270,90,-0.456,74.77,64.319,1.35,1.0639,0.47,gapfilled,DLinear,BASE+ALL,2020,4
271-365,95,-0.033,69.192,52.196,1.7362,1.4441,0.453,gapfilled,DLinear,BASE+ALL,2020,4
1-7,4,-0.08,7.835,4.852,0.4311,0.5473,0.684,observed,LSTM,BASE+ALL,2020,4
8-30,21,-0.407,17.484,12.75,1.0088,1.1113,-0.106,observed,LSTM,BASE+ALL,2020,4
31-90,37,0.128,41.019,23.836,0.9021,0.8218,0.481,observed,LSTM,BASE+ALL,2020,4
91-180,42,-5.87,54.916,33.403,1.9761,1.5905,0.388,observed,LSTM,BASE+ALL,2020,4
181-270,79,-0.292,93.073,65.208,1.279,1.07,0.251,observed,LSTM,BASE+ALL,2020,4
271-365,80,0.279,84.734,46.347,1.1819,1.0744,0.534,observed,LSTM,BASE+ALL,2020,4
1-7,7,-0.251,19.39,11.739,1.0912,0.5494,0.474,gapfilled,LSTM,BASE+ALL,2020,4
8-30,23,-0.196,26.271,13.847,1.1919,0.9402,-0.105,gapfilled,LSTM,BASE+ALL,2020,4
31-90,60,-0.121,33.443,20.38,1.0905,0.7448,0.356,gapfilled,LSTM,BASE+ALL,2020,4
91-180,90,-3.237,42.144,25.338,1.8418,1.01,0.548,gapfilled,LSTM,BASE+ALL,2020,4
181-270,90,-0.78,82.665,59.75,1.2541,0.9883,0.342,gapfilled,LSTM,BASE+ALL,2020,4
271-365,95,0.408,52.357,33.481,1.1137,0.9264,0.676,gapfilled,LSTM,BASE+ALL,2020,4
1-7,4,-11.132,12.944,12.358,0.5061,3.7739,0.057,observed,TFT,BASE+ALL,2020,9
8-30,19,-0.098,159.26,61.588,0.9995,0.945,-0.529,observed,TFT,BASE+ALL,2020,9
31-90,24,-0.518,17.636,15.197,0.7292,1.25,-0.118,observed,TFT,BASE+ALL,2020,9
91-180,57,-0.892,27.913,21.806,1.1792,1.174,-0.148,observed,TFT,BASE+ALL,2020,9
181-270,64,0.084,92.088,61.021,0.9956,0.901,0.289,observed,TFT,BASE+ALL,2020,9
271-365,86,0.239,46.351,29.893,0.8626,0.9081,0.526,observed,TFT,BASE+ALL,2020,9
1-7,7,-0.477,62.297,35.554,0.943,0.9135,-0.948,gapfilled,TFT,BASE+ALL,2020,9
8-30,23,-0.377,84.904,52.424,1.0562,0.9133,-0.725,gapfilled,TFT,BASE+ALL,2020,9
31-90,60,-0.433,55.033,33.45,1.0843,0.8372,-0.705,gapfilled,TFT,BASE+ALL,2020,9
91-180,90,-0.794,21.44,15.845,1.1237,0.8718,-0.169,gapfilled,TFT,BASE+ALL,2020,9
181-270,90,0.006,74.461,48.264,0.843,0.6458,0.222,gapfilled,TFT,BASE+ALL,2020,9
271-365,95,0.303,27.238,19.834,0.8316,0.7335,0.63,gapfilled,TFT,BASE+ALL,2020,9
1-7,4,-152.859,46.096,42.092,1.7237,12.854,0.413,observed,DLinear,BASE+ALL,2020,9
8-30,19,0.144,140.569,75.993,1.2332,1.1661,0.577,observed,DLinear,BASE+ALL,2020,9
31-90,24,-2.274,25.899,21.459,1.0296,1.765,0.165,observed,DLinear,BASE+ALL,2020,9
91-180,57,-2.012,35.213,28.515,1.542,1.5352,-0.161,observed,DLinear,BASE+ALL,2020,9
181-270,64,0.18,87.11,62.151,1.014,0.9177,0.443,observed,DLinear,BASE+ALL,2020,9
271-365,86,-0.15,56.969,44.576,1.2863,1.3542,0.472,observed,DLinear,BASE+ALL,2020,9
1-7,7,-0.266,57.662,51.832,1.3747,1.3317,0.07,gapfilled,DLinear,BASE+ALL,2020,9
8-30,23,-0.075,74.992,61.643,1.242,1.0739,0.089,gapfilled,DLinear,BASE+ALL,2020,9
31-90,60,-0.525,56.768,40.651,1.3177,1.0175,0.015,gapfilled,DLinear,BASE+ALL,2020,9
91-180,90,-2.586,30.311,22.99,1.6303,1.265,-0.157,gapfilled,DLinear,BASE+ALL,2020,9
181-270,90,0.245,64.916,45.258,0.7905,0.6056,0.516,gapfilled,DLinear,BASE+ALL,2020,9
271-365,95,-0.786,43.612,37.011,1.5519,1.3687,0.572,gapfilled,DLinear,BASE+ALL,2020,9
1-7,4,-93.428,36.112,35.424,1.4507,10.8176,-0.864,observed,LSTM,BASE+ALL,2020,9
8-30,19,-0.0,151.983,63.408,1.029,0.973,0.263,observed,LSTM,BASE+ALL,2020,9
31-90,24,-1.869,24.243,20.81,0.9984,1.7116,0.226,observed,LSTM,BASE+ALL,2020,9
91-180,57,-2.928,40.212,30.347,1.6411,1.6338,-0.207,observed,LSTM,BASE+ALL,2020,9
181-270,64,-0.239,107.086,86.663,1.414,1.2796,0.108,observed,LSTM,BASE+ALL,2020,9
271-365,86,-0.508,65.243,46.447,1.3404,1.411,0.238,observed,LSTM,BASE+ALL,2020,9
1-7,7,0.167,46.785,41.093,1.0899,1.0558,0.624,gapfilled,LSTM,BASE+ALL,2020,9
8-30,23,-0.007,72.603,46.34,0.9336,0.8073,0.344,gapfilled,LSTM,BASE+ALL,2020,9
31-90,60,0.163,42.059,30.174,0.9781,0.7553,0.425,gapfilled,LSTM,BASE+ALL,2020,9
91-180,90,-2.769,31.073,22.581,1.6014,1.2425,0.061,gapfilled,LSTM,BASE+ALL,2020,9
181-270,90,-0.368,87.351,70.274,1.2274,0.9403,0.276,gapfilled,LSTM,BASE+ALL,2020,9
271-365,95,-1.319,49.694,38.002,1.5935,1.4054,0.39,gapfilled,LSTM,BASE+ALL,2020,9
1-7,0,,,,,,,observed,TFT,BASE,2021,2
8-30,0,,,,,,,observed,TFT,BASE,2021,2
31-90,0,,,,,,,observed,TFT,BASE,2021,2
91-180,0,,,,,,,observed,TFT,BASE,2021,2
181-270,0,,,,,,,observed,TFT,BASE,2021,2
271-365,0,,,,,,,observed,TFT,BASE,2021,2
1-7,7,-31.202,14.832,14.46,7.156,1.4402,0.477,gapfilled,TFT,BASE,2021,2
8-30,23,-0.109,12.628,11.081,0.9193,0.5107,0.306,gapfilled,TFT,BASE,2021,2
31-90,60,0.262,13.396,9.581,0.7993,0.4454,0.578,gapfilled,TFT,BASE,2021,2
91-180,90,-1.091,18.649,13.824,1.1036,0.6253,0.01,gapfilled,TFT,BASE,2021,2
181-270,90,-1.594,28.957,23.546,1.2699,0.8977,0.102,gapfilled,TFT,BASE,2021,2
271-365,95,-2.384,14.766,11.67,1.7842,1.4551,-0.053,gapfilled,TFT,BASE,2021,2
1-7,0,,,,,,,observed,DLinear,BASE,2021,2
8-30,0,,,,,,,observed,DLinear,BASE,2021,2
