ssp,gcm,realization,tower,year,multiplier,model,annual_mean,trend_annual_mean
ssp585,HadGEM3-GC31-LL,65,9,2040,3.0,PrimaryHybrid,76.48669670588355,81.04225539888733
ssp585,HadGEM3-GC31-LL,65,9,2041,1.0,PrimaryHybrid,35.04947663968507,37.201989373432355
ssp585,HadGEM3-GC31-LL,65,9,2041,2.0,PrimaryHybrid,55.35008078479901,59.16677584386888
ssp585,HadGEM3-GC31-LL,65,9,2041,3.0,PrimaryHybrid,76.65163386439608,81.1315623143054
ssp585,HadGEM3-GC31-LL,65,9,2042,1.0,PrimaryHybrid,35.55804033740199,37.2033553204271
ssp585,HadGEM3-GC31-LL,65,9,2042,2.0,PrimaryHybrid,55.83742664484977,59.16814179086362
ssp585,HadGEM3-GC31-LL,65,9,2042,3.0,PrimaryHybrid,77.15711174760673,81.13292826130014
ssp585,HadGEM3-GC31-LL,65,9,2043,1.0,PrimaryHybrid,34.42971241908653,37.245439496884124
ssp585,HadGEM3-GC31-LL,65,9,2043,2.0,PrimaryHybrid,54.69148608329299,59.21022596732065
ssp585,HadGEM3-GC31-LL,65,9,2043,3.0,PrimaryHybrid,75.9521353489406,81.17501243775718
ssp585,HadGEM3-GC31-LL,65,9,2044,1.0,PrimaryHybrid,34.487902799254584,37.250252833913216
ssp585,HadGEM3-GC31-LL,65,9,2044,2.0,PrimaryHybrid,54.75756040661897,59.215039304349744
ssp585,HadGEM3-GC31-LL,65,9,2044,3.0,PrimaryHybrid,75.99470496766298,81.17982577478627
ssp585,HadGEM3-GC31-LL,65,9,2045,1.0,PrimaryHybrid,34.538615290703966,37.22228344306851
ssp585,HadGEM3-GC31-LL,65,9,2045,2.0,PrimaryHybrid,54.79897533280315,59.18706991350504
ssp585,HadGEM3-GC31-LL,65,9,2045,3.0,PrimaryHybrid,76.1013115180232,81.15185638394156
ssp585,HadGEM3-GC31-LL,65,9,2046,1.0,PrimaryHybrid,34.92463340343771,37.24830148106358
ssp585,HadGEM3-GC31-LL,65,9,2046,2.0,PrimaryHybrid,55.21524792109161,59.21308795150011
ssp585,HadGEM3-GC31-LL,65,9,2046,3.0,PrimaryHybrid,76.46822728435336,81.17787442193662
ssp585,HadGEM3-GC31-LL,65,9,2047,1.0,PrimaryHybrid,34.01713495136117,37.27074203883433
ssp585,HadGEM3-GC31-LL,65,9,2047,2.0,PrimaryHybrid,54.27455748413406,59.23552850927085
ssp585,HadGEM3-GC31-LL,65,9,2047,3.0,PrimaryHybrid,75.5423796980031,81.20031497970739
ssp585,HadGEM3-GC31-LL,65,9,2048,1.0,PrimaryHybrid,34.53045242648635,37.33565704363203
ssp585,HadGEM3-GC31-LL,65,9,2048,2.0,PrimaryHybrid,54.78585701447757,59.30044351406856
ssp585,HadGEM3-GC31-LL,65,9,2048,3.0,PrimaryHybrid,76.03526914759672,81.26522998450508
ssp585,HadGEM3-GC31-LL,65,9,2049,1.0,PrimaryHybrid,34.91663061968811,37.40271853656433
ssp585,HadGEM3-GC31-LL,65,9,2049,2.0,PrimaryHybrid,55.20645961275134,59.367505007000844
ssp585,HadGEM3-GC31-LL,65,9,2049,3.0,PrimaryHybrid,76.45325584069629,81.33229147743738
ssp585,HadGEM3-GC31-LL,65,9,2050,1.0,PrimaryHybrid,35.302845361811855,37.329152534133264
ssp585,HadGEM3-GC31-LL,65,9,2050,2.0,PrimaryHybrid,55.56060028059064,59.29393900456979
ssp585,HadGEM3-GC31-LL,65,9,2050,3.0,PrimaryHybrid,76.83915818569396,81.25872547500633
ssp585,HadGEM3-GC31-LL,66,2,2025,1.0,PrimaryHybrid,19.19702930739612,19.580590851141096
ssp585,HadGEM3-GC31-LL,66,2,2025,2.0,PrimaryHybrid,23.22196418439241,24.335291217469408
ssp585,HadGEM3-GC31-LL,66,2,2025,3.0,PrimaryHybrid,26.715461710249894,29.089991583797715
ssp585,HadGEM3-GC31-LL,66,2,2026,1.0,PrimaryHybrid,19.39188809115397,19.70768896674702
ssp585,HadGEM3-GC31-LL,66,2,2026,2.0,PrimaryHybrid,23.435842597668906,24.46238933307533
ssp585,HadGEM3-GC31-LL,66,2,2026,3.0,PrimaryHybrid,26.89926824807031,29.217089699403633
ssp585,HadGEM3-GC31-LL,66,2,2027,1.0,PrimaryHybrid,19.674157574600454,19.75361080380832
ssp585,HadGEM3-GC31-LL,66,2,2027,2.0,PrimaryHybrid,23.71371786077168,24.508311170136626
ssp585,HadGEM3-GC31-LL,66,2,2027,3.0,PrimaryHybrid,27.234208568889297,29.263011536464933
ssp585,HadGEM3-GC31-LL,66,2,2028,1.0,PrimaryHybrid,19.77544179291881,19.718356362325
ssp585,HadGEM3-GC31-LL,66,2,2028,2.0,PrimaryHybrid,23.807095641935234,24.473056728653308
ssp585,HadGEM3-GC31-LL,66,2,2028,3.0,PrimaryHybrid,27.330956043212673,29.227757094981612
ssp585,HadGEM3-GC31-LL,66,2,2029,1.0,PrimaryHybrid,19.50683086406014,19.561597683404695
ssp585,HadGEM3-GC31-LL,66,2,2029,2.0,PrimaryHybrid,23.56886183518708,24.316298049733007
ssp585,HadGEM3-GC31-LL,66,2,2029,3.0,PrimaryHybrid,27.057622147957794,29.070998416061308
ssp585,HadGEM3-GC31-LL,66,2,2030,1.0,PrimaryHybrid,19.491988697552184,19.702745539527957
ssp585,HadGEM3-GC31-LL,66,2,2030,2.0,PrimaryHybrid,23.512324119577542,24.457445905856268
ssp585,HadGEM3-GC31-LL,66,2,2030,3.0,PrimaryHybrid,27.032121640142588,29.212146272184572
ssp585,HadGEM3-GC31-LL,66,2,2031,1.0,PrimaryHybrid,19.81604292158407,19.624951605922696
ssp585,HadGEM3-GC31-LL,66,2,2031,2.0,PrimaryHybrid,23.87619248018032,24.379651972251004
ssp585,HadGEM3-GC31-LL,66,2,2031,3.0,PrimaryHybrid,27.391465438259004,29.13435233857931
ssp585,HadGEM3-GC31-LL,66,2,2032,1.0,PrimaryHybrid,19.418020358946517,19.79400380779567
ssp585,HadGEM3-GC31-LL,66,2,2032,2.0,PrimaryHybrid,23.426509165857382,24.548704174123973
ssp585,HadGEM3-GC31-LL,66,2,2032,3.0,PrimaryHybrid,26.900929394456153,29.303404540452284
ssp585,HadGEM3-GC31-LL,66,2,2033,1.0,PrimaryHybrid,19.868976462602408,19.85859358711843
ssp585,HadGEM3-GC31-LL,66,2,2033,2.0,PrimaryHybrid,23.875913344609142,24.61329395344674
ssp585,HadGEM3-GC31-LL,66,2,2033,3.0,PrimaryHybrid,27.370613161490425,29.36799431977505
ssp585,HadGEM3-GC31-LL,66,2,2034,1.0,PrimaryHybrid,19.69544956934995,19.757188284032644
ssp585,HadGEM3-GC31-LL,66,2,2034,2.0,PrimaryHybrid,23.692500045984204,24.511888650360948
ssp585,HadGEM3-GC31-LL,66,2,2034,3.0,PrimaryHybrid,27.192935047506275,29.26658901668926
ssp585,HadGEM3-GC31-LL,66,2,2035,1.0,PrimaryHybrid,19.591286089690215,19.698777788733707
ssp585,HadGEM3-GC31-LL,66,2,2035,2.0,PrimaryHybrid,23.64038516294966,24.45347815506202
ssp585,HadGEM3-GC31-LL,66,2,2035,3.0,PrimaryHybrid,27.13672899954965,29.208178521390323
ssp585,HadGEM3-GC31-LL,66,2,2036,1.0,PrimaryHybrid,19.944111502974355,19.751139090198787
ssp585,HadGEM3-GC31-LL,66,2,2036,2.0,PrimaryHybrid,23.973622651103256,24.50583945652709
ssp585,HadGEM3-GC31-LL,66,2,2036,3.0,PrimaryHybrid,27.46526487779324,29.260539822855407
ssp585,HadGEM3-GC31-LL,66,2,2037,1.0,PrimaryHybrid,19.640802696685522,19.822298424115306
ssp585,HadGEM3-GC31-LL,66,2,2037,2.0,PrimaryHybrid,23.6845453938189,24.576998790443618
ssp585,HadGEM3-GC31-LL,66,2,2037,3.0,PrimaryHybrid,27.17461815174521,29.331699156771926
ssp585,HadGEM3-GC31-LL,66,2,2038,1.0,PrimaryHybrid,19.57152870759577,19.83986059976198
ssp585,HadGEM3-GC31-LL,66,2,2038,2.0,PrimaryHybrid,23.60419923589765,24.594560966090285
ssp585,HadGEM3-GC31-LL,66,2,2038,3.0,PrimaryHybrid,27.069395312578603,29.3492613324186
ssp585,HadGEM3-GC31-LL,66,2,2039,1.0,PrimaryHybrid,19.734426141540084,19.99766000020208
ssp585,HadGEM3-GC31-LL,66,2,2039,2.0,PrimaryHybrid,23.7580953927811,24.75236036653039
ssp585,HadGEM3-GC31-LL,66,2,2039,3.0,PrimaryHybrid,27.219873538516012,29.507060732858697
ssp585,HadGEM3-GC31-LL,66,2,2040,1.0,PrimaryHybrid,19.666305984614226,19.954014741465354
ssp585,HadGEM3-GC31-LL,66,2,2040,2.0,PrimaryHybrid,23.726091908824046,24.708715107793658
ssp585,HadGEM3-GC31-LL,66,2,2040,3.0,PrimaryHybrid,27.217093280334925,29.463415474121962
ssp585,HadGEM3-GC31-LL,66,2,2041,1.0,PrimaryHybrid,19.733117233701662,19.92246787039633
ssp585,HadGEM3-GC31-LL,66,2,2041,2.0,PrimaryHybrid,23.761322585730802,24.677168236724636
ssp585,HadGEM3-GC31-LL,66,2,2041,3.0,PrimaryHybrid,27.23868836045809,29.43186860305294
ssp585,HadGEM3-GC31-LL,66,2,2042,1.0,PrimaryHybrid,20.131165971726894,19.940290226422952
ssp585,HadGEM3-GC31-LL,66,2,2042,2.0,PrimaryHybrid,24.184523796713126,24.694990592751264
ssp585,HadGEM3-GC31-LL,66,2,2042,3.0,PrimaryHybrid,27.70934935399683,29.449690959079568
ssp585,HadGEM3-GC31-LL,66,2,2043,1.0,PrimaryHybrid,19.60893665004129,19.9067920025043
ssp585,HadGEM3-GC31-LL,66,2,2043,2.0,PrimaryHybrid,23.646265169454992,24.661492368832608
ssp585,HadGEM3-GC31-LL,66,2,2043,3.0,PrimaryHybrid,27.127991107087166,29.416192735160916
ssp585,HadGEM3-GC31-LL,66,2,2044,1.0,PrimaryHybrid,20.082617418909297,20.068038792978754
ssp585,HadGEM3-GC31-LL,66,2,2044,2.0,PrimaryHybrid,24.105221225810233,24.82273915930706
ssp585,HadGEM3-GC31-LL,66,2,2044,3.0,PrimaryHybrid,27.577519334453605,29.57743952563537
ssp585,HadGEM3-GC31-LL,66,2,2045,1.0,PrimaryHybrid,19.436705893609712,20.033174622065356
ssp585,HadGEM3-GC31-LL,66,2,2045,2.0,PrimaryHybrid,23.47007838864148,24.78787498839366
ssp585,HadGEM3-GC31-LL,66,2,2045,3.0,PrimaryHybrid,26.95321338410127,29.542575354721972
ssp585,HadGEM3-GC31-LL,66,2,2046,1.0,PrimaryHybrid,19.786300406317444,20.027515698801427
ssp585,HadGEM3-GC31-LL,66,2,2046,2.0,PrimaryHybrid,23.841278292388587,24.782216065129735
ssp585,HadGEM3-GC31-LL,66,2,2046,3.0,PrimaryHybrid,27.366612493010813,29.53691643145804
ssp585,HadGEM3-GC31-LL,66,2,2047,1.0,PrimaryHybrid,19.49216300314709,20.03870345513931
ssp585,HadGEM3-GC31-LL,66,2,2047,2.0,PrimaryHybrid,23.466645289749195,24.793403821467614
ssp585,HadGEM3-GC31-LL,66,2,2047,3.0,PrimaryHybrid,26.950134268425085,29.54810418779592
ssp585,HadGEM3-GC31-LL,66,2,2048,1.0,PrimaryHybrid,19.981476617518002,20.158776700486563
ssp585,HadGEM3-GC31-LL,66,2,2048,2.0,PrimaryHybrid,24.03683808259613,24.913477066814867
ssp585,HadGEM3-GC31-LL,66,2,2048,3.0,PrimaryHybrid,27.537020163232665,29.66817743314318
ssp585,HadGEM3-GC31-LL,66,2,2049,1.0,PrimaryHybrid,19.715460031173894,20.08904835865977
ssp585,HadGEM3-GC31-LL,66,2,2049,2.0,PrimaryHybrid,23.714454832050546,24.843748724988078
ssp585,HadGEM3-GC31-LL,66,2,2049,3.0,PrimaryHybrid,27.234402019432274,29.598449091316382
ssp585,HadGEM3-GC31-LL,66,2,2050,1.0,PrimaryHybrid,19.733393339509004,20.096138274013427
ssp585,HadGEM3-GC31-LL,66,2,2050,2.0,PrimaryHybrid,23.747643305428564,24.850838640341735
ssp585,HadGEM3-GC31-LL,66,2,2050,3.0,PrimaryHybrid,27.248448382492953,29.60553900667004
ssp585,HadGEM3-GC31-LL,66,4,2025,1.0,PrimaryHybrid,25.470484325541964,30.159493941077848
ssp585,HadGEM3-GC31-LL,66,4,2025,2.0,PrimaryHybrid,45.1249698881464,51.32272200972262
ssp585,HadGEM3-GC31-LL,66,4,2025,3.0,PrimaryHybrid,65.698461841346,72.48595007836738
ssp585,HadGEM3-GC31-LL,66,4,2026,1.0,PrimaryHybrid,25.66190872061,30.28659205668377
ssp585,HadGEM3-GC31-LL,66,4,2026,2.0,PrimaryHybrid,45.303142991598385,51.44982012532855
ssp585,HadGEM3-GC31-LL,66,4,2026,3.0,PrimaryHybrid,65.88054938266087,72.61304819397331
ssp585,HadGEM3-GC31-LL,66,4,2027,1.0,PrimaryHybrid,25.901415892226975,30.332513893745066
ssp585,HadGEM3-GC31-LL,66,4,2027,2.0,PrimaryHybrid,45.54824087694163,51.495741962389836
ssp585,HadGEM3-GC31-LL,66,4,2027,3.0,PrimaryHybrid,66.08442338275721,72.65897003103461
ssp585,HadGEM3-GC31-LL,66,4,2028,1.0,PrimaryHybrid,25.953795402367735,30.297259452261745
ssp585,HadGEM3-GC31-LL,66,4,2028,2.0,PrimaryHybrid,45.608899383686015,51.460487520906526
ssp585,HadGEM3-GC31-LL,66,4,2028,3.0,PrimaryHybrid,66.18145191872532,72.6237155895513
ssp585,HadGEM3-GC31-LL,66,4,2029,1.0,PrimaryHybrid,25.781422982094053,30.140500773341444
ssp585,HadGEM3-GC31-LL,66,4,2029,2.0,PrimaryHybrid,45.464275459573194,51.303728841986214
ssp585,HadGEM3-GC31-LL,66,4,2029,3.0,PrimaryHybrid,66.03665263531674,72.46695691063098
ssp585,HadGEM3-GC31-LL,66,4,2030,1.0,PrimaryHybrid,25.702444271782888,30.281648629464705
ssp585,HadGEM3-GC31-LL,66,4,2030,2.0,PrimaryHybrid,45.36583512826943,51.44487669810948
ssp585,HadGEM3-GC31-LL,66,4,2030,3.0,PrimaryHybrid,65.91400892668166,72.60810476675425
ssp585,HadGEM3-GC31-LL,66,4,2031,1.0,PrimaryHybrid,26.051841670025773,30.203854695859437
ssp585,HadGEM3-GC31-LL,66,4,2031,2.0,PrimaryHybrid,45.71965136794461,51.36708276450422
ssp585,HadGEM3-GC31-LL,66,4,2031,3.0,PrimaryHybrid,66.31027150517595,72.53031083314897
ssp585,HadGEM3-GC31-LL,66,4,2032,1.0,PrimaryHybrid,25.610873884182396,30.372906897732413
ssp585,HadGEM3-GC31-LL,66,4,2032,2.0,PrimaryHybrid,45.217993602272635,51.53613496637718
ssp585,HadGEM3-GC31-LL,66,4,2032,3.0,PrimaryHybrid,65.77867661417474,72.69936303502196
ssp585,HadGEM3-GC31-LL,66,4,2033,1.0,PrimaryHybrid,26.056889789055994,30.437496677055176
ssp585,HadGEM3-GC31-LL,66,4,2033,2.0,PrimaryHybrid,45.707762445676344,51.60072474569996
ssp585,HadGEM3-GC31-LL,66,4,2033,3.0,PrimaryHybrid,66.27732902011842,72.76395281434473
ssp585,HadGEM3-GC31-LL,66,4,2034,1.0,PrimaryHybrid,25.886395044418755,30.33609137396939
ssp585,HadGEM3-GC31-LL,66,4,2034,2.0,PrimaryHybrid,45.54782798432245,51.49931944261416
ssp585,HadGEM3-GC31-LL,66,4,2034,3.0,PrimaryHybrid,66.12835321299966,72.66254751125894
ssp585,HadGEM3-GC31-LL,66,4,2035,1.0,PrimaryHybrid,25.876772421688727,30.277680878670456
ssp585,HadGEM3-GC31-LL,66,4,2035,2.0,PrimaryHybrid,45.516505872831864,51.44090894731523
ssp585,HadGEM3-GC31-LL,66,4,2035,3.0,PrimaryHybrid,66.07986729350401,72.60413701596
ssp585,HadGEM3-GC31-LL,66,4,2036,1.0,PrimaryHybrid,26.143202656729787,30.330042180135536
ssp585,HadGEM3-GC31-LL,66,4,2036,2.0,PrimaryHybrid,45.795685086309135,51.493270248780306
ssp585,HadGEM3-GC31-LL,66,4,2036,3.0,PrimaryHybrid,66.36002876748842,72.65649831742506
ssp585,HadGEM3-GC31-LL,66,4,2037,1.0,PrimaryHybrid,25.876793753212873,30.40120151405205
ssp585,HadGEM3-GC31-LL,66,4,2037,2.0,PrimaryHybrid,45.50396544174576,51.56442958269683
ssp585,HadGEM3-GC31-LL,66,4,2037,3.0,PrimaryHybrid,66.07137528564112,72.72765765134159
ssp585,HadGEM3-GC31-LL,66,4,2038,1.0,PrimaryHybrid,25.83277507404259,30.41876368969873
ssp585,HadGEM3-GC31-LL,66,4,2038,2.0,PrimaryHybrid,45.476910395127106,51.581991758343506
ssp585,HadGEM3-GC31-LL,66,4,2038,3.0,PrimaryHybrid,66.05313122935583,72.74521982698828
ssp585,HadGEM3-GC31-LL,66,4,2039,1.0,PrimaryHybrid,26.00546809640946,30.57656309013883
ssp585,HadGEM3-GC31-LL,66,4,2039,2.0,PrimaryHybrid,45.629622715880124,51.73979115878361
ssp585,HadGEM3-GC31-LL,66,4,2039,3.0,PrimaryHybrid,66.16479506101449,72.90301922742837
ssp585,HadGEM3-GC31-LL,66,4,2040,1.0,PrimaryHybrid,25.9346490642561,30.532917831402102
ssp585,HadGEM3-GC31-LL,66,4,2040,2.0,PrimaryHybrid,45.577249046634044,51.69614590004687
ssp585,HadGEM3-GC31-LL,66,4,2040,3.0,PrimaryHybrid,66.14432128184215,72.85937396869163
ssp585,HadGEM3-GC31-LL,66,4,2041,1.0,PrimaryHybrid,25.94507519422296,30.50137096033308
ssp585,HadGEM3-GC31-LL,66,4,2041,2.0,PrimaryHybrid,45.57943373165296,51.664599028977854
ssp585,HadGEM3-GC31-LL,66,4,2041,3.0,PrimaryHybrid,66.1417753376314,72.82782709762262
ssp585,HadGEM3-GC31-LL,66,4,2042,1.0,PrimaryHybrid,26.282768574316346,30.5191933163597
ssp585,HadGEM3-GC31-LL,66,4,2042,2.0,PrimaryHybrid,45.94649515119984,51.682421385004474
ssp585,HadGEM3-GC31-LL,66,4,2042,3.0,PrimaryHybrid,66.52967867634845,72.84564945364924
ssp585,HadGEM3-GC31-LL,66,4,2043,1.0,PrimaryHybrid,25.831636699245657,30.485695092441045
ssp585,HadGEM3-GC31-LL,66,4,2043,2.0,PrimaryHybrid,45.500930555097824,51.648923161085825
ssp585,HadGEM3-GC31-LL,66,4,2043,3.0,PrimaryHybrid,66.07544982793448,72.81215122973059
ssp585,HadGEM3-GC31-LL,66,4,2044,1.0,PrimaryHybrid,26.25845382400689,30.646941882915495
ssp585,HadGEM3-GC31-LL,66,4,2044,2.0,PrimaryHybrid,45.91032589103898,51.810169951560276
ssp585,HadGEM3-GC31-LL,66,4,2044,3.0,PrimaryHybrid,66.4694158562123,72.97339802020504
ssp585,HadGEM3-GC31-LL,66,4,2045,1.0,PrimaryHybrid,25.750855610435984,30.612077712002105
ssp585,HadGEM3-GC31-LL,66,4,2045,2.0,PrimaryHybrid,45.35658646945581,51.775305780646875
ssp585,HadGEM3-GC31-LL,66,4,2045,3.0,PrimaryHybrid,65.90039145814698,72.93853384929163
ssp585,HadGEM3-GC31-LL,66,4,2046,1.0,PrimaryHybrid,26.086130592970683,30.60641878873818
ssp585,HadGEM3-GC31-LL,66,4,2046,2.0,PrimaryHybrid,45.75980883149278,51.769646857382945
ssp585,HadGEM3-GC31-LL,66,4,2046,3.0,PrimaryHybrid,66.34681367175001,72.93287492602772
ssp585,HadGEM3-GC31-LL,66,4,2047,1.0,PrimaryHybrid,25.744630726760974,30.617606545076058
ssp585,HadGEM3-GC31-LL,66,4,2047,2.0,PrimaryHybrid,45.38270896870643,51.78083461372083
ssp585,HadGEM3-GC31-LL,66,4,2047,3.0,PrimaryHybrid,65.95856089321354,72.9440626823656
ssp585,HadGEM3-GC31-LL,66,4,2048,1.0,PrimaryHybrid,26.24967887625421,30.737679790423304
ssp585,HadGEM3-GC31-LL,66,4,2048,2.0,PrimaryHybrid,45.87359364728872,51.900907859068084
ssp585,HadGEM3-GC31-LL,66,4,2048,3.0,PrimaryHybrid,66.42690180509514,73.06413592771285
ssp585,HadGEM3-GC31-LL,66,4,2049,1.0,PrimaryHybrid,25.962012071812694,30.66795144859651
ssp585,HadGEM3-GC31-LL,66,4,2049,2.0,PrimaryHybrid,45.59455572462747,51.831179517241296
ssp585,HadGEM3-GC31-LL,66,4,2049,3.0,PrimaryHybrid,66.15467144384351,72.99440758588607
ssp585,HadGEM3-GC31-LL,66,4,2050,1.0,PrimaryHybrid,26.018066990589517,30.67504136395017
ssp585,HadGEM3-GC31-LL,66,4,2050,2.0,PrimaryHybrid,45.659330080088466,51.83826943259494
ssp585,HadGEM3-GC31-LL,66,4,2050,3.0,PrimaryHybrid,66.22803022502832,73.00149750123973
ssp585,HadGEM3-GC31-LL,66,9,2025,1.0,PrimaryHybrid,34.108524639158425,36.85406316034327
ssp585,HadGEM3-GC31-LL,66,9,2025,2.0,PrimaryHybrid,54.38268335882099,58.8188496307798
ssp585,HadGEM3-GC31-LL,66,9,2025,3.0,PrimaryHybrid,75.64988507565975,80.78363610121632
ssp585,HadGEM3-GC31-LL,66,9,2026,1.0,PrimaryHybrid,34.47071907035829,36.98116127594919
ssp585,HadGEM3-GC31-LL,66,9,2026,2.0,PrimaryHybrid,54.75978113006845,58.94594774638571
ssp585,HadGEM3-GC31-LL,66,9,2026,3.0,PrimaryHybrid,76.01267758193943,80.91073421682225
ssp585,HadGEM3-GC31-LL,66,9,2027,1.0,PrimaryHybrid,34.765080921728114,37.02708311301049
ssp585,HadGEM3-GC31-LL,66,9,2027,2.0,PrimaryHybrid,55.03047061718915,58.99186958344701
ssp585,HadGEM3-GC31-LL,66,9,2027,3.0,PrimaryHybrid,76.26055856582346,80.95665605388355
ssp585,HadGEM3-GC31-LL,66,9,2028,1.0,PrimaryHybrid,34.921970575603005,36.99182867152717
ssp585,HadGEM3-GC31-LL,66,9,2028,2.0,PrimaryHybrid,55.208066326099065,58.956615141963695
ssp585,HadGEM3-GC31-LL,66,9,2028,3.0,PrimaryHybrid,76.47535262068382,80.92140161240022
ssp585,HadGEM3-GC31-LL,66,9,2029,1.0,PrimaryHybrid,34.6435283551487,36.83506999260687
ssp585,HadGEM3-GC31-LL,66,9,2029,2.0,PrimaryHybrid,54.9481014514917,58.79985646304339
ssp585,HadGEM3-GC31-LL,66,9,2029,3.0,PrimaryHybrid,76.21829928921694,80.76464293347992
ssp585,HadGEM3-GC31-LL,66,9,2030,1.0,PrimaryHybrid,34.52802293692681,36.97621784873013
ssp585,HadGEM3-GC31-LL,66,9,2030,2.0,PrimaryHybrid,54.806173322347576,58.94100431916666
ssp585,HadGEM3-GC31-LL,66,9,2030,3.0,PrimaryHybrid,76.05646924583934,80.90579078960319
ssp585,HadGEM3-GC31-LL,66,9,2031,1.0,PrimaryHybrid,35.02492495630742,36.898423915124866
ssp585,HadGEM3-GC31-LL,66,9,2031,2.0,PrimaryHybrid,55.35561004742384,58.86321038556139
ssp585,HadGEM3-GC31-LL,66,9,2031,3.0,PrimaryHybrid,76.63346423616885,80.82799685599792
ssp585,HadGEM3-GC31-LL,66,9,2032,1.0,PrimaryHybrid,34.41607965731031,37.06747611699784
ssp585,HadGEM3-GC31-LL,66,9,2032,2.0,PrimaryHybrid,54.66351619353175,59.03226258743435
ssp585,HadGEM3-GC31-LL,66,9,2032,3.0,PrimaryHybrid,75.9543526185147,80.9970490578709
ssp585,HadGEM3-GC31-LL,66,9,2033,1.0,PrimaryHybrid,34.93343872210298,37.132065896320604
ssp585,HadGEM3-GC31-LL,66,9,2033,2.0,PrimaryHybrid,55.188853166518946,59.09685236675713
ssp585,HadGEM3-GC31-LL,66,9,2033,3.0,PrimaryHybrid,76.46683085628096,81.06163883719366
ssp585,HadGEM3-GC31-LL,66,9,2034,1.0,PrimaryHybrid,34.779734619817866,37.03066059323481
ssp585,HadGEM3-GC31-LL,66,9,2034,2.0,PrimaryHybrid,55.075315952727216,58.99544706367134
ssp585,HadGEM3-GC31-LL,66,9,2034,3.0,PrimaryHybrid,76.36405257535546,80.96023353410786
ssp585,HadGEM3-GC31-LL,66,9,2035,1.0,PrimaryHybrid,34.80266567561045,36.97225009793588
ssp585,HadGEM3-GC31-LL,66,9,2035,2.0,PrimaryHybrid,55.08215096597823,58.937036568372406
ssp585,HadGEM3-GC31-LL,66,9,2035,3.0,PrimaryHybrid,76.33639901607528,80.90182303880893
ssp585,HadGEM3-GC31-LL,66,9,2036,1.0,PrimaryHybrid,35.10817213246653,37.02461139940097
ssp585,HadGEM3-GC31-LL,66,9,2036,2.0,PrimaryHybrid,55.41551533627724,58.98939786983749
ssp585,HadGEM3-GC31-LL,66,9,2036,3.0,PrimaryHybrid,76.69500533036016,80.95418434027401
ssp585,HadGEM3-GC31-LL,66,9,2037,1.0,PrimaryHybrid,34.72661425407476,37.09577073331748
ssp585,HadGEM3-GC31-LL,66,9,2037,2.0,PrimaryHybrid,55.01518937733482,59.060557203754
ssp585,HadGEM3-GC31-LL,66,9,2037,3.0,PrimaryHybrid,76.24914108119766,81.02534367419054
ssp585,HadGEM3-GC31-LL,66,9,2038,1.0,PrimaryHybrid,34.63599376779354,37.11333290896415
ssp585,HadGEM3-GC31-LL,66,9,2038,2.0,PrimaryHybrid,54.91147504963933,59.07811937940067
ssp585,HadGEM3-GC31-LL,66,9,2038,3.0,PrimaryHybrid,76.18795258551117,81.0429058498372
ssp585,HadGEM3-GC31-LL,66,9,2039,1.0,PrimaryHybrid,34.804839313498874,37.27113230940426
ssp585,HadGEM3-GC31-LL,66,9,2039,2.0,PrimaryHybrid,55.042378191289465,59.23591877984078
ssp585,HadGEM3-GC31-LL,66,9,2039,3.0,PrimaryHybrid,76.31029006172923,81.20070525027731
ssp585,HadGEM3-GC31-LL,66,9,2040,1.0,PrimaryHybrid,34.76024609846693,37.22748705066753
ssp585,HadGEM3-GC31-LL,66,9,2040,2.0,PrimaryHybrid,55.05364448366172,59.19227352110404
ssp585,HadGEM3-GC31-LL,66,9,2040,3.0,PrimaryHybrid,76.33223441706025,81.15705999154058
ssp585,HadGEM3-GC31-LL,66,9,2041,1.0,PrimaryHybrid,34.73739240382888,37.1959401795985
ssp585,HadGEM3-GC31-LL,66,9,2041,2.0,PrimaryHybrid,55.0118463455162,59.16072665003502
ssp585,HadGEM3-GC31-LL,66,9,2041,3.0,PrimaryHybrid,76.27957466815154,81.12551312047154
ssp585,HadGEM3-GC31-LL,66,9,2042,1.0,PrimaryHybrid,35.38747735993702,37.21376253562512
ssp585,HadGEM3-GC31-LL,66,9,2042,2.0,PrimaryHybrid,55.68412821245904,59.178549006061644
ssp585,HadGEM3-GC31-LL,66,9,2042,3.0,PrimaryHybrid,76.94400082690233,81.14333547649817
ssp585,HadGEM3-GC31-LL,66,9,2043,1.0,PrimaryHybrid,34.59497836261904,37.18026431170647
ssp585,HadGEM3-GC31-LL,66,9,2043,2.0,PrimaryHybrid,54.87143061063359,59.145050782142995
ssp585,HadGEM3-GC31-LL,66,9,2043,3.0,PrimaryHybrid,76.1627484869536,81.10983725257951
ssp585,HadGEM3-GC31-LL,66,9,2044,1.0,PrimaryHybrid,35.25612216426905,37.341511102180924
ssp585,HadGEM3-GC31-LL,66,9,2044,2.0,PrimaryHybrid,55.53899261230734,59.30629757261744
ssp585,HadGEM3-GC31-LL,66,9,2044,3.0,PrimaryHybrid,76.76243606614159,81.27108404305396
ssp585,HadGEM3-GC31-LL,66,9,2045,1.0,PrimaryHybrid,34.45876457919308,37.30664693126753
ssp585,HadGEM3-GC31-LL,66,9,2045,2.0,PrimaryHybrid,54.67455422827192,59.271433401704044
