anchor_year,eval_tower,model,bin,date,feature,shap_value
2022,4,XGB,1-7,2022-12-20,fx_SWC_lag28,-0.07298591732978821
2022,4,XGB,1-7,2022-12-20,fx_TS_lag28,-0.3155180811882019
2022,4,XGB,1-7,2022-12-20,fx_SWC_roll7,0.007590044755488634
2022,4,XGB,1-7,2022-12-20,fx_TS_roll7,0.015236805193126202
2022,4,XGB,1-7,2022-12-20,fx_SWC_roll14,0.009745213203132153
2022,4,XGB,1-7,2022-12-20,fx_TS_roll14,0.0
2022,4,XGB,1-7,2022-12-20,fx_DOY_sin,0.016507498919963837
2022,4,XGB,1-7,2022-12-20,fx_DOY_cos,-0.05260259285569191
2022,4,XGB,1-7,2022-12-20,fx_is_growing,0.0
2022,4,XGB,1-7,2022-12-20,fx_is_winter,0.0
2022,4,XGB,1-7,2022-12-20,fx_lsu_dens,-9.0195951461792
2022,4,XGB,1-7,2022-12-20,fx_grazing_active,0.0
2022,4,XGB,1-7,2022-12-20,fx_days_since_grazing,0.49761348962783813
2022,4,XGB,1-7,2022-12-20,ar_fc_dlag1,0.16258834302425385
2022,4,XGB,1-7,2022-12-20,is_t2,0.0010912365978583694
2022,4,XGB,1-7,2022-12-20,is_t4,-0.24896657466888428
2022,4,XGB,1-7,2022-12-20,is_t9,-0.46087583899497986
2022,4,LightGBM,1-7,2022-12-20,ar_ch4_dlag1,-1.5910688511435496
2022,4,LightGBM,1-7,2022-12-20,ar_ch4_dlag2,-0.808506636869362
2022,4,LightGBM,1-7,2022-12-20,ar_ch4_dlag3,-0.5772373635359991
2022,4,LightGBM,1-7,2022-12-20,ar_ch4_dlag7,0.20968565304528508
2022,4,LightGBM,1-7,2022-12-20,ar_ch4_dlag14,0.033271781814095194
2022,4,LightGBM,1-7,2022-12-20,ar_ch4_drm7,-1.452912562027874
2022,4,LightGBM,1-7,2022-12-20,fx_WS_mean,-0.6271743118941192
2022,4,LightGBM,1-7,2022-12-20,fx_USTAR_mean,-1.341341834627074
2022,4,LightGBM,1-7,2022-12-20,fx_TA_mean,-0.044798383047297545
2022,4,LightGBM,1-7,2022-12-20,fx_TA_min,-0.10188130555043008
2022,4,LightGBM,1-7,2022-12-20,fx_TA_max,-0.17610459222065256
2022,4,LightGBM,1-7,2022-12-20,fx_VPD_mean,-0.3017512096719262
2022,4,LightGBM,1-7,2022-12-20,fx_SWIN_mean,0.0073144589369980965
2022,4,LightGBM,1-7,2022-12-20,fx_RN_mean,0.0187213085293998
2022,4,LightGBM,1-7,2022-12-20,fx_PPFD_mean,0.10789196489505665
2022,4,LightGBM,1-7,2022-12-20,fx_SWC_mean,-0.014275164929915922
2022,4,LightGBM,1-7,2022-12-20,fx_TS_mean,0.004934093945235721
2022,4,LightGBM,1-7,2022-12-20,fx_SHF_mean,-0.03572837490684887
2022,4,LightGBM,1-7,2022-12-20,fx_PRECIP_sum,4.37960157664083
2022,4,LightGBM,1-7,2022-12-20,fx_wd_sin,-0.4062561731354495
2022,4,LightGBM,1-7,2022-12-20,fx_wd_cos,-0.2703764702481835
2022,4,LightGBM,1-7,2022-12-20,fx_SWC_lag7,0.22809669282417322
2022,4,LightGBM,1-7,2022-12-20,fx_TS_lag7,0.021562634373620444
2022,4,LightGBM,1-7,2022-12-20,fx_SWC_lag14,0.07742265689561878
2022,4,LightGBM,1-7,2022-12-20,fx_TS_lag14,0.013993370270483134
2022,4,LightGBM,1-7,2022-12-20,fx_SWC_lag21,-0.06134566953752358
2022,4,LightGBM,1-7,2022-12-20,fx_TS_lag21,-0.15215076823718646
2022,4,LightGBM,1-7,2022-12-20,fx_SWC_lag28,-0.2171810985062657
2022,4,LightGBM,1-7,2022-12-20,fx_TS_lag28,-0.21370143879246667
2022,4,LightGBM,1-7,2022-12-20,fx_SWC_roll7,0.032214661005665765
2022,4,LightGBM,1-7,2022-12-20,fx_TS_roll7,0.015433847108474527
2022,4,LightGBM,1-7,2022-12-20,fx_SWC_roll14,0.02304395834728978
2022,4,LightGBM,1-7,2022-12-20,fx_TS_roll14,-0.001702805549095997
2022,4,LightGBM,1-7,2022-12-20,fx_DOY_sin,0.012787000285450456
2022,4,LightGBM,1-7,2022-12-20,fx_DOY_cos,-0.08754755984835362
2022,4,LightGBM,1-7,2022-12-20,fx_is_growing,0.0
2022,4,LightGBM,1-7,2022-12-20,fx_is_winter,0.0
2022,4,LightGBM,1-7,2022-12-20,fx_lsu_dens,-9.701193243029
2022,4,LightGBM,1-7,2022-12-20,fx_grazing_active,-0.01473101401803656
2022,4,LightGBM,1-7,2022-12-20,fx_days_since_grazing,1.49964451599624
2022,4,LightGBM,1-7,2022-12-20,ar_fc_dlag1,0.17216693875537237
2022,4,LightGBM,1-7,2022-12-20,is_t2,0.0005289458153854519
2022,4,LightGBM,1-7,2022-12-20,is_t4,-0.5077537489610104
2022,4,LightGBM,1-7,2022-12-20,is_t9,-1.5676906850086794
2022,4,Ensemble_unweighted,1-7,2022-12-20,ar_ch4_dlag1,-0.7096493002729002
2022,4,Ensemble_unweighted,1-7,2022-12-20,ar_ch4_dlag2,-0.8065932642860743
2022,4,Ensemble_unweighted,1-7,2022-12-20,ar_ch4_dlag3,-0.5253457834878197
2022,4,Ensemble_unweighted,1-7,2022-12-20,ar_ch4_dlag7,0.10167646857003658
2022,4,Ensemble_unweighted,1-7,2022-12-20,ar_ch4_dlag14,0.009252220280220134
2022,4,Ensemble_unweighted,1-7,2022-12-20,ar_ch4_drm7,-1.5112723837967956
2022,4,Ensemble_unweighted,1-7,2022-12-20,fx_WS_mean,1.1124286547251836
2022,4,Ensemble_unweighted,1-7,2022-12-20,fx_USTAR_mean,19.113587284883643
2022,4,Ensemble_unweighted,1-7,2022-12-20,fx_TA_mean,-0.03366586091733086
2022,4,Ensemble_unweighted,1-7,2022-12-20,fx_TA_min,-0.05928634438178915
2022,4,Ensemble_unweighted,1-7,2022-12-20,fx_TA_max,-0.10548103645340084
2022,4,Ensemble_unweighted,1-7,2022-12-20,fx_VPD_mean,-0.1543339262412393
2022,4,Ensemble_unweighted,1-7,2022-12-20,fx_SWIN_mean,0.010079622384274511
2022,4,Ensemble_unweighted,1-7,2022-12-20,fx_RN_mean,-0.007058099896155684
2022,4,Ensemble_unweighted,1-7,2022-12-20,fx_PPFD_mean,0.04738928725089592
2022,4,Ensemble_unweighted,1-7,2022-12-20,fx_SWC_mean,-0.03799332723008978
2022,4,Ensemble_unweighted,1-7,2022-12-20,fx_TS_mean,-0.009538067181429181
2022,4,Ensemble_unweighted,1-7,2022-12-20,fx_SHF_mean,-0.06392867079660793
2022,4,Ensemble_unweighted,1-7,2022-12-20,fx_PRECIP_sum,3.091407619943302
2022,4,Ensemble_unweighted,1-7,2022-12-20,fx_wd_sin,-0.2845099707715244
2022,4,Ensemble_unweighted,1-7,2022-12-20,fx_wd_cos,-0.15955476890209774
2022,4,Ensemble_unweighted,1-7,2022-12-20,fx_SWC_lag7,0.05606924188208611
2022,4,Ensemble_unweighted,1-7,2022-12-20,fx_TS_lag7,-0.014233156971361282
2022,4,Ensemble_unweighted,1-7,2022-12-20,fx_SWC_lag14,0.00848392251923888
2022,4,Ensemble_unweighted,1-7,2022-12-20,fx_TS_lag14,-0.01995482944099372
2022,4,Ensemble_unweighted,1-7,2022-12-20,fx_SWC_lag21,-0.049054056452991324
2022,4,Ensemble_unweighted,1-7,2022-12-20,fx_TS_lag21,-0.13432540230926876
2022,4,Ensemble_unweighted,1-7,2022-12-20,fx_SWC_lag28,-0.11803415200139318
2022,4,Ensemble_unweighted,1-7,2022-12-20,fx_TS_lag28,-0.24814030457404368
2022,4,Ensemble_unweighted,1-7,2022-12-20,fx_SWC_roll7,-0.02356500437624844
2022,4,Ensemble_unweighted,1-7,2022-12-20,fx_TS_roll7,-0.010182174548362987
2022,4,Ensemble_unweighted,1-7,2022-12-20,fx_SWC_roll14,0.018186264119966475
2022,4,Ensemble_unweighted,1-7,2022-12-20,fx_TS_roll14,-0.02437795811549954
2022,4,Ensemble_unweighted,1-7,2022-12-20,fx_DOY_sin,0.009562109078120691
2022,4,Ensemble_unweighted,1-7,2022-12-20,fx_DOY_cos,0.8056364659957208
2022,4,Ensemble_unweighted,1-7,2022-12-20,fx_is_growing,0.16248575187846986
2022,4,Ensemble_unweighted,1-7,2022-12-20,fx_is_winter,-0.0011500824112554583
2022,4,Ensemble_unweighted,1-7,2022-12-20,fx_lsu_dens,-1.8108473139781323
2022,4,Ensemble_unweighted,1-7,2022-12-20,fx_grazing_active,-0.05175446182959073
2022,4,Ensemble_unweighted,1-7,2022-12-20,fx_days_since_grazing,0.5999649662944939
2022,4,Ensemble_unweighted,1-7,2022-12-20,ar_fc_dlag1,0.020307646376095792
2022,4,Ensemble_unweighted,1-7,2022-12-20,is_t2,-0.00513740993660576
2022,4,Ensemble_unweighted,1-7,2022-12-20,is_t4,-0.20188758498497628
2022,4,Ensemble_unweighted,1-7,2022-12-20,is_t9,-0.5390546596417303
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,ar_ch4_dlag1,-0.7392093091584191
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,ar_ch4_dlag2,-0.8111292355414941
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,ar_ch4_dlag3,-0.5278487727380893
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,ar_ch4_dlag7,0.10309918783480647
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,ar_ch4_dlag14,0.009675414450378676
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,ar_ch4_drm7,-1.5183206393473672
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,fx_WS_mean,1.0540816089704401
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,fx_USTAR_mean,18.388919044541797
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,fx_TA_mean,-0.034604874174247055
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,fx_TA_min,-0.05926198237070837
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,fx_TA_max,-0.10716125001131255
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,fx_VPD_mean,-0.15522140519539987
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,fx_SWIN_mean,0.009905817201979795
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,fx_RN_mean,-0.006651736358514705
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,fx_PPFD_mean,0.04719329408891692
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,fx_SWC_mean,-0.03710724422521042
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,fx_TS_mean,-0.009143072703331343
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,fx_SHF_mean,-0.0629833143258814
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,fx_PRECIP_sum,3.1381037889010965
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,fx_wd_sin,-0.2910930780973473
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,fx_wd_cos,-0.1623510863695406
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,fx_SWC_lag7,0.0575979282780158
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,fx_TS_lag7,-0.013696063158322714
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,fx_SWC_lag14,0.009184450322735273
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,fx_TS_lag14,-0.019348186770660115
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,fx_SWC_lag21,-0.04872606896781061
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,fx_TS_lag21,-0.1340603116760246
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,fx_SWC_lag28,-0.11892608297497438
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,fx_TS_lag28,-0.24951510358050524
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,fx_SWC_roll7,-0.022560919898712076
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,fx_TS_roll7,-0.009561840858762357
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,fx_SWC_roll14,0.01818270603509332
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,fx_TS_roll14,-0.023852949752711284
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,fx_DOY_sin,0.009471142784357494
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,fx_DOY_cos,0.7740746155654339
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,fx_is_growing,0.1566355324038359
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,fx_is_winter,-0.0011243905018996144
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,fx_lsu_dens,-2.076230357025028
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,fx_grazing_active,-0.05076765698755417
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,fx_days_since_grazing,0.6108382893969543
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,ar_fc_dlag1,0.024132180084892423
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,is_t2,-0.005001133796895079
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,is_t4,-0.20673504078467997
2022,4,Ensemble_MASEweighted,1-7,2022-12-20,is_t9,-0.5515514690165498
2022,4,RF,8-30,2023-01-04,ar_ch4_dlag1,-0.768782119668083
2022,4,RF,8-30,2023-01-04,ar_ch4_dlag2,-1.0807809989536599
2022,4,RF,8-30,2023-01-04,ar_ch4_dlag3,0.6292830345299166
2022,4,RF,8-30,2023-01-04,ar_ch4_dlag7,0.10670707188471053
2022,4,RF,8-30,2023-01-04,ar_ch4_dlag14,0.10148271694224632
2022,4,RF,8-30,2023-01-04,ar_ch4_drm7,-2.2441094183291312
2022,4,RF,8-30,2023-01-04,fx_WS_mean,5.9257628859935485
2022,4,RF,8-30,2023-01-04,fx_USTAR_mean,-1.737850799599495
2022,4,RF,8-30,2023-01-04,fx_TA_mean,0.18261894180594748
2022,4,RF,8-30,2023-01-04,fx_TA_min,0.15485175517939473
2022,4,RF,8-30,2023-01-04,fx_TA_max,-0.05017607906333732
2022,4,RF,8-30,2023-01-04,fx_VPD_mean,-0.23154018455315253
2022,4,RF,8-30,2023-01-04,fx_SWIN_mean,0.07781087047692054
2022,4,RF,8-30,2023-01-04,fx_RN_mean,0.1015316067039595
2022,4,RF,8-30,2023-01-04,fx_PPFD_mean,0.325955068965094
2022,4,RF,8-30,2023-01-04,fx_SWC_mean,-0.11584032556064011
2022,4,RF,8-30,2023-01-04,fx_TS_mean,0.0184924891315012
2022,4,RF,8-30,2023-01-04,fx_SHF_mean,-0.027935250899721598
2022,4,RF,8-30,2023-01-04,fx_PRECIP_sum,0.6009508240750943
2022,4,RF,8-30,2023-01-04,fx_wd_sin,-0.05042292314771026
2022,4,RF,8-30,2023-01-04,fx_wd_cos,-0.1803926547690012
2022,4,RF,8-30,2023-01-04,fx_SWC_lag7,0.003420036296046483
2022,4,RF,8-30,2023-01-04,fx_TS_lag7,0.03772659890294724
2022,4,RF,8-30,2023-01-04,fx_SWC_lag14,0.007644186399625614
2022,4,RF,8-30,2023-01-04,fx_TS_lag14,-0.09586517103952721
2022,4,RF,8-30,2023-01-04,fx_SWC_lag21,-0.16363779144814397
2022,4,RF,8-30,2023-01-04,fx_TS_lag21,-0.2901835508263707
2022,4,RF,8-30,2023-01-04,fx_SWC_lag28,-0.207004176114247
2022,4,RF,8-30,2023-01-04,fx_TS_lag28,-0.4863720821841535
2022,4,RF,8-30,2023-01-04,fx_SWC_roll7,-0.08610251326484379
2022,4,RF,8-30,2023-01-04,fx_TS_roll7,0.015110495731136516
2022,4,RF,8-30,2023-01-04,fx_SWC_roll14,0.05808532205310208
2022,4,RF,8-30,2023-01-04,fx_TS_roll14,-0.03579969768552736
2022,4,RF,8-30,2023-01-04,fx_DOY_sin,-0.014952073852260427
2022,4,RF,8-30,2023-01-04,fx_DOY_cos,-0.23421347853358856
2022,4,RF,8-30,2023-01-04,fx_is_growing,-0.023068502969964898
2022,4,RF,8-30,2023-01-04,fx_is_winter,-0.013610796883901736
2022,4,RF,8-30,2023-01-04,fx_lsu_dens,-8.064213485348684
2022,4,RF,8-30,2023-01-04,fx_grazing_active,-0.2234570802646729
2022,4,RF,8-30,2023-01-04,fx_days_since_grazing,0.3892443286813202
2022,4,RF,8-30,2023-01-04,ar_fc_dlag1,-0.2672827597839728
2022,4,RF,8-30,2023-01-04,is_t2,-0.03475360299344479
2022,4,RF,8-30,2023-01-04,is_t4,-0.06279744379414984
2022,4,RF,8-30,2023-01-04,is_t9,-0.10788159271009677
2022,4,XGB,8-30,2023-01-04,ar_ch4_dlag1,-2.5429468154907227
2022,4,XGB,8-30,2023-01-04,ar_ch4_dlag2,-0.7362300157546997
2022,4,XGB,8-30,2023-01-04,ar_ch4_dlag3,0.314180850982666
2022,4,XGB,8-30,2023-01-04,ar_ch4_dlag7,0.10135255753993988
2022,4,XGB,8-30,2023-01-04,ar_ch4_dlag14,0.018822969868779182
2022,4,XGB,8-30,2023-01-04,ar_ch4_drm7,-1.2883095741271973
2022,4,XGB,8-30,2023-01-04,fx_WS_mean,3.673495054244995
2022,4,XGB,8-30,2023-01-04,fx_USTAR_mean,-0.7779386043548584
2022,4,XGB,8-30,2023-01-04,fx_TA_mean,-0.08393874764442444
2022,4,XGB,8-30,2023-01-04,fx_TA_min,-0.00911036878824234
2022,4,XGB,8-30,2023-01-04,fx_TA_max,-0.14323370158672333
2022,4,XGB,8-30,2023-01-04,fx_VPD_mean,-0.055221039801836014
2022,4,XGB,8-30,2023-01-04,fx_SWIN_mean,-0.0023141675628721714
2022,4,XGB,8-30,2023-01-04,fx_RN_mean,0.00236715329810977
2022,4,XGB,8-30,2023-01-04,fx_PPFD_mean,-0.022760892286896706
2022,4,XGB,8-30,2023-01-04,fx_SWC_mean,0.01086620707064867
2022,4,XGB,8-30,2023-01-04,fx_TS_mean,0.008854441344738007
2022,4,XGB,8-30,2023-01-04,fx_SHF_mean,-0.009985486976802349
2022,4,XGB,8-30,2023-01-04,fx_PRECIP_sum,0.03080448880791664
2022,4,XGB,8-30,2023-01-04,fx_wd_sin,-0.6477466821670532
2022,4,XGB,8-30,2023-01-04,fx_wd_cos,-0.23001782596111298
2022,4,XGB,8-30,2023-01-04,fx_SWC_lag7,0.011246724985539913
2022,4,XGB,8-30,2023-01-04,fx_TS_lag7,-0.002033113967627287
2022,4,XGB,8-30,2023-01-04,fx_SWC_lag14,0.0
2022,4,XGB,8-30,2023-01-04,fx_TS_lag14,0.0
2022,4,XGB,8-30,2023-01-04,fx_SWC_lag21,-0.0044279382564127445
2022,4,XGB,8-30,2023-01-04,fx_TS_lag21,-0.06976810842752457
2022,4,XGB,8-30,2023-01-04,fx_SWC_lag28,-0.07298591732978821
2022,4,XGB,8-30,2023-01-04,fx_TS_lag28,-0.34679114818573
2022,4,XGB,8-30,2023-01-04,fx_SWC_roll7,0.007590044755488634
2022,4,XGB,8-30,2023-01-04,fx_TS_roll7,0.015236805193126202
2022,4,XGB,8-30,2023-01-04,fx_SWC_roll14,0.009745213203132153
2022,4,XGB,8-30,2023-01-04,fx_TS_roll14,0.0
2022,4,XGB,8-30,2023-01-04,fx_DOY_sin,-0.0023208921775221825
2022,4,XGB,8-30,2023-01-04,fx_DOY_cos,-0.06335637718439102
2022,4,XGB,8-30,2023-01-04,fx_is_growing,0.0
2022,4,XGB,8-30,2023-01-04,fx_is_winter,0.0
2022,4,XGB,8-30,2023-01-04,fx_lsu_dens,-9.122697830200195
2022,4,XGB,8-30,2023-01-04,fx_grazing_active,0.0
2022,4,XGB,8-30,2023-01-04,fx_days_since_grazing,0.49761348962783813
2022,4,XGB,8-30,2023-01-04,ar_fc_dlag1,0.16014710068702698
2022,4,XGB,8-30,2023-01-04,is_t2,0.0010912365978583694
2022,4,XGB,8-30,2023-01-04,is_t4,-0.24896657466888428
2022,4,XGB,8-30,2023-01-04,is_t9,-0.3663405179977417
2022,4,LightGBM,8-30,2023-01-04,ar_ch4_dlag1,-1.372842616832357
2022,4,LightGBM,8-30,2023-01-04,ar_ch4_dlag2,-0.47090832752072903
2022,4,LightGBM,8-30,2023-01-04,ar_ch4_dlag3,0.4150891620564409
2022,4,LightGBM,8-30,2023-01-04,ar_ch4_dlag7,0.07183100254438127
2022,4,LightGBM,8-30,2023-01-04,ar_ch4_dlag14,0.07737313119166064
2022,4,LightGBM,8-30,2023-01-04,ar_ch4_drm7,-1.2996663011927136
2022,4,LightGBM,8-30,2023-01-04,fx_WS_mean,6.206182756171335
2022,4,LightGBM,8-30,2023-01-04,fx_USTAR_mean,-0.9973638810690816
2022,4,LightGBM,8-30,2023-01-04,fx_TA_mean,0.2023241613608794
2022,4,LightGBM,8-30,2023-01-04,fx_TA_min,-0.0948702588042736
2022,4,LightGBM,8-30,2023-01-04,fx_TA_max,-0.17878661961010991
2022,4,LightGBM,8-30,2023-01-04,fx_VPD_mean,-0.6626091387329236
2022,4,LightGBM,8-30,2023-01-04,fx_SWIN_mean,0.005667800808109673
2022,4,LightGBM,8-30,2023-01-04,fx_RN_mean,0.0696050469581828
2022,4,LightGBM,8-30,2023-01-04,fx_PPFD_mean,0.0559652915367974
2022,4,LightGBM,8-30,2023-01-04,fx_SWC_mean,-0.003196359397624587
2022,4,LightGBM,8-30,2023-01-04,fx_TS_mean,0.004934093945235721
2022,4,LightGBM,8-30,2023-01-04,fx_SHF_mean,-0.04749835701648819
2022,4,LightGBM,8-30,2023-01-04,fx_PRECIP_sum,0.28249755263507226
2022,4,LightGBM,8-30,2023-01-04,fx_wd_sin,-0.3467955888342854
2022,4,LightGBM,8-30,2023-01-04,fx_wd_cos,-0.6544178766870234
2022,4,LightGBM,8-30,2023-01-04,fx_SWC_lag7,0.0970406048832492
2022,4,LightGBM,8-30,2023-01-04,fx_TS_lag7,-0.01561499146443982
2022,4,LightGBM,8-30,2023-01-04,fx_SWC_lag14,0.01606763791698103
2022,4,LightGBM,8-30,2023-01-04,fx_TS_lag14,0.015196636754112654
2022,4,LightGBM,8-30,2023-01-04,fx_SWC_lag21,-0.07486063743282477
2022,4,LightGBM,8-30,2023-01-04,fx_TS_lag21,-0.15331348494045335
2022,4,LightGBM,8-30,2023-01-04,fx_SWC_lag28,-0.21781638208852763
2022,4,LightGBM,8-30,2023-01-04,fx_TS_lag28,-0.2173847292021232
2022,4,LightGBM,8-30,2023-01-04,fx_SWC_roll7,0.018613828603789594
2022,4,LightGBM,8-30,2023-01-04,fx_TS_roll7,0.006235547922509273
2022,4,LightGBM,8-30,2023-01-04,fx_SWC_roll14,0.02304395834728978
2022,4,LightGBM,8-30,2023-01-04,fx_TS_roll14,-0.038680881941952794
2022,4,LightGBM,8-30,2023-01-04,fx_DOY_sin,-0.036799830992152664
2022,4,LightGBM,8-30,2023-01-04,fx_DOY_cos,-0.0941525532106967
2022,4,LightGBM,8-30,2023-01-04,fx_is_growing,0.0
2022,4,LightGBM,8-30,2023-01-04,fx_is_winter,0.0
2022,4,LightGBM,8-30,2023-01-04,fx_lsu_dens,-10.363369059989802
2022,4,LightGBM,8-30,2023-01-04,fx_grazing_active,-0.01473101401803656
2022,4,LightGBM,8-30,2023-01-04,fx_days_since_grazing,1.3715005595255993
2022,4,LightGBM,8-30,2023-01-04,ar_fc_dlag1,0.16792399523778975
2022,4,LightGBM,8-30,2023-01-04,is_t2,0.012929581334047932
2022,4,LightGBM,8-30,2023-01-04,is_t4,-0.24433016067641322
2022,4,LightGBM,8-30,2023-01-04,is_t9,-1.0601478530020163
2022,4,Ensemble_unweighted,8-30,2023-01-04,ar_ch4_dlag1,-1.1711428879977905
2022,4,Ensemble_unweighted,8-30,2023-01-04,ar_ch4_dlag2,-0.5719798355572722
2022,4,Ensemble_unweighted,8-30,2023-01-04,ar_ch4_dlag3,0.3396382618922559
2022,4,Ensemble_unweighted,8-30,2023-01-04,ar_ch4_dlag7,0.06997265799225791
2022,4,Ensemble_unweighted,8-30,2023-01-04,ar_ch4_dlag14,0.04941970450067154
2022,4,Ensemble_unweighted,8-30,2023-01-04,ar_ch4_drm7,-1.2080213234122605
2022,4,Ensemble_unweighted,8-30,2023-01-04,fx_WS_mean,5.533105306266123
2022,4,Ensemble_unweighted,8-30,2023-01-04,fx_USTAR_mean,19.284995984763434
2022,4,Ensemble_unweighted,8-30,2023-01-04,fx_TA_mean,0.07525108888060061
2022,4,Ensemble_unweighted,8-30,2023-01-04,fx_TA_min,0.012717781896719696
2022,4,Ensemble_unweighted,8-30,2023-01-04,fx_TA_max,-0.09304910006504263
2022,4,Ensemble_unweighted,8-30,2023-01-04,fx_VPD_mean,-0.23459036149779927
2022,4,Ensemble_unweighted,8-30,2023-01-04,fx_SWIN_mean,0.02029112593053951
2022,4,Ensemble_unweighted,8-30,2023-01-04,fx_RN_mean,0.04337595174006302
2022,4,Ensemble_unweighted,8-30,2023-01-04,fx_PPFD_mean,0.09548046352030823
2022,4,Ensemble_unweighted,8-30,2023-01-04,fx_SWC_mean,-0.027042619471904006
2022,4,Ensemble_unweighted,8-30,2023-01-04,fx_TS_mean,0.008070256105368732
2022,4,Ensemble_unweighted,8-30,2023-01-04,fx_SHF_mean,-0.021354773723253034
2022,4,Ensemble_unweighted,8-30,2023-01-04,fx_PRECIP_sum,0.2285632163795208
2022,4,Ensemble_unweighted,8-30,2023-01-04,fx_wd_sin,-0.2612412985372622
2022,4,Ensemble_unweighted,8-30,2023-01-04,fx_wd_cos,-0.2662070893542844
2022,4,Ensemble_unweighted,8-30,2023-01-04,fx_SWC_lag7,0.027926841541208898
2022,4,Ensemble_unweighted,8-30,2023-01-04,fx_TS_lag7,0.005019623367720032
2022,4,Ensemble_unweighted,8-30,2023-01-04,fx_SWC_lag14,0.005927956079151661
2022,4,Ensemble_unweighted,8-30,2023-01-04,fx_TS_lag14,-0.020167133571353642
2022,4,Ensemble_unweighted,8-30,2023-01-04,fx_SWC_lag21,-0.06073159178434537
2022,4,Ensemble_unweighted,8-30,2023-01-04,fx_TS_lag21,-0.12831628604858716
2022,4,Ensemble_unweighted,8-30,2023-01-04,fx_SWC_lag28,-0.12445161888314071
2022,4,Ensemble_unweighted,8-30,2023-01-04,fx_TS_lag28,-0.26263698989300166
2022,4,Ensemble_unweighted,8-30,2023-01-04,fx_SWC_roll7,-0.014974659976391391
2022,4,Ensemble_unweighted,8-30,2023-01-04,fx_TS_roll7,0.009145712211692997
2022,4,Ensemble_unweighted,8-30,2023-01-04,fx_SWC_roll14,0.022718623400881002
2022,4,Ensemble_unweighted,8-30,2023-01-04,fx_TS_roll14,-0.01862014490687004
2022,4,Ensemble_unweighted,8-30,2023-01-04,fx_DOY_sin,0.006030128138206593
2022,4,Ensemble_unweighted,8-30,2023-01-04,fx_DOY_cos,0.798034228771949
2022,4,Ensemble_unweighted,8-30,2023-01-04,fx_is_growing,0.16262280819556926
2022,4,Ensemble_unweighted,8-30,2023-01-04,fx_is_winter,-0.003402699220975434
2022,4,Ensemble_unweighted,8-30,2023-01-04,fx_lsu_dens,-1.8234610933396924
2022,4,Ensemble_unweighted,8-30,2023-01-04,fx_grazing_active,-0.059547023570677364
2022,4,Ensemble_unweighted,8-30,2023-01-04,fx_days_since_grazing,0.5645895944586894
2022,4,Ensemble_unweighted,8-30,2023-01-04,ar_fc_dlag1,0.01519708403521098
2022,4,Ensemble_unweighted,8-30,2023-01-04,is_t2,-0.005183196265384623
2022,4,Ensemble_unweighted,8-30,2023-01-04,is_t4,-0.13902354478486184
2022,4,Ensemble_unweighted,8-30,2023-01-04,is_t9,-0.3835924909274637
2022,4,Ensemble_MASEweighted,8-30,2023-01-04,ar_ch4_dlag1,-1.1967193038678605
2022,4,Ensemble_MASEweighted,8-30,2023-01-04,ar_ch4_dlag2,-0.5750259255280159
