Datetime,RF_tuned,XGB_tuned,LightGBM_tuned,SARIMAX,Ensemble_4model_tuned,anchor_year
2023-02-27,9.817294046252771,10.401471138000488,8.489767146338945,1.0376523999500264,7.436546182635557,2022
2023-02-28,9.99751677245995,10.401471138000488,8.427188865997554,1.8680244477444177,7.673550306050602,2022
2023-03-01,10.179298754489041,12.274497032165527,9.721670916020377,-8.791685587181146,5.84594527887345,2022
2023-03-02,11.046435754962555,12.055413246154785,9.786311178676717,-14.114404277692783,4.693438975525318,2022
2023-03-03,11.813472302052281,12.668039321899414,9.597561577724083,-14.894873249997092,4.796049987919673,2022
2023-03-04,11.899237445043418,12.889854431152344,9.556857040176412,-13.494324631343893,5.21290607125707,2022
2023-03-05,11.202172120842413,11.163734436035156,8.607485726608028,-16.78837233828488,3.5462549863001787,2022
2023-03-06,10.805694272888408,10.319116592407227,7.813810154302747,-4.964400276623515,5.993555185743717,2022
2023-03-07,10.859367709775096,11.646757125854492,8.974776449493673,-9.579086928014103,5.475453589277289,2022
2023-03-08,12.597116637752244,13.734845161437988,9.420930659916891,16.763146192970353,13.12900966301937,2022
2023-03-09,14.127987483488479,11.819122314453125,8.840438324794857,18.09546617184472,13.220753573645295,2022
2023-03-10,12.298439739880974,11.942490577697754,8.390986826345111,-0.8136738863413875,7.954560814395614,2022
2023-03-11,12.156215175229883,12.230785369873047,9.275464893563058,3.8838202590574156,9.386571424430851,2022
2023-03-12,18.408138359237434,18.32331085205078,14.62003979377691,17.971007287236304,17.330624073075356,2022
2023-03-13,37.04867537485469,37.40572738647461,30.03816345411419,36.46272674436117,35.23882323995117,2022
2023-03-14,19.554175447298395,22.629714965820312,18.37777389563066,-1.9976974917982595,14.640991704237777,2022
2023-03-15,15.732364609929054,17.553810119628906,16.941890455863042,2.4601893005474906,13.172063621492123,2022
2023-03-16,16.101210771018007,16.59239387512207,16.000928848083717,4.486294942158022,13.295207109095454,2022
2023-03-17,15.865743793788566,15.197651863098145,14.26426777066273,-3.3181907585910935,10.502368167239586,2022
2023-03-18,13.364420388151004,11.907334327697754,12.119967892870767,-13.681341893623923,5.927595178773901,2022
2023-03-19,11.760164054693982,11.86719036102295,11.723834534548677,-13.320074186570816,5.507778690923699,2022
2023-03-20,12.167274655020067,11.447415351867676,10.36897950699579,-1.332314003012339,8.1628388777178,2022
2023-03-21,13.846580825033415,11.912676811218262,10.903297894508377,13.92168738603533,12.646060729198846,2022
2023-03-22,25.62554880228527,25.0043888092041,25.299246361257257,32.4649132515133,27.09852430606498,2022
2023-03-23,20.01038234040042,21.0362548828125,20.104487658577458,12.734248471175604,18.471343338241496,2022
2023-03-24,22.34927932205377,21.9720458984375,21.752361740137143,11.525079773627397,19.399691683563955,2022
2023-03-25,20.402352807857454,17.13591957092285,17.240497485293638,6.196117782827798,15.243721911725435,2022
2023-03-26,18.344696193862976,16.293912887573242,16.756923571154065,-12.971437507216372,9.606023786343476,2022
2023-03-27,22.264332489947993,22.384130477905273,23.932979718339336,1.3490376620155828,17.482620087052048,2022
2023-03-28,22.884950592893148,25.20296859741211,24.574201907802042,16.768738316475655,22.35771485364574,2022
2023-03-29,26.27384344317251,26.538528442382812,28.525777956442575,34.27848328559985,28.904158281899438,2022
2023-03-30,27.32174976477903,26.36285400390625,27.687414239252206,30.450166511539628,27.955546129869276,2022
2023-03-31,53.66193922258652,70.10435485839844,57.38563051100141,53.75984502984215,58.72794240545713,2022
2023-04-01,32.80031423711478,42.90312957763672,39.578868481127586,13.10724522365377,32.09738937988321,2022
2023-04-02,31.843267654754445,36.680179595947266,35.765989127521166,2.651150273414917,26.735146662909447,2022
