bin,n,R2,RMSE,MAE,MASE,WAPE,Correlation,target,model,config,anchor_year,tower
181-270,90,0.071,79.703,50.487,0.8111,0.7469,0.519,gapfilled,TabPFN,BASE+ALL,2021,4
271-365,95,0.295,27.57,16.865,0.7747,0.6606,0.582,gapfilled,TabPFN,BASE+ALL,2021,4
1-7,3,-32.436,13.987,13.37,5.3866,1.5113,-0.313,observed,TabICLv2,BASE+ALL,2021,4
8-30,19,0.051,16.842,12.669,0.9968,0.8457,0.344,observed,TabICLv2,BASE+ALL,2021,4
31-90,50,-0.039,20.903,12.901,0.9935,0.7473,0.504,observed,TabICLv2,BASE+ALL,2021,4
91-180,90,0.13,92.695,48.767,0.7515,0.6682,0.495,observed,TabICLv2,BASE+ALL,2021,4
181-270,88,0.024,99.752,67.184,0.9908,0.9418,0.243,observed,TabICLv2,BASE+ALL,2021,4
271-365,91,-0.076,33.903,22.051,1.0585,0.9935,0.464,observed,TabICLv2,BASE+ALL,2021,4
1-7,7,-53.408,13.665,13.351,8.3385,1.2215,0.156,gapfilled,TabICLv2,BASE+ALL,2021,4
8-30,23,0.139,8.592,6.988,0.9373,0.5158,0.402,gapfilled,TabICLv2,BASE+ALL,2021,4
31-90,60,-0.287,14.757,10.221,1.1127,0.6163,0.537,gapfilled,TabICLv2,BASE+ALL,2021,4
91-180,90,0.174,64.74,36.126,0.6072,0.5244,0.557,gapfilled,TabICLv2,BASE+ALL,2021,4
181-270,90,0.026,81.64,55.659,0.8942,0.8234,0.282,gapfilled,TabICLv2,BASE+ALL,2021,4
271-365,95,0.35,26.486,17.971,0.8255,0.7039,0.652,gapfilled,TabICLv2,BASE+ALL,2021,4
1-7,1,,,,,,,observed,TabPFN,BASE,2021,9
8-30,12,0.007,18.271,13.067,0.5216,0.9513,0.326,observed,TabPFN,BASE,2021,9
31-90,35,-0.028,15.577,9.196,0.3824,0.9011,0.288,observed,TabPFN,BASE,2021,9
91-180,85,-0.088,106.497,62.632,0.81,0.6805,0.541,observed,TabPFN,BASE,2021,9
181-270,47,-0.331,71.816,50.727,1.0893,0.7865,0.409,observed,TabPFN,BASE,2021,9
271-365,0,,,,,,,observed,TabPFN,BASE,2021,9
1-7,7,-0.659,12.655,11.155,0.9797,0.5987,0.941,gapfilled,TabPFN,BASE,2021,9
8-30,23,-0.776,17.663,13.826,0.8896,0.8055,0.078,gapfilled,TabPFN,BASE,2021,9
31-90,60,-0.279,10.249,7.258,0.381,0.6585,0.436,gapfilled,TabPFN,BASE,2021,9
91-180,90,-0.104,70.666,47.144,0.736,0.5739,0.689,gapfilled,TabPFN,BASE,2021,9
181-270,90,-0.629,45.324,34.755,1.25,0.6839,0.527,gapfilled,TabPFN,BASE,2021,9
271-365,95,0.051,12.615,9.156,0.544,0.5964,0.444,gapfilled,TabPFN,BASE,2021,9
1-7,1,,,,,,,observed,TabICLv2,BASE,2021,9
8-30,12,-0.067,18.937,13.307,0.5312,0.9688,0.054,observed,TabICLv2,BASE,2021,9
31-90,35,-0.155,16.509,9.543,0.3968,0.9351,0.354,observed,TabICLv2,BASE,2021,9
91-180,85,-0.204,111.996,69.367,0.8971,0.7537,0.422,observed,TabICLv2,BASE,2021,9
181-270,47,-0.33,71.773,48.734,1.0465,0.7556,0.565,observed,TabICLv2,BASE,2021,9
271-365,0,,,,,,,observed,TabICLv2,BASE,2021,9
1-7,7,-0.405,11.645,10.52,0.9239,0.5645,0.935,gapfilled,TabICLv2,BASE,2021,9
8-30,23,-0.863,18.09,14.056,0.9044,0.8189,0.057,gapfilled,TabICLv2,BASE,2021,9
31-90,60,-1.015,12.865,9.992,0.5245,0.9065,0.302,gapfilled,TabICLv2,BASE,2021,9
91-180,90,-0.345,78.01,54.842,0.8562,0.6676,0.537,gapfilled,TabICLv2,BASE,2021,9
181-270,90,-0.543,44.122,33.696,1.2119,0.663,0.623,gapfilled,TabICLv2,BASE,2021,9
271-365,95,-0.447,15.579,11.88,0.7058,0.7737,-0.011,gapfilled,TabICLv2,BASE,2021,9
1-7,1,,,,,,,observed,TabPFN,BASE+species,2021,9
8-30,12,0.054,17.834,12.995,0.5187,0.9461,0.442,observed,TabPFN,BASE+species,2021,9
31-90,35,-0.033,15.613,9.176,0.3816,0.8992,0.2,observed,TabPFN,BASE+species,2021,9
91-180,85,-0.031,103.668,60.385,0.7809,0.6561,0.54,observed,TabPFN,BASE+species,2021,9
181-270,47,-0.409,73.896,54.076,1.1612,0.8384,0.349,observed,TabPFN,BASE+species,2021,9
271-365,0,,,,,,,observed,TabPFN,BASE+species,2021,9
1-7,7,-0.813,13.229,11.587,1.0177,0.6218,0.945,gapfilled,TabPFN,BASE+species,2021,9
8-30,23,-0.685,17.205,13.573,0.8733,0.7907,0.265,gapfilled,TabPFN,BASE+species,2021,9
31-90,60,-0.231,10.057,7.192,0.3775,0.6525,0.406,gapfilled,TabPFN,BASE+species,2021,9
91-180,90,-0.003,67.357,44.237,0.6906,0.5385,0.684,gapfilled,TabPFN,BASE+species,2021,9
181-270,90,-0.812,47.811,37.593,1.352,0.7397,0.437,gapfilled,TabPFN,BASE+species,2021,9
271-365,95,-0.027,13.125,9.488,0.5637,0.618,0.347,gapfilled,TabPFN,BASE+species,2021,9
1-7,1,,,,,,,observed,TabICLv2,BASE+species,2021,9
8-30,12,-0.09,19.141,13.38,0.5341,0.9741,-0.109,observed,TabICLv2,BASE+species,2021,9
31-90,35,-0.11,16.185,9.265,0.3853,0.9079,0.39,observed,TabICLv2,BASE+species,2021,9
91-180,85,0.006,101.766,61.22,0.7917,0.6652,0.49,observed,TabICLv2,BASE+species,2021,9
181-270,47,-0.538,77.197,57.213,1.2285,0.887,0.325,observed,TabICLv2,BASE+species,2021,9
271-365,0,,,,,,,observed,TabICLv2,BASE+species,2021,9
1-7,7,-0.627,12.529,11.083,0.9734,0.5948,0.928,gapfilled,TabICLv2,BASE+species,2021,9
8-30,23,-0.889,18.219,14.082,0.9061,0.8204,-0.157,gapfilled,TabICLv2,BASE+species,2021,9
31-90,60,-0.853,12.337,9.497,0.4985,0.8616,0.367,gapfilled,TabICLv2,BASE+species,2021,9
91-180,90,0.042,65.853,44.402,0.6932,0.5405,0.615,gapfilled,TabICLv2,BASE+species,2021,9
181-270,90,-0.998,50.201,40.29,1.4491,0.7928,0.455,gapfilled,TabICLv2,BASE+species,2021,9
271-365,95,-0.37,15.162,11.653,0.6923,0.759,-0.009,gapfilled,TabICLv2,BASE+species,2021,9
1-7,1,,,,,,,observed,TabPFN,BASE+arable,2021,9
8-30,12,0.007,18.271,13.067,0.5216,0.9513,0.326,observed,TabPFN,BASE+arable,2021,9
31-90,35,-0.028,15.577,9.196,0.3824,0.9011,0.288,observed,TabPFN,BASE+arable,2021,9
91-180,85,-0.088,106.497,62.632,0.81,0.6805,0.541,observed,TabPFN,BASE+arable,2021,9
181-270,47,-0.331,71.816,50.727,1.0893,0.7865,0.409,observed,TabPFN,BASE+arable,2021,9
271-365,0,,,,,,,observed,TabPFN,BASE+arable,2021,9
1-7,7,-0.659,12.655,11.155,0.9797,0.5987,0.941,gapfilled,TabPFN,BASE+arable,2021,9
8-30,23,-0.776,17.663,13.826,0.8896,0.8055,0.078,gapfilled,TabPFN,BASE+arable,2021,9
31-90,60,-0.279,10.249,7.258,0.381,0.6585,0.436,gapfilled,TabPFN,BASE+arable,2021,9
91-180,90,-0.104,70.666,47.144,0.736,0.5739,0.689,gapfilled,TabPFN,BASE+arable,2021,9
181-270,90,-0.629,45.324,34.755,1.25,0.6839,0.527,gapfilled,TabPFN,BASE+arable,2021,9
271-365,95,0.051,12.615,9.156,0.544,0.5964,0.444,gapfilled,TabPFN,BASE+arable,2021,9
1-7,1,,,,,,,observed,TabICLv2,BASE+arable,2021,9
8-30,12,-0.067,18.937,13.307,0.5312,0.9688,0.054,observed,TabICLv2,BASE+arable,2021,9
31-90,35,-0.155,16.509,9.543,0.3968,0.9351,0.354,observed,TabICLv2,BASE+arable,2021,9
91-180,85,-0.204,111.996,69.367,0.8971,0.7537,0.422,observed,TabICLv2,BASE+arable,2021,9
181-270,47,-0.33,71.773,48.734,1.0465,0.7556,0.565,observed,TabICLv2,BASE+arable,2021,9
271-365,0,,,,,,,observed,TabICLv2,BASE+arable,2021,9
1-7,7,-0.405,11.645,10.52,0.9239,0.5645,0.935,gapfilled,TabICLv2,BASE+arable,2021,9
8-30,23,-0.863,18.09,14.056,0.9044,0.8189,0.057,gapfilled,TabICLv2,BASE+arable,2021,9
31-90,60,-1.015,12.865,9.992,0.5245,0.9065,0.302,gapfilled,TabICLv2,BASE+arable,2021,9
91-180,90,-0.345,78.01,54.842,0.8562,0.6676,0.537,gapfilled,TabICLv2,BASE+arable,2021,9
181-270,90,-0.543,44.122,33.696,1.2119,0.663,0.623,gapfilled,TabICLv2,BASE+arable,2021,9
271-365,95,-0.447,15.579,11.88,0.7058,0.7737,-0.011,gapfilled,TabICLv2,BASE+arable,2021,9
1-7,1,,,,,,,observed,TabPFN,BASE+flow,2021,9
8-30,12,0.013,18.208,13.072,0.5218,0.9517,0.353,observed,TabPFN,BASE+flow,2021,9
31-90,35,-0.055,15.778,9.134,0.3798,0.895,0.2,observed,TabPFN,BASE+flow,2021,9
91-180,85,-0.124,108.226,63.857,0.8258,0.6938,0.524,observed,TabPFN,BASE+flow,2021,9
181-270,47,-0.307,71.149,50.073,1.0752,0.7763,0.473,observed,TabPFN,BASE+flow,2021,9
271-365,0,,,,,,,observed,TabPFN,BASE+flow,2021,9
1-7,7,-0.845,13.343,11.938,1.0485,0.6407,0.935,gapfilled,TabPFN,BASE+flow,2021,9
8-30,23,-0.831,17.933,14.115,0.9082,0.8223,0.117,gapfilled,TabPFN,BASE+flow,2021,9
31-90,60,-0.378,10.637,7.575,0.3976,0.6872,0.34,gapfilled,TabPFN,BASE+flow,2021,9
91-180,90,-0.177,72.985,49.154,0.7674,0.5984,0.665,gapfilled,TabPFN,BASE+flow,2021,9
181-270,90,-0.605,44.999,34.541,1.2423,0.6797,0.564,gapfilled,TabPFN,BASE+flow,2021,9
271-365,95,0.064,12.53,8.866,0.5267,0.5775,0.465,gapfilled,TabPFN,BASE+flow,2021,9
1-7,1,,,,,,,observed,TabICLv2,BASE+flow,2021,9
8-30,12,-0.082,19.072,13.312,0.5314,0.9692,-0.13,observed,TabICLv2,BASE+flow,2021,9
31-90,35,-0.129,16.321,9.334,0.3881,0.9146,0.344,observed,TabICLv2,BASE+flow,2021,9
91-180,85,-0.24,113.665,70.35,0.9098,0.7644,0.426,observed,TabICLv2,BASE+flow,2021,9
181-270,47,-0.423,74.239,51.379,1.1033,0.7966,0.501,observed,TabICLv2,BASE+flow,2021,9
271-365,0,,,,,,,observed,TabICLv2,BASE+flow,2021,9
1-7,7,-0.549,12.228,10.99,0.9652,0.5898,0.939,gapfilled,TabICLv2,BASE+flow,2021,9
8-30,23,-0.848,18.016,13.882,0.8932,0.8088,-0.148,gapfilled,TabICLv2,BASE+flow,2021,9
31-90,60,-0.894,12.474,9.484,0.4978,0.8604,0.249,gapfilled,TabICLv2,BASE+flow,2021,9
91-180,90,-0.408,79.819,56.236,0.878,0.6846,0.545,gapfilled,TabICLv2,BASE+flow,2021,9
181-270,90,-0.732,46.738,36.243,1.3035,0.7131,0.625,gapfilled,TabICLv2,BASE+flow,2021,9
271-365,95,-0.237,14.406,10.72,0.6368,0.6982,0.097,gapfilled,TabICLv2,BASE+flow,2021,9
1-7,1,,,,,,,observed,TabPFN,BASE+mgmt,2021,9
8-30,12,0.006,18.276,13.01,0.5193,0.9472,0.366,observed,TabPFN,BASE+mgmt,2021,9
31-90,35,-0.036,15.638,9.139,0.38,0.8955,0.261,observed,TabPFN,BASE+mgmt,2021,9
91-180,85,-0.053,104.754,61.063,0.7897,0.6635,0.526,observed,TabPFN,BASE+mgmt,2021,9
181-270,47,-0.203,68.259,48.104,1.0329,0.7458,0.471,observed,TabPFN,BASE+mgmt,2021,9
271-365,0,,,,,,,observed,TabPFN,BASE+mgmt,2021,9
1-7,7,-0.428,11.739,10.62,0.9328,0.57,0.941,gapfilled,TabPFN,BASE+mgmt,2021,9
8-30,23,-0.778,17.675,13.849,0.8911,0.8069,0.262,gapfilled,TabPFN,BASE+mgmt,2021,9
31-90,60,-0.272,10.222,7.182,0.377,0.6515,0.494,gapfilled,TabPFN,BASE+mgmt,2021,9
91-180,90,-0.042,68.665,45.227,0.7061,0.5506,0.671,gapfilled,TabPFN,BASE+mgmt,2021,9
181-270,90,-0.454,42.828,32.823,1.1805,0.6459,0.568,gapfilled,TabPFN,BASE+mgmt,2021,9
271-365,95,0.101,12.284,8.769,0.5209,0.5711,0.333,gapfilled,TabPFN,BASE+mgmt,2021,9
1-7,1,,,,,,,observed,TabICLv2,BASE+mgmt,2021,9
8-30,12,-0.081,19.059,13.108,0.5233,0.9544,-0.196,observed,TabICLv2,BASE+mgmt,2021,9
31-90,35,-0.079,15.954,9.098,0.3783,0.8915,0.377,observed,TabICLv2,BASE+mgmt,2021,9
91-180,85,-0.326,117.528,73.016,0.9443,0.7933,0.427,observed,TabICLv2,BASE+mgmt,2021,9
181-270,47,-0.402,73.71,50.059,1.0749,0.7761,0.537,observed,TabICLv2,BASE+mgmt,2021,9
271-365,0,,,,,,,observed,TabICLv2,BASE+mgmt,2021,9
1-7,7,-0.502,12.039,10.87,0.9547,0.5834,0.933,gapfilled,TabICLv2,BASE+mgmt,2021,9
8-30,23,-0.887,18.206,14.057,0.9045,0.819,-0.273,gapfilled,TabICLv2,BASE+mgmt,2021,9
31-90,60,-0.725,11.903,8.949,0.4698,0.8119,0.303,gapfilled,TabICLv2,BASE+mgmt,2021,9
91-180,90,-0.569,84.264,60.677,0.9473,0.7386,0.55,gapfilled,TabICLv2,BASE+mgmt,2021,9
181-270,90,-0.654,45.675,34.453,1.2391,0.6779,0.612,gapfilled,TabICLv2,BASE+mgmt,2021,9
271-365,95,-0.391,15.279,11.849,0.7039,0.7717,-0.051,gapfilled,TabICLv2,BASE+mgmt,2021,9
1-7,1,,,,,,,observed,TabPFN,BASE+bodyweight,2021,9
8-30,12,0.005,18.29,13.126,0.5239,0.9556,0.294,observed,TabPFN,BASE+bodyweight,2021,9
31-90,35,-0.054,15.769,9.252,0.3847,0.9066,0.188,observed,TabPFN,BASE+bodyweight,2021,9
91-180,85,-0.027,103.457,59.868,0.7742,0.6505,0.537,observed,TabPFN,BASE+bodyweight,2021,9
181-270,47,-0.294,70.804,50.64,1.0874,0.7851,0.432,observed,TabPFN,BASE+bodyweight,2021,9
271-365,0,,,,,,,observed,TabPFN,BASE+bodyweight,2021,9
1-7,7,-0.654,12.635,11.327,0.9948,0.6079,0.941,gapfilled,TabPFN,BASE+bodyweight,2021,9
8-30,23,-0.732,17.445,13.723,0.883,0.7995,0.227,gapfilled,TabPFN,BASE+bodyweight,2021,9
31-90,60,-0.305,10.353,7.414,0.3892,0.6726,0.388,gapfilled,TabPFN,BASE+bodyweight,2021,9
91-180,90,0.004,67.128,43.806,0.6839,0.5333,0.68,gapfilled,TabPFN,BASE+bodyweight,2021,9
181-270,90,-0.58,44.637,34.198,1.23,0.6729,0.524,gapfilled,TabPFN,BASE+bodyweight,2021,9
271-365,95,0.073,12.472,8.947,0.5315,0.5827,0.447,gapfilled,TabPFN,BASE+bodyweight,2021,9
1-7,1,,,,,,,observed,TabICLv2,BASE+bodyweight,2021,9
8-30,12,-0.075,19.004,13.139,0.5245,0.9566,-0.064,observed,TabICLv2,BASE+bodyweight,2021,9
31-90,35,-0.077,15.944,9.073,0.3773,0.889,0.393,observed,TabICLv2,BASE+bodyweight,2021,9
91-180,85,-0.115,107.815,65.983,0.8533,0.7169,0.472,observed,TabICLv2,BASE+bodyweight,2021,9
181-270,47,-0.42,74.175,52.653,1.1306,0.8163,0.403,observed,TabICLv2,BASE+bodyweight,2021,9
271-365,0,,,,,,,observed,TabICLv2,BASE+bodyweight,2021,9
1-7,7,-0.514,12.089,10.803,0.9488,0.5798,0.937,gapfilled,TabICLv2,BASE+bodyweight,2021,9
8-30,23,-0.846,18.008,13.898,0.8942,0.8097,-0.061,gapfilled,TabICLv2,BASE+bodyweight,2021,9
31-90,60,-0.705,11.834,8.879,0.4661,0.8055,0.347,gapfilled,TabICLv2,BASE+bodyweight,2021,9
91-180,90,-0.18,73.085,50.311,0.7855,0.6125,0.59,gapfilled,TabICLv2,BASE+bodyweight,2021,9
181-270,90,-0.754,47.03,36.79,1.3232,0.7239,0.552,gapfilled,TabICLv2,BASE+bodyweight,2021,9
271-365,95,-0.337,14.976,11.739,0.6974,0.7646,-0.016,gapfilled,TabICLv2,BASE+bodyweight,2021,9
1-7,1,,,,,,,observed,TabPFN,BASE+ALL,2021,9
8-30,12,0.036,18.0,12.936,0.5164,0.9418,0.456,observed,TabPFN,BASE+ALL,2021,9
31-90,35,-0.037,15.642,9.179,0.3817,0.8994,0.262,observed,TabPFN,BASE+ALL,2021,9
91-180,85,-0.027,103.453,60.052,0.7766,0.6525,0.523,observed,TabPFN,BASE+ALL,2021,9
181-270,47,-0.344,72.172,52.745,1.1326,0.8177,0.405,observed,TabPFN,BASE+ALL,2021,9
271-365,0,,,,,,,observed,TabPFN,BASE+ALL,2021,9
1-7,7,-0.814,13.232,11.852,1.041,0.6361,0.94,gapfilled,TabPFN,BASE+ALL,2021,9
8-30,23,-0.728,17.423,13.753,0.8849,0.8012,0.381,gapfilled,TabPFN,BASE+ALL,2021,9
31-90,60,-0.278,10.244,7.272,0.3818,0.6598,0.426,gapfilled,TabPFN,BASE+ALL,2021,9
91-180,90,0.006,67.052,43.796,0.6838,0.5331,0.667,gapfilled,TabPFN,BASE+ALL,2021,9
181-270,90,-0.69,46.162,35.854,1.2895,0.7055,0.472,gapfilled,TabPFN,BASE+ALL,2021,9
271-365,95,-0.002,12.962,9.144,0.5432,0.5955,0.236,gapfilled,TabPFN,BASE+ALL,2021,9
1-7,1,,,,,,,observed,TabICLv2,BASE+ALL,2021,9
8-30,12,-0.126,19.456,13.007,0.5192,0.947,-0.273,observed,TabICLv2,BASE+ALL,2021,9
31-90,35,-0.12,16.255,9.338,0.3883,0.915,0.395,observed,TabICLv2,BASE+ALL,2021,9
91-180,85,-0.1,107.067,64.898,0.8393,0.7051,0.51,observed,TabICLv2,BASE+ALL,2021,9
181-270,47,-0.561,77.761,56.189,1.2066,0.8711,0.32,observed,TabICLv2,BASE+ALL,2021,9
271-365,0,,,,,,,observed,TabICLv2,BASE+ALL,2021,9
1-7,7,-0.646,12.602,11.245,0.9876,0.6035,0.931,gapfilled,TabICLv2,BASE+ALL,2021,9
8-30,23,-0.999,18.742,14.575,0.9378,0.8492,-0.068,gapfilled,TabICLv2,BASE+ALL,2021,9
31-90,60,-0.876,12.412,9.484,0.4978,0.8603,0.33,gapfilled,TabICLv2,BASE+ALL,2021,9
91-180,90,-0.137,71.741,49.084,0.7663,0.5975,0.647,gapfilled,TabICLv2,BASE+ALL,2021,9
181-270,90,-1.056,50.92,40.412,1.4535,0.7952,0.456,gapfilled,TabICLv2,BASE+ALL,2021,9
271-365,95,-0.301,14.775,11.106,0.6598,0.7234,0.005,gapfilled,TabICLv2,BASE+ALL,2021,9
1-7,0,,,,,,,observed,TabPFN,BASE,2022,2
8-30,0,,,,,,,observed,TabPFN,BASE,2022,2
31-90,0,,,,,,,observed,TabPFN,BASE,2022,2
91-180,0,,,,,,,observed,TabPFN,BASE,2022,2
181-270,0,,,,,,,observed,TabPFN,BASE,2022,2
271-365,0,,,,,,,observed,TabPFN,BASE,2022,2
1-7,7,-7.952,16.179,15.134,1.8743,1.1806,-0.732,gapfilled,TabPFN,BASE,2022,2
8-30,23,0.075,16.029,13.254,0.7338,0.8392,0.756,gapfilled,TabPFN,BASE,2022,2
31-90,60,-0.587,24.875,14.526,0.6421,0.8125,-0.358,gapfilled,TabPFN,BASE,2022,2
91-180,90,-1.788,16.13,12.967,0.7216,0.9806,0.117,gapfilled,TabPFN,BASE,2022,2
181-270,90,-2.268,28.023,22.876,0.769,0.9149,-0.226,gapfilled,TabPFN,BASE,2022,2
271-365,95,-0.226,17.546,9.627,0.6143,0.832,-0.216,gapfilled,TabPFN,BASE,2022,2
1-7,0,,,,,,,observed,TabICLv2,BASE,2022,2
8-30,0,,,,,,,observed,TabICLv2,BASE,2022,2
31-90,0,,,,,,,observed,TabICLv2,BASE,2022,2
91-180,0,,,,,,,observed,TabICLv2,BASE,2022,2
181-270,0,,,,,,,observed,TabICLv2,BASE,2022,2
271-365,0,,,,,,,observed,TabICLv2,BASE,2022,2
1-7,7,-7.317,15.595,14.559,1.8031,1.1357,-0.354,gapfilled,TabICLv2,BASE,2022,2
8-30,23,0.132,15.529,12.968,0.7179,0.8211,0.715,gapfilled,TabICLv2,BASE,2022,2
31-90,60,-0.567,24.718,14.424,0.6376,0.8068,-0.16,gapfilled,TabICLv2,BASE,2022,2
91-180,90,-2.332,17.635,14.84,0.8259,1.1222,0.173,gapfilled,TabICLv2,BASE,2022,2
181-270,90,-2.242,27.909,22.787,0.766,0.9114,-0.096,gapfilled,TabICLv2,BASE,2022,2
271-365,95,-0.293,18.02,10.264,0.6549,0.8869,-0.063,gapfilled,TabICLv2,BASE,2022,2
1-7,0,,,,,,,observed,TabPFN,BASE+species,2022,2
8-30,0,,,,,,,observed,TabPFN,BASE+species,2022,2
31-90,0,,,,,,,observed,TabPFN,BASE+species,2022,2
91-180,0,,,,,,,observed,TabPFN,BASE+species,2022,2
181-270,0,,,,,,,observed,TabPFN,BASE+species,2022,2
271-365,0,,,,,,,observed,TabPFN,BASE+species,2022,2
1-7,7,-7.438,15.708,14.663,1.8161,1.1439,-0.588,gapfilled,TabPFN,BASE+species,2022,2
8-30,23,0.09,15.898,13.459,0.7451,0.8522,0.774,gapfilled,TabPFN,BASE+species,2022,2
31-90,60,-0.606,25.022,14.78,0.6533,0.8267,-0.355,gapfilled,TabPFN,BASE+species,2022,2
91-180,90,-1.806,16.182,13.023,0.7248,0.9848,0.109,gapfilled,TabPFN,BASE+species,2022,2
181-270,90,-2.163,27.57,22.346,0.7512,0.8937,-0.221,gapfilled,TabPFN,BASE+species,2022,2
271-365,95,-0.213,17.45,9.606,0.6129,0.8302,-0.221,gapfilled,TabPFN,BASE+species,2022,2
1-7,0,,,,,,,observed,TabICLv2,BASE+species,2022,2
8-30,0,,,,,,,observed,TabICLv2,BASE+species,2022,2
31-90,0,,,,,,,observed,TabICLv2,BASE+species,2022,2
91-180,0,,,,,,,observed,TabICLv2,BASE+species,2022,2
181-270,0,,,,,,,observed,TabICLv2,BASE+species,2022,2
271-365,0,,,,,,,observed,TabICLv2,BASE+species,2022,2
1-7,7,-6.996,15.291,14.275,1.768,1.1136,-0.071,gapfilled,TabICLv2,BASE+species,2022,2
8-30,23,0.13,15.545,13.411,0.7424,0.8491,0.652,gapfilled,TabICLv2,BASE+species,2022,2
31-90,60,-0.557,24.638,14.47,0.6396,0.8094,-0.062,gapfilled,TabICLv2,BASE+species,2022,2
91-180,90,-2.511,18.102,15.487,0.8619,1.1712,0.245,gapfilled,TabICLv2,BASE+species,2022,2
181-270,90,-2.321,28.249,23.01,0.7735,0.9203,-0.152,gapfilled,TabICLv2,BASE+species,2022,2
271-365,95,-0.295,18.032,10.367,0.6615,0.8959,-0.085,gapfilled,TabICLv2,BASE+species,2022,2
1-7,0,,,,,,,observed,TabPFN,BASE+arable,2022,2
8-30,0,,,,,,,observed,TabPFN,BASE+arable,2022,2
31-90,0,,,,,,,observed,TabPFN,BASE+arable,2022,2
91-180,0,,,,,,,observed,TabPFN,BASE+arable,2022,2
181-270,0,,,,,,,observed,TabPFN,BASE+arable,2022,2
271-365,0,,,,,,,observed,TabPFN,BASE+arable,2022,2
1-7,7,-7.952,16.179,15.134,1.8743,1.1806,-0.732,gapfilled,TabPFN,BASE+arable,2022,2
8-30,23,0.075,16.029,13.254,0.7338,0.8392,0.756,gapfilled,TabPFN,BASE+arable,2022,2
31-90,60,-0.587,24.875,14.526,0.6421,0.8125,-0.358,gapfilled,TabPFN,BASE+arable,2022,2
91-180,90,-1.788,16.13,12.967,0.7216,0.9806,0.117,gapfilled,TabPFN,BASE+arable,2022,2
181-270,90,-2.268,28.023,22.876,0.769,0.9149,-0.226,gapfilled,TabPFN,BASE+arable,2022,2
271-365,95,-0.226,17.546,9.627,0.6143,0.832,-0.216,gapfilled,TabPFN,BASE+arable,2022,2
1-7,0,,,,,,,observed,TabICLv2,BASE+arable,2022,2
8-30,0,,,,,,,observed,TabICLv2,BASE+arable,2022,2
31-90,0,,,,,,,observed,TabICLv2,BASE+arable,2022,2
91-180,0,,,,,,,observed,TabICLv2,BASE+arable,2022,2
181-270,0,,,,,,,observed,TabICLv2,BASE+arable,2022,2
271-365,0,,,,,,,observed,TabICLv2,BASE+arable,2022,2
1-7,7,-7.317,15.595,14.559,1.8031,1.1357,-0.354,gapfilled,TabICLv2,BASE+arable,2022,2
8-30,23,0.132,15.529,12.968,0.7179,0.8211,0.715,gapfilled,TabICLv2,BASE+arable,2022,2
31-90,60,-0.567,24.718,14.424,0.6376,0.8068,-0.16,gapfilled,TabICLv2,BASE+arable,2022,2
91-180,90,-2.332,17.635,14.84,0.8259,1.1222,0.173,gapfilled,TabICLv2,BASE+arable,2022,2
181-270,90,-2.242,27.909,22.787,0.766,0.9114,-0.096,gapfilled,TabICLv2,BASE+arable,2022,2
271-365,95,-0.293,18.02,10.264,0.6549,0.8869,-0.063,gapfilled,TabICLv2,BASE+arable,2022,2
1-7,0,,,,,,,observed,TabPFN,BASE+flow,2022,2
8-30,0,,,,,,,observed,TabPFN,BASE+flow,2022,2
31-90,0,,,,,,,observed,TabPFN,BASE+flow,2022,2
91-180,0,,,,,,,observed,TabPFN,BASE+flow,2022,2
181-270,0,,,,,,,observed,TabPFN,BASE+flow,2022,2
271-365,0,,,,,,,observed,TabPFN,BASE+flow,2022,2
1-7,7,-8.727,16.865,15.81,1.9581,1.2334,-0.673,gapfilled,TabPFN,BASE+flow,2022,2
8-30,23,0.071,16.065,13.1,0.7252,0.8294,0.629,gapfilled,TabPFN,BASE+flow,2022,2
31-90,60,-0.575,24.78,14.29,0.6316,0.7993,-0.288,gapfilled,TabPFN,BASE+flow,2022,2
91-180,90,-1.614,15.621,12.317,0.6855,0.9314,0.105,gapfilled,TabPFN,BASE+flow,2022,2
181-270,90,-2.12,27.38,22.117,0.7435,0.8846,-0.217,gapfilled,TabPFN,BASE+flow,2022,2
271-365,95,-0.216,17.471,9.557,0.6098,0.8259,-0.248,gapfilled,TabPFN,BASE+flow,2022,2
1-7,0,,,,,,,observed,TabICLv2,BASE+flow,2022,2
8-30,0,,,,,,,observed,TabICLv2,BASE+flow,2022,2
31-90,0,,,,,,,observed,TabICLv2,BASE+flow,2022,2
91-180,0,,,,,,,observed,TabICLv2,BASE+flow,2022,2
181-270,0,,,,,,,observed,TabICLv2,BASE+flow,2022,2
271-365,0,,,,,,,observed,TabICLv2,BASE+flow,2022,2
1-7,7,-7.433,15.703,14.601,1.8083,1.139,-0.376,gapfilled,TabICLv2,BASE+flow,2022,2
8-30,23,0.094,15.864,13.565,0.751,0.8589,0.614,gapfilled,TabICLv2,BASE+flow,2022,2
31-90,60,-0.613,25.072,15.038,0.6647,0.8411,-0.168,gapfilled,TabICLv2,BASE+flow,2022,2
91-180,90,-2.257,17.436,14.565,0.8106,1.1015,0.132,gapfilled,TabICLv2,BASE+flow,2022,2
181-270,90,-2.207,27.761,22.611,0.7601,0.9044,-0.071,gapfilled,TabICLv2,BASE+flow,2022,2
271-365,95,-0.352,18.427,10.932,0.6975,0.9447,-0.019,gapfilled,TabICLv2,BASE+flow,2022,2
